controllable,controllable,controllable,environmental,controllable,environmental,output
4.046486914157867432e-01,8.825734257698059082e-01,8.528179526329040527e-01,6.675809621810913086e-01,1.314456462860107422e-01,6.058203801512718201e-02,-2.914732933044433594e+00
4.046460688114166260e-01,8.825477361679077148e-01,8.424489498138427734e-01,9.302271604537963867e-01,1.287043690681457520e-01,1.787715554237365723e-01,-6.838616728782653809e-01
4.039126932621002197e-01,8.779118657112121582e-01,6.575416326522827148e-01,4.793670177459716797e-01,2.512716054916381836e-01,1.609208881855010986e-01,-2.393279314041137695e+00
4.044356048107147217e-01,8.809610009193420410e-01,7.558892965316772461e-01,5.328784584999084473e-01,2.043212056159973145e-01,1.277965307235717773e-01,-2.822300434112548828e+00
4.044158458709716797e-01,8.812994360923767090e-01,7.582995891571044922e-01,7.614489197731018066e-01,1.934762895107269287e-01,2.210905849933624268e-01,-1.415609002113342285e+00
4.038112759590148926e-01,8.775172829627990723e-01,6.452772021293640137e-01,6.372094750404357910e-01,2.553599178791046143e-01,2.397648990154266357e-01,-1.761392593383789062e+00
4.046278595924377441e-01,8.823350071907043457e-01,8.380140066146850586e-01,5.501951575279235840e-01,1.466930806636810303e-01,4.742826148867607117e-02,-3.181646347045898438e+00
4.046208262443542480e-01,8.824619054794311523e-01,8.280948996543884277e-01,9.891234636306762695e-01,1.319283545017242432e-01,2.094272822141647339e-01,-3.799652755260467529e-01
4.046618044376373291e-01,8.825836181640625000e-01,8.514963984489440918e-01,8.147079944610595703e-01,1.273224800825119019e-01,1.236467063426971436e-01,-1.621545433998107910e+00
4.043665230274200439e-01,8.805335164070129395e-01,7.365012168884277344e-01,4.927268624305725098e-01,2.146459519863128662e-01,1.197086945176124573e-01,-2.741338014602661133e+00
4.047171175479888916e-01,8.826819062232971191e-01,8.627514839172363281e-01,9.064720273017883301e-01,1.161864846944808960e-01,7.759682089090347290e-02,-1.038912773132324219e+00
4.046078026294708252e-01,8.824033737182617188e-01,8.221013545989990234e-01,9.725532531738281250e-01,1.364089995622634888e-01,2.155297100543975830e-01,-4.220600426197052002e-01
4.046904742717742920e-01,8.827585577964782715e-01,8.669949173927307129e-01,9.530876278877258301e-01,1.127559542655944824e-01,3.566261753439903259e-02,-7.621591091156005859e-01
4.046845436096191406e-01,8.827185034751892090e-01,8.633682131767272949e-01,9.954890012741088867e-01,1.148274317383766174e-01,9.463404119014739990e-02,-5.192427039146423340e-01
4.045106768608093262e-01,8.815367221832275391e-01,7.811216115951538086e-01,6.787860989570617676e-01,1.852969676256179810e-01,1.761386692523956299e-01,-2.203831434249877930e+00
4.045696556568145752e-01,8.819358348846435547e-01,8.067926764488220215e-01,7.085981965065002441e-01,1.676278859376907349e-01,1.670307219028472900e-01,-2.121644020080566406e+00
4.046638607978820801e-01,8.826160430908203125e-01,8.578248023986816406e-01,5.996239185333251953e-01,1.266236603260040283e-01,8.922212873585522175e-05,-3.117631435394287109e+00
4.046391248703002930e-01,8.824109435081481934e-01,8.393260240554809570e-01,7.664008140563964844e-01,1.402192711830139160e-01,1.421045511960983276e-01,-1.903595685958862305e+00
4.046511650085449219e-01,8.825399875640869141e-01,8.441692590713500977e-01,8.976877927780151367e-01,1.297953128814697266e-01,1.686349809169769287e-01,-8.865142464637756348e-01
4.044865667819976807e-01,8.813137412071228027e-01,7.726881504058837891e-01,6.034213900566101074e-01,1.935253739356994629e-01,1.500899940729141235e-01,-2.671237468719482422e+00
4.045066237449645996e-01,8.814073801040649414e-01,7.810716629028320312e-01,4.812667667865753174e-01,1.896343529224395752e-01,8.307401090860366821e-02,-2.862021684646606445e+00
4.046505987644195557e-01,8.824362158775329590e-01,8.445047140121459961e-01,6.242104172706604004e-01,1.394693106412887573e-01,6.836741417646408081e-02,-3.084635019302368164e+00
4.030343890190124512e-01,8.725070953369140625e-01,5.894824266433715820e-01,5.120476484298706055e-01,2.789695262908935547e-01,2.288900017738342285e-01,-1.895788431167602539e+00
4.046888947486877441e-01,8.826813697814941406e-01,8.590553402900695801e-01,8.287330269813537598e-01,1.205190420150756836e-01,8.727151900529861450e-02,-1.619851231575012207e+00
4.033615589141845703e-01,8.744834065437316895e-01,6.072161197662353516e-01,5.366669297218322754e-01,2.722537815570831299e-01,2.250958532094955444e-01,-1.971923828125000000e+00
4.046710729598999023e-01,8.826140761375427246e-01,8.576627373695373535e-01,8.693025112152099609e-01,1.213353723287582397e-01,1.126075163483619690e-01,-1.240601301193237305e+00
4.046804010868072510e-01,8.826760649681091309e-01,8.611317276954650879e-01,7.354691028594970703e-01,1.214618459343910217e-01,4.326635226607322693e-02,-2.468044519424438477e+00
4.046574234962463379e-01,8.826428651809692383e-01,8.624213933944702148e-01,6.914492249488830566e-01,1.210272535681724548e-01,1.356856059283018112e-02,-2.767283916473388672e+00
4.046305119991302490e-01,8.824368715286254883e-01,8.340014219284057617e-01,8.820047974586486816e-01,1.373506635427474976e-01,1.858748197555541992e-01,-9.153990149497985840e-01
4.046857059001922607e-01,8.827468156814575195e-01,8.661615848541259766e-01,8.784251213073730469e-01,1.144622042775154114e-01,3.330640494823455811e-02,-1.268817067146301270e+00
4.045250117778778076e-01,8.816702365875244141e-01,7.866771221160888672e-01,7.215353250503540039e-01,1.798465996980667114e-01,1.887609362602233887e-01,-1.880018115043640137e+00
4.030850529670715332e-01,8.727792501449584961e-01,5.914008617401123047e-01,4.661304652690887451e-01,2.782695889472961426e-01,2.056436687707901001e-01,-1.968623399734497070e+00
4.046831727027893066e-01,8.827084898948669434e-01,8.630604147911071777e-01,8.380095958709716797e-01,1.175682321190834045e-01,6.275799125432968140e-02,-1.583282709121704102e+00
4.046747386455535889e-01,8.826565146446228027e-01,8.601467609405517578e-01,7.838147878646850586e-01,1.218727603554725647e-01,7.557189464569091797e-02,-2.023780584335327148e+00
4.046920239925384521e-01,8.825067281723022461e-01,8.515534400939941406e-01,5.875537991523742676e-01,1.331741511821746826e-01,2.766888588666915894e-02,-3.192101716995239258e+00
4.045653641223907471e-01,8.818575143814086914e-01,8.034799695014953613e-01,6.469450592994689941e-01,1.722501069307327271e-01,1.444726735353469849e-01,-2.596845865249633789e+00
4.046450257301330566e-01,8.823669552803039551e-01,8.405252099037170410e-01,5.729806423187255859e-01,1.443275511264801025e-01,5.355828627943992615e-02,-3.193035125732421875e+00
4.046326279640197754e-01,8.823691606521606445e-01,8.380932807922363281e-01,6.580659151077270508e-01,1.449786573648452759e-01,1.003362983465194702e-01,-2.829120635986328125e+00
4.045624136924743652e-01,8.819523453712463379e-01,8.008668422698974609e-01,7.826842069625854492e-01,1.667454540729522705e-01,1.989983022212982178e-01,-1.445685982704162598e+00
4.045665860176086426e-01,8.822279572486877441e-01,8.045582771301269531e-01,9.656047821044921875e-01,1.462375223636627197e-01,2.354115098714828491e-01,-4.018604159355163574e-01
4.046663641929626465e-01,8.825677037239074707e-01,8.551393151283264160e-01,6.109399199485778809e-01,1.295116990804672241e-01,2.216307818889617920e-02,-3.148203849792480469e+00
4.046671390533447266e-01,8.825924396514892578e-01,8.508884310722351074e-01,8.498484492301940918e-01,1.278642565011978149e-01,1.393541246652603149e-01,-1.298222064971923828e+00
4.046200811862945557e-01,8.822719454765319824e-01,8.283864259719848633e-01,7.486664652824401855e-01,1.494268178939819336e-01,1.558484584093093872e-01,-1.947247385978698730e+00
4.046160280704498291e-01,8.821660876274108887e-01,8.272069692611694336e-01,5.170774459838867188e-01,1.568927466869354248e-01,5.087739229202270508e-02,-3.094965696334838867e+00
4.046261012554168701e-01,8.822910785675048828e-01,8.313810229301452637e-01,6.984418630599975586e-01,1.492673456668853760e-01,1.302671283483505249e-01,-2.438743829727172852e+00
4.045563936233520508e-01,8.817607760429382324e-01,8.000816702842712402e-01,5.664429664611816406e-01,1.771276891231536865e-01,1.101285591721534729e-01,-2.981513261795043945e+00
4.046777188777923584e-01,8.827701807022094727e-01,8.682116270065307617e-01,9.362391233444213867e-01,1.126805022358894348e-01,1.884209364652633667e-02,-8.590567708015441895e-01
4.046331048011779785e-01,8.824794292449951172e-01,8.347575068473815918e-01,9.235255122184753418e-01,1.331908851861953735e-01,1.929791867733001709e-01,-6.761425137519836426e-01
4.046410322189331055e-01,8.826144933700561523e-01,8.552265167236328125e-01,8.009419441223144531e-01,1.253342330455780029e-01,1.021782979369163513e-01,-1.808576941490173340e+00
4.046906232833862305e-01,8.827432990074157715e-01,8.673086166381835938e-01,8.252602219581604004e-01,1.142197921872138977e-01,6.755820941179990768e-03,-1.681625962257385254e+00
