controllable,controllable,controllable,environmental,controllable,environmental,output
6.044413010836636735e-01,8.334427679574146763e-01,7.487550930166182450e-01,7.713523087001056266e-01,1.591257079854044854e-01,1.406374566715229424e-02,1.071106051761159250e+00
9.289879202842712402e-01,2.548057436943054199e-01,1.638981327414512634e-02,7.141492962837219238e-01,9.169075489044189453e-01,0.000000000000000000e+00,9.325061691924929619e-04
6.044414043426513672e-01,8.334431648254394531e-01,7.487568259239196777e-01,6.293848752975463867e-01,1.591220945119857788e-01,0.000000000000000000e+00,1.514403104782104492e+00
6.014655232429504395e-01,8.653199076652526855e-01,7.607450485229492188e-01,5.365895628929138184e-01,5.104298889636993408e-02,0.000000000000000000e+00,1.596617341041564941e+00
4.500848650932312012e-01,6.668884754180908203e-01,8.948185443878173828e-01,5.696175694465637207e-01,2.763267755508422852e-01,3.880108147859573364e-02,2.133835554122924805e+00
1.976490020751953125e-01,9.889096021652221680e-01,1.000000000000000000e+00,6.053034663200378418e-01,6.290268898010253906e-01,0.000000000000000000e+00,1.332069993019104004e+00
0.000000000000000000e+00,4.682594835758209229e-01,1.000000000000000000e+00,6.300186514854431152e-01,1.000000000000000000e+00,1.745353266596794128e-02,4.488743096590042114e-02
0.000000000000000000e+00,5.104369432664673388e-17,3.114835615968866288e-17,6.784086227416992188e-01,4.063963890075683594e-01,4.406119510531425476e-02,1.641560718417167664e-02
9.169069670189600174e-11,2.446113450682574353e-11,1.000000000000000000e+00,6.491517424583435059e-01,1.942403465509414673e-01,1.836350001394748688e-02,9.630446322262287140e-03
3.287236765027046204e-02,5.612418651580810547e-01,9.453672766685485840e-01,7.219142317771911621e-01,3.732632992683081131e-17,3.162049688398838043e-03,1.062174588441848755e-01
3.837886452674865723e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.132473587989807129e-01,1.000000000000000000e+00,1.689849235117435455e-02,4.569773096591234207e-03
4.134099185466766357e-01,8.016018271446228027e-01,9.899388551712036133e-01,6.288695931434631348e-01,1.000000000000000000e+00,4.625800997018814087e-02,2.713947057723999023e+00
3.994780182838439941e-01,9.105840921401977539e-01,9.073618799448013306e-03,6.836583614349365234e-01,1.000000000000000000e+00,8.736450225114822388e-02,2.425995349884033203e+00
3.667317628860473633e-01,7.896613478660583496e-01,1.000000000000000000e+00,6.619508862495422363e-01,1.000000000000000000e+00,6.315609067678451538e-02,2.468270778656005859e+00
4.310790002346038818e-01,7.878659963607788086e-01,1.000000000000000000e+00,7.592061161994934082e-01,1.000000000000000000e+00,7.880058139562606812e-02,1.885125875473022461e+00
9.860065579414367676e-01,9.552528262138366699e-01,3.794352114200592041e-01,7.515944838523864746e-01,4.911783337593078613e-01,1.007276475429534912e-01,6.890010088682174683e-03
4.118785858154296875e-01,8.754421472549438477e-01,1.000000000000000000e+00,6.591020822525024414e-01,5.396640665743831881e-16,9.376300126314163208e-02,2.842968225479125977e+00
4.132745563983917236e-01,8.981506228446960449e-01,1.000000000000000000e+00,6.172937750816345215e-01,1.816050497374481487e-15,1.373741179704666138e-01,2.723972082138061523e+00
4.146048128604888916e-01,8.424903750419616699e-01,6.613254403441027761e-18,6.231812238693237305e-01,0.000000000000000000e+00,8.816853910684585571e-02,2.860059022903442383e+00
3.943670392036437988e-01,8.896755576133728027e-01,1.000000000000000000e+00,6.910793781280517578e-01,0.000000000000000000e+00,5.583658069372177124e-02,2.768599510192871094e+00
2.516740560531616211e-01,9.901690483093261719e-01,3.942413628101348877e-01,7.724316120147705078e-01,8.025728464126586914e-01,9.230251610279083252e-02,1.198095321655273438e+00
3.395497798919677734e-01,4.794225990772247314e-01,6.259885430335998535e-01,8.276093006134033203e-01,1.860336363315582275e-01,5.574119463562965393e-02,4.290532469749450684e-01
6.885272860527038574e-01,9.216701984405517578e-02,2.137108240276575089e-03,7.979333400726318359e-01,2.573070302605628967e-02,9.989618510007858276e-02,5.035822745412588120e-03
4.093894660472869873e-01,9.809048771858215332e-01,4.377273842692375183e-02,7.399520277976989746e-01,2.325457185506820679e-01,1.403767466545104980e-01,1.878416061401367188e+00
