evaluation,mape
2.000000000000000000e+00,7.830674858248124481e-01
1.000000000000000000e+01,8.423751882889967124e-01
2.000000000000000000e+01,8.031130549922188555e-01
3.000000000000000000e+01,8.779096765493958898e-01
4.000000000000000000e+01,8.498514132777873487e-01
5.000000000000000000e+01,7.096637380409608342e-01
6.000000000000000000e+01,7.965434282728455218e-01
7.000000000000000000e+01,3.308091911346251468e-01
8.000000000000000000e+01,3.723365758644209822e-01
9.000000000000000000e+01,3.701244158487683733e-01
1.000000000000000000e+02,2.807727887518160492e-01
