evaluation,mape
2.000000000000000000e+00,7.111119836905871461e-01
1.000000000000000000e+01,5.234945339935596076e-01
2.000000000000000000e+01,5.827485378761064760e-01
3.000000000000000000e+01,1.420896704774710084e-01
4.000000000000000000e+01,1.045011757375036709e-01
5.000000000000000000e+01,7.118205103060119832e-02
6.000000000000000000e+01,7.028984734470905549e-02
7.000000000000000000e+01,7.165734250704962338e-02
8.000000000000000000e+01,7.334338702778135655e-02
9.000000000000000000e+01,6.843375082466945925e-02
1.000000000000000000e+02,6.935403324159705729e-02
