evaluation,mape
2.000000000000000000e+00,8.118451103063629715e-01
1.000000000000000000e+01,3.199376002283058629e+00
2.000000000000000000e+01,7.098703911052806070e-01
3.000000000000000000e+01,8.976907465895334060e-01
4.000000000000000000e+01,5.238100782247555598e-01
5.000000000000000000e+01,3.109962495123417825e-01
6.000000000000000000e+01,2.722263385201038055e-01
7.000000000000000000e+01,3.179818305227770647e-01
8.000000000000000000e+01,4.834722633053008534e-01
9.000000000000000000e+01,5.842756846831299589e-01
1.000000000000000000e+02,1.187433128047022501e+00
