evaluation,mae
2.000000000000000000e+00,3.407983286857604810e+01
1.000000000000000000e+01,2.439932283401489244e+01
2.000000000000000000e+01,9.385769119262695526e+00
3.000000000000000000e+01,7.441448287963867259e+00
4.000000000000000000e+01,7.698808555603027237e+00
5.000000000000000000e+01,7.661779556274414205e+00
6.000000000000000000e+01,7.836995773315429403e+00
7.000000000000000000e+01,7.803736991882324503e+00
8.000000000000000000e+01,7.730852890014648260e+00
9.000000000000000000e+01,7.554732780456543395e+00
1.000000000000000000e+02,7.351765403747558381e+00
