controllable,dynamic,output
-6.496199607849121094e+00,6.644379020091985666e+00,-4.026579666137695312e+01
-6.496199607849121094e+00,5.231479645114950117e+00,-3.897590637207031250e+01
-6.496199607849121094e+00,3.970811874222329507e+00,-3.881732559204101562e+01
-6.496199131011962891e+00,3.212525001366870470e+00,-3.805407333374023438e+01
-6.496199607849121094e+00,8.672350183634137011e+00,-4.228579711914062500e+01
-6.496199607849121094e+00,8.183814919913981356e+00,-4.390465927124023438e+01
-6.496199607849121094e+00,8.943072809560328906e+00,-4.168999099731445312e+01
-6.496199607849121094e+00,2.412869132425660368e+00,-3.791927337646484375e+01
-6.496199607849121094e+00,-3.282872555446511242e+00,-3.907353973388671875e+01
-6.496199607849121094e+00,-7.788644445363965829e-01,-3.793595886230468750e+01
-6.496199607849121094e+00,9.520525814184207292e+00,-4.466765213012695312e+01
-6.496199607849121094e+00,-1.334730882815994057e+00,-3.814177322387695312e+01
-6.496199607849121094e+00,-3.323393676874832892e-01,-3.790957260131835938e+01
-6.496199607849121094e+00,-3.945493660046135886e+00,-4.076132965087890625e+01
-6.496199131011962891e+00,-5.200222511073450349e+00,-4.034786987304687500e+01
-6.496199607849121094e+00,1.029680964543037369e+00,-3.771532440185546875e+01
-6.496199607849121094e+00,5.532584337927515250e+00,-3.970690536499023438e+01
-6.496199607849121094e+00,2.983200916322754637e-01,-3.777053451538085938e+01
-6.496199607849121094e+00,6.974712964490969114e+00,-3.994985961914062500e+01
-6.496199607849121094e+00,-4.998763982130718375e-01,-3.792619705200195312e+01
-6.496199131011962891e+00,5.972136451257597400e+00,-4.080257797241210938e+01
-6.496199607849121094e+00,-4.179555475706232315e+00,-4.093885803222656250e+01
-6.496199607849121094e+00,9.748048769067548136e+00,-4.657045745849609375e+01
-6.496199607849121094e+00,6.467991854381274663e+00,-4.061209106445312500e+01
-6.496199607849121094e+00,-3.584796513328388112e+00,-3.985885620117187500e+01
-6.496199607849121094e+00,4.754097638040519769e+00,-3.872110748291015625e+01
-6.496199607849121094e+00,7.241152121510626927e+00,-4.048270034790039062e+01
-6.496199607849121094e+00,1.375697942441809651e+00,-3.772682189941406250e+01
-6.496199607849121094e+00,-1.991095096267835984e+00,-3.883348846435546875e+01
-6.496199607849121094e+00,7.604284435830619415e+00,-4.224292755126953125e+01
-6.496199131011962891e+00,-5.647831070254947683e+00,-4.247700881958007812e+01
-6.496199607849121094e+00,-1.820423013243802401e+00,-3.867109680175781250e+01
-6.496199607849121094e+00,2.578919402251070636e+00,-3.792986679077148438e+01
-6.496199607849121094e+00,1.946106241638286605e+00,-3.782675933837890625e+01
-6.496199607849121094e+00,-2.992613717615988378e+00,-3.871171188354492188e+01
-6.496199607849121094e+00,2.975832742915544671e+00,-3.795961380004882812e+01
-6.496199607849121094e+00,-4.670425575418724939e+00,-4.021703720092773438e+01
-6.496199607849121094e+00,9.211421605185046602e+00,-4.237743377685546875e+01
-6.496199607849121094e+00,7.233010149243455089e-01,-3.772090148925781250e+01
-6.496199607849121094e+00,4.480049987929099586e+00,-3.887435531616210938e+01
-6.496199607849121094e+00,3.659497558383325355e+00,-3.848453140258789062e+01
-6.496199607849121094e+00,-1.065968382587996643e+00,-3.798488616943359375e+01
-6.496199607849121094e+00,7.954359480798425253e+00,-4.374514770507812500e+01
-6.496199607849121094e+00,-2.646314485086647128e+00,-3.877740478515625000e+01
-6.496199607849121094e+00,-4.957825002531870417e+00,-3.994347000122070312e+01
-6.496199607849121094e+00,1.017227590164120343e-01,-3.781485366821289062e+01
-6.496199607849121094e+00,4.169720908358593547e+00,-3.892757797241210938e+01
-6.496199607849121094e+00,1.701545050994653252e+00,-3.777050781250000000e+01
-6.496199607849121094e+00,-2.431459595359445558e+00,-3.889778900146484375e+01
-6.496199607849121094e+00,5.825032588396961586e+00,-4.051821517944335938e+01
