evaluation,mae
2.000000000000000000e+00,2.800010019302368036e+01
1.000000000000000000e+01,2.772180206298828153e+01
2.000000000000000000e+01,2.724521343231201342e+01
3.000000000000000000e+01,2.535171293258666836e+01
4.000000000000000000e+01,2.556174987792968878e+01
5.000000000000000000e+01,1.848478084564208856e+01
6.000000000000000000e+01,5.693749237060546697e+00
7.000000000000000000e+01,4.814198532104492223e+00
8.000000000000000000e+01,4.450911979675293395e+00
9.000000000000000000e+01,4.552321662902832244e+00
1.000000000000000000e+02,4.428199005126953303e+00
