evaluation,mae
2.000000000000000000e+00,3.343320368766784867e+01
1.000000000000000000e+01,1.974363914489746108e+01
2.000000000000000000e+01,6.456592140197753515e+00
3.000000000000000000e+01,5.673465232849121520e+00
4.000000000000000000e+01,2.073454627990722443e+00
5.000000000000000000e+01,1.473371505737304688e+00
6.000000000000000000e+01,1.309697761535644434e+00
7.000000000000000000e+01,5.868758392333984775e-01
8.000000000000000000e+01,4.646761322021484286e-01
9.000000000000000000e+01,3.996793365478515381e-01
1.000000000000000000e+02,4.045422363281250266e-01
