controllable,dynamic,output
-2.140656524850412801e+00,4.375874804156413944e+00,8.308939612303223754e+00
-1.484641075134277344e+00,4.849233150482177734e+00,4.782948493957519531e+00
-3.372225761413574219e+00,5.501131534576416016e+00,8.228215217590332031e+00
-5.106014728546142578e+00,5.911494731903076172e+00,1.493537902832031250e+01
-6.330786705017089844e+00,6.746451854705810547e+00,3.950399398803710938e+01
-6.575458049774169922e+00,7.577577590942382812e+00,4.196026229858398438e+01
-6.499238014221191406e+00,8.795413970947265625e+00,4.189201736450195312e+01
-6.482932090759277344e+00,1.000000000000000000e+01,4.783643722534179688e+01
-6.380918979644775391e+00,1.000000000000000000e+01,4.755401611328125000e+01
-6.376311779022216797e+00,1.000000000000000000e+01,4.753084564208984375e+01
-6.367999553680419922e+00,1.000000000000000000e+01,4.748681640625000000e+01
-6.360868453979492188e+00,1.000000000000000000e+01,4.744674682617187500e+01
-6.314737319946289062e+00,8.758072853088378906e+00,4.129151916503906250e+01
-6.549415111541748047e+00,8.614207267761230469e+00,4.245249938964843750e+01
-6.236212730407714844e+00,8.285433769226074219e+00,4.230177307128906250e+01
-6.658720016479492188e+00,8.230596542358398438e+00,4.326216125488281250e+01
-6.825620651245117188e+00,7.331559181213378906e+00,3.848401260375976562e+01
-6.842395305633544922e+00,5.922459125518798828e+00,3.812227630615234375e+01
-6.303830146789550781e+00,6.502288818359375000e+00,3.975790786743164062e+01
-6.476387023925781250e+00,5.468194961547851562e+00,3.951619720458984375e+01
-7.070657253265380859e+00,6.093842029571533203e+00,3.400575637817382812e+01
-6.258702278137207031e+00,6.719486236572265625e+00,3.893804168701171875e+01
-6.496571063995361328e+00,7.775619506835937500e+00,4.311197280883789062e+01
-6.340861797332763672e+00,7.794488906860351562e+00,4.267841339111328125e+01
-6.654057025909423828e+00,7.980669021606445312e+00,4.325835800170898438e+01
-6.300032615661621094e+00,8.017539978027343750e+00,4.304883956909179688e+01
-6.681278228759765625e+00,7.979254722595214844e+00,4.305137634277343750e+01
-6.573311328887939453e+00,9.059794425964355469e+00,4.168103027343750000e+01
-6.300624847412109375e+00,8.776531219482421875e+00,4.112685394287109375e+01
-6.687803745269775391e+00,8.612222671508789062e+00,4.171932983398437500e+01
-6.183411121368408203e+00,7.424152374267578125e+00,3.923826217651367188e+01
-6.753099441528320312e+00,8.170636177062988281e+00,4.247661972045898438e+01
-6.588913440704345703e+00,9.241553306579589844e+00,4.235489654541015625e+01
-6.269669532775878906e+00,9.099231719970703125e+00,4.082594299316406250e+01
-6.857767581939697266e+00,7.780860900878906250e+00,4.030426025390625000e+01
-6.550312995910644531e+00,6.908942699432373047e+00,3.987788391113281250e+01
-6.152819633483886719e+00,7.244742870330810547e+00,3.805051422119140625e+01
-6.780275344848632812e+00,8.334616661071777344e+00,4.183469009399414062e+01
-6.304821491241455078e+00,8.893013000488281250e+00,4.093707656860351562e+01
-6.729547500610351562e+00,8.760848999023437500e+00,4.079666900634765625e+01
-7.133382320404052734e+00,7.574515342712402344e+00,3.368852615356445312e+01
-6.407414436340332031e+00,7.826882839202880859e+00,4.316062164306640625e+01
-6.523358821868896484e+00,7.292557716369628906e+00,4.066081619262695312e+01
-6.578666687011718750e+00,6.523986816406250000e+00,4.035553359985351562e+01
-6.485846996307373047e+00,5.761520862579345703e+00,4.035723114013671875e+01
-6.057914733886718750e+00,6.702181339263916016e+00,3.626523971557617188e+01
-6.676648616790771484e+00,5.626150131225585938e+00,3.926736831665039062e+01
-6.449566841125488281e+00,4.268425941467285156e+00,3.889159011840820312e+01
-6.821010589599609375e+00,3.249944925308227539e+00,3.578546905517578125e+01
-6.212393283843994141e+00,3.259697914123535156e+00,3.639423751831054688e+01
-7.129059314727783203e+00,3.584671974182128906e+00,3.010903167724609375e+01
-6.182563781738281250e+00,4.134141445159912109e+00,3.686390686035156250e+01
-6.561916351318359375e+00,5.545794486999511719e+00,3.965077209472656250e+01
-6.594832420349121094e+00,6.160052776336669922e+00,4.072778701782226562e+01
-6.137320995330810547e+00,6.184271335601806641e+00,3.827645492553710938e+01
-6.644001007080078125e+00,5.272293567657470703e+00,3.857426071166992188e+01
-6.133132457733154297e+00,5.347738265991210938e+00,3.649399566650390625e+01
-7.500000000000000000e+00,5.758893489837646484e+00,2.200436019897460938e+01
-6.561797618865966797e+00,5.186762809753417969e+00,3.880842971801757812e+01
-6.002252101898193359e+00,4.781476497650146484e+00,3.383505630493164062e+01
-6.552606582641601562e+00,3.835999965667724609e+00,3.861851119995117188e+01
-6.647148609161376953e+00,4.620148658752441406e+00,3.829433059692382812e+01
-6.419571399688720703e+00,4.460665225982666016e+00,3.875715255737304688e+01
-6.772081851959228516e+00,5.147488117218017578e+00,3.718751144409179688e+01
-6.522192478179931641e+00,6.241167545318603516e+00,4.089943695068359375e+01
-6.360535621643066406e+00,5.693883419036865234e+00,3.977930831909179688e+01
-5.860980510711669922e+00,4.279999732971191406e+00,3.121582794189453125e+01
-6.801020622253417969e+00,5.344200611114501953e+00,3.718513107299804688e+01
-6.398279190063476562e+00,5.851539134979248047e+00,4.037194824218750000e+01
-6.527219295501708984e+00,7.131935119628906250e+00,4.014381408691406250e+01
-6.571851253509521484e+00,6.750676155090332031e+00,3.995821380615234375e+01
6.474836826324462891e+00,5.469857692718505859e+00,1.750421905517578125e+01
-5.923704147338867188e+00,6.476863384246826172e+00,3.419531631469726562e+01
-6.435046672821044922e+00,7.885923385620117188e+00,4.346710205078125000e+01
-6.490796089172363281e+00,9.013373374938964844e+00,4.172978973388671875e+01
-6.560959815979003906e+00,9.327987670898437500e+00,4.301065826416015625e+01
-6.548517227172851562e+00,9.900318145751953125e+00,4.743706130981445312e+01
-6.313708305358886719e+00,9.372034072875976562e+00,4.271830749511718750e+01
