evaluation,mae
2.000000000000000000e+00,3.027965057373046776e+01
1.000000000000000000e+01,2.551656536102294837e+01
2.000000000000000000e+01,1.623393135070800852e+01
3.000000000000000000e+01,1.137822639465331953e+01
4.000000000000000000e+01,7.965705451965331640e+00
5.000000000000000000e+01,6.584388008117675994e+00
6.000000000000000000e+01,3.241248550415039009e+00
7.000000000000000000e+01,2.765316619873046999e+00
8.000000000000000000e+01,2.708866615295410174e+00
9.000000000000000000e+01,2.665022430419921928e+00
1.000000000000000000e+02,2.580427436828613086e+00
