evaluation,mae
2.000000000000000000e+00,3.151791152954101705e+01
1.000000000000000000e+01,2.614373018264770465e+01
2.000000000000000000e+01,9.802348957061767010e+00
3.000000000000000000e+01,7.686376228332519212e+00
4.000000000000000000e+01,6.733266525268554403e+00
5.000000000000000000e+01,3.459731025695800710e+00
6.000000000000000000e+01,2.681815643310546893e+00
7.000000000000000000e+01,1.195169143676757750e+00
8.000000000000000000e+01,1.155776977539062500e+00
9.000000000000000000e+01,1.140998916625976634e+00
1.000000000000000000e+02,1.177341537475586009e+00
