controllable,dynamic,output
6.600685833798202395e+00,-9.463288889355485622e+00,2.446636904024257930e+01
6.600686073303222656e+00,-1.000000000000000000e+01,2.972127914428710938e+01
6.888759613037109375e+00,-1.000000000000000000e+01,2.639350891113281250e+01
5.517072677612304688e+00,-1.000000000000000000e+01,2.896600723266601562e+01
5.256898880004882812e+00,-1.000000000000000000e+01,2.614987182617187500e+01
5.275436878204345703e+00,-1.000000000000000000e+01,2.636177253723144531e+01
5.279794692993164062e+00,-9.578943252563476562e+00,2.263689231872558594e+01
7.204771518707275391e+00,-1.000000000000000000e+01,2.232821083068847656e+01
4.467465400695800781e+00,-1.000000000000000000e+01,1.831033515930175781e+01
6.339524745941162109e+00,-8.788007736206054688e+00,2.316457939147949219e+01
6.431215763092041016e+00,-9.876837730407714844e+00,3.051742553710937500e+01
6.337660312652587891e+00,-1.000000000000000000e+01,3.167106819152832031e+01
7.500000000000000000e+00,-9.370306015014648438e+00,1.307336616516113281e+01
6.027297496795654297e+00,-1.000000000000000000e+01,3.215825653076171875e+01
5.731709957122802734e+00,-8.717000961303710938e+00,2.268033599853515625e+01
5.403070449829101562e+00,-8.153946876525878906e+00,2.283311462402343750e+01
6.009586334228515625e+00,-9.606925964355468750e+00,2.870618438720703125e+01
6.029361248016357422e+00,-1.000000000000000000e+01,3.216174316406250000e+01
6.020545005798339844e+00,-9.489832878112792969e+00,2.722734451293945312e+01
6.041053771972656250e+00,-9.195181846618652344e+00,2.414295768737792969e+01
6.003268241882324219e+00,-9.418277740478515625e+00,2.630058288574218750e+01
6.417159557342529297e+00,-8.056521415710449219e+00,2.630762863159179688e+01
6.164532661437988281e+00,-7.118176937103271484e+00,2.133018302917480469e+01
6.064537525177001953e+00,-8.520944595336914062e+00,2.539467620849609375e+01
4.694966316223144531e+00,-7.360728263854980469e+00,1.059084129333496094e+01
6.836246967315673828e+00,-7.916367530822753906e+00,2.178754615783691406e+01
6.145960807800292969e+00,-9.089871406555175781e+00,2.357790946960449219e+01
6.080251216888427734e+00,-9.500343322753906250e+00,2.743513870239257812e+01
6.070920467376708984e+00,-1.000000000000000000e+01,3.221320724487304688e+01
6.077549457550048828e+00,-9.646376609802246094e+00,2.929124069213867188e+01
6.073019504547119141e+00,-1.000000000000000000e+01,3.221485137939453125e+01
6.074551105499267578e+00,-1.000000000000000000e+01,3.221598815917968750e+01
6.075937747955322266e+00,-1.000000000000000000e+01,3.221697235107421875e+01
6.077198982238769531e+00,-1.000000000000000000e+01,3.221784973144531250e+01
6.078354835510253906e+00,-1.000000000000000000e+01,3.221861267089843750e+01
6.085928440093994141e+00,-9.814823150634765625e+00,3.111673164367675781e+01
6.095161914825439453e+00,-9.748285293579101562e+00,3.047105407714843750e+01
6.080066680908203125e+00,-1.000000000000000000e+01,3.221969223022460938e+01
6.287998199462890625e+00,-9.316703796386718750e+00,2.492866516113281250e+01
5.831257820129394531e+00,-9.014788627624511719e+00,2.258982849121093750e+01
6.256184577941894531e+00,-9.649736404418945312e+00,2.911169433593750000e+01
6.520800590515136719e+00,-8.854637145996093750e+00,2.170322799682617188e+01
5.765792846679687500e+00,-9.334627151489257812e+00,2.427774429321289062e+01
6.460113525390625000e+00,-9.193897247314453125e+00,2.287842941284179688e+01
2.209938764572143555e+00,-8.369131088256835938e+00,1.086855602264404297e+01
-7.582045793533325195e-01,-7.393436431884765625e+00,7.305897712707519531e+00
7.500000000000000000e+00,-6.505516529083251953e+00,9.573616027832031250e+00
-5.837900161743164062e+00,-5.787091732025146484e+00,3.493391799926757812e+01
-5.842167854309082031e+00,-5.052898883819580078e+00,3.188614273071289062e+01
-5.830834865570068359e+00,-4.371078014373779297e+00,3.238862609863281250e+01
-5.843905448913574219e+00,-3.154135942459106445e+00,3.075945091247558594e+01
-6.169740676879882812e+00,-4.593994617462158203e+00,3.814660644531250000e+01
-6.415757656097412109e+00,-5.728868961334228516e+00,4.275206756591796875e+01
-6.605046749114990234e+00,-6.637460708618164062e+00,4.216166305541992188e+01
-6.509025096893310547e+00,-7.184547901153564453e+00,4.224044036865234375e+01
-6.418956279754638672e+00,-7.975615501403808594e+00,4.764903640747070312e+01
-6.293842792510986328e+00,-8.346930503845214844e+00,4.629705810546875000e+01
-6.639120578765869141e+00,-7.380486965179443359e+00,4.304774093627929688e+01
-6.233207225799560547e+00,-8.563373565673828125e+00,4.426702880859375000e+01
-6.508133411407470703e+00,-9.395598411560058594e+00,4.675567626953125000e+01
-6.474833011627197266e+00,-9.866947174072265625e+00,5.214893341064453125e+01
-6.917616367340087891e+00,-8.800837516784667969e+00,4.046758651733398438e+01
-5.891606807708740234e+00,-7.836598396301269531e+00,4.009528350830078125e+01
-6.039290904998779297e+00,-9.270122528076171875e+00,4.121154785156250000e+01
-6.785929679870605469e+00,-1.000000000000000000e+01,5.101150894165039062e+01
-6.977532863616943359e+00,-8.763332366943359375e+00,3.951866149902343750e+01
-6.947090625762939453e+00,-8.728317260742187500e+00,4.028840255737304688e+01
-6.119212150573730469e+00,-9.357512474060058594e+00,4.339654541015625000e+01
-5.930291652679443359e+00,-8.854844093322753906e+00,3.782889938354492188e+01
-6.678667545318603516e+00,-9.709810256958007812e+00,4.993515014648437500e+01
-6.864708900451660156e+00,-8.369625091552734375e+00,4.409915161132812500e+01
-6.587037563323974609e+00,-9.486660003662109375e+00,4.770055007934570312e+01
-6.568049907684326172e+00,-1.000000000000000000e+01,5.272745132446289062e+01
-6.551716327667236328e+00,-1.000000000000000000e+01,5.277296066284179688e+01
-6.520768165588378906e+00,-9.676506996154785156e+00,5.026402282714843750e+01
-6.506192684173583984e+00,-8.310957908630371094e+00,4.735668945312500000e+01
-6.498803138732910156e+00,-9.359247207641601562e+00,4.634075927734375000e+01
-6.506680011749267578e+00,-9.593004226684570312e+00,4.924277877807617188e+01
-6.496017456054687500e+00,-9.141724586486816406e+00,4.445704269409179688e+01
-6.597671508789062500e+00,-1.000000000000000000e+01,5.261506271362304688e+01
-6.516666412353515625e+00,-9.095970153808593750e+00,4.422035598754882812e+01
-6.703574180603027344e+00,-1.000000000000000000e+01,5.189986801147460938e+01
-6.699592590332031250e+00,-1.000000000000000000e+01,5.193553924560546875e+01
-6.806918621063232422e+00,-9.802880287170410156e+00,4.952559661865234375e+01
-6.512199401855468750e+00,-1.000000000000000000e+01,5.283468627929687500e+01
-6.504864215850830078e+00,-1.000000000000000000e+01,5.283863449096679688e+01
-6.792387008666992188e+00,-9.534712791442871094e+00,4.658675384521484375e+01
-6.496726989746093750e+00,-8.864902496337890625e+00,4.406734848022460938e+01
-7.169240951538085938e+00,-7.464948177337646484e+00,3.490713500976562500e+01
-6.342140674591064453e+00,-7.526901721954345703e+00,4.421472549438476562e+01
-6.385534763336181641e+00,-7.697030067443847656e+00,4.591387939453125000e+01
-6.465077877044677734e+00,-8.002425193786621094e+00,4.782461547851562500e+01
-6.762024402618408203e+00,-7.122634410858154297e+00,4.044835662841796875e+01
-6.384146690368652344e+00,-8.208224296569824219e+00,4.749663162231445312e+01
-6.410430908203125000e+00,-9.627344131469726562e+00,4.951907348632812500e+01
-6.462178230285644531e+00,-1.000000000000000000e+01,5.281513595581054688e+01
-6.464033603668212891e+00,-1.000000000000000000e+01,5.281779098510742188e+01
-6.455028533935546875e+00,-8.934445381164550781e+00,4.391197967529296875e+01
-6.388851165771484375e+00,-9.295847892761230469e+00,4.542283630371093750e+01
-6.377799510955810547e+00,-9.379839897155761719e+00,4.627313995361328125e+01
