evaluation,mae
2.000000000000000000e+00,2.894869167327880888e+01
1.000000000000000000e+01,1.613667819976806683e+01
2.000000000000000000e+01,9.899784812927245881e+00
3.000000000000000000e+01,7.817660598754883061e+00
4.000000000000000000e+01,3.508835525512695508e+00
5.000000000000000000e+01,3.430104789733886772e+00
6.000000000000000000e+01,1.403648757934570224e+00
7.000000000000000000e+01,1.373733062744140643e+00
8.000000000000000000e+01,1.105092391967773535e+00
9.000000000000000000e+01,9.208731079101561967e-01
1.000000000000000000e+02,8.874405670166015669e-01
