evaluation,mae
2.000000000000000000e+00,2.607212963104247905e+01
1.000000000000000000e+01,8.426598587036131960e+00
2.000000000000000000e+01,3.590093917846679528e+00
3.000000000000000000e+01,2.248458404541015643e+00
4.000000000000000000e+01,1.768440170288085866e+00
5.000000000000000000e+01,1.076428756713867285e+00
6.000000000000000000e+01,8.424471282958984064e-01
7.000000000000000000e+01,6.862761688232421609e-01
8.000000000000000000e+01,5.733641052246093439e-01
9.000000000000000000e+01,4.455657958984374778e-01
1.000000000000000000e+02,3.414708709716796631e-01
