evaluation,mae
2.000000000000000000e+00,3.093960769653320142e+01
1.000000000000000000e+01,2.629146514892578068e+01
2.000000000000000000e+01,2.353125453948974766e+01
3.000000000000000000e+01,2.125898769378662223e+01
4.000000000000000000e+01,2.150485973358154368e+01
5.000000000000000000e+01,1.379730571746826229e+01
6.000000000000000000e+01,1.017063241958618214e+01
7.000000000000000000e+01,4.567060127258300462e+00
8.000000000000000000e+01,3.497924308776855451e+00
9.000000000000000000e+01,3.379421043395995916e+00
1.000000000000000000e+02,3.205160408020019336e+00
