evaluation,mae
2.000000000000000000e+00,2.088749622344970547e+01
1.000000000000000000e+01,1.345502819061279354e+01
2.000000000000000000e+01,1.150833190917968807e+01
3.000000000000000000e+01,6.975487403869628622e+00
4.000000000000000000e+01,6.851758575439452770e+00
5.000000000000000000e+01,6.392068977355957138e+00
6.000000000000000000e+01,4.363201522827148793e+00
7.000000000000000000e+01,1.241763229370117294e+00
8.000000000000000000e+01,1.215544128417968661e+00
9.000000000000000000e+01,1.219056625366210955e+00
1.000000000000000000e+02,1.227196502685546919e+00
