controllable,dynamic,output
-7.739181342474181768e+00,-4.167552575859145847e+00,1.621610303326494318e+01
-7.500000000000000000e+00,-2.827140092849731445e+00,2.034826469421386719e+01
-5.749591350555419922e+00,-3.925915956497192383e+00,3.047410774230957031e+01
-4.150534152984619141e+00,-4.099707126617431641e+00,5.639974117279052734e+00
-6.198673248291015625e+00,-2.766809225082397461e+00,3.686294937133789062e+01
-6.211201190948486328e+00,-2.388725042343139648e+00,3.721051788330078125e+01
-6.188946723937988281e+00,-8.999927639961242676e-01,3.597420883178710938e+01
-6.209300518035888672e+00,3.559144586324691772e-02,3.610492324829101562e+01
-6.225278377532958984e+00,1.305489420890808105e+00,3.617823410034179688e+01
-6.230447292327880859e+00,1.697180032730102539e+00,3.628248977661132812e+01
-6.143788814544677734e+00,2.466776609420776367e+00,3.535383987426757812e+01
-6.213213920593261719e+00,1.607438802719116211e+00,3.607278060913085938e+01
-6.460576057434082031e+00,2.886598587036132812e+00,3.791715240478515625e+01
-6.520066738128662109e+00,3.034046888351440430e+00,3.796216964721679688e+01
-6.440111637115478516e+00,3.809912919998168945e+00,3.859133529663085938e+01
-6.373723983764648438e+00,4.221048355102539062e+00,3.861425399780273438e+01
-6.347169399261474609e+00,5.186621189117431641e+00,3.842586135864257812e+01
-6.353316307067871094e+00,5.354781150817871094e+00,3.879383087158203125e+01
-6.354231357574462891e+00,5.491235733032226562e+00,3.915626907348632812e+01
-6.346747398376464844e+00,4.080386161804199219e+00,3.841291427612304688e+01
-6.394741535186767578e+00,3.096489667892456055e+00,3.777415847778320312e+01
-6.489487648010253906e+00,2.038575172424316406e+00,3.784887313842773438e+01
-6.487886428833007812e+00,8.815802335739135742e-01,3.771467208862304688e+01
-6.410385608673095703e+00,-4.454172849655151367e-01,3.776313018798828125e+01
-6.471476554870605469e+00,5.301843285560607910e-01,3.772202301025390625e+01
-6.393426895141601562e+00,-4.780824184417724609e-01,3.769694519042968750e+01
-6.362970352172851562e+00,-1.147190690040588379e+00,3.763705825805664062e+01
-6.387322425842285156e+00,-2.214115381240844727e+00,3.868073272705078125e+01
-6.398488998413085938e+00,-2.497473239898681641e+00,3.865902709960937500e+01
-6.385548114776611328e+00,-1.918466567993164062e+00,3.850740051269531250e+01
-6.409691333770751953e+00,-7.934293150901794434e-01,3.777501296997070312e+01
-6.426105022430419922e+00,-5.626065135002136230e-01,3.782292175292968750e+01
-6.372715473175048828e+00,-1.814571261405944824e+00,3.833654785156250000e+01
-6.366379737854003906e+00,-1.513103961944580078e+00,3.795311737060546875e+01
-6.429229259490966797e+00,-5.973961353302001953e-01,3.783335876464843750e+01
-6.373254776000976562e+00,-9.874364733695983887e-01,3.763694763183593750e+01
-6.478525161743164062e+00,-1.739751249551773071e-01,3.787448120117187500e+01
-6.293311595916748047e+00,-1.420295596122741699e+00,3.734301757812500000e+01
-6.427165508270263672e+00,-2.216509342193603516e+00,3.883339309692382812e+01
-6.421866416931152344e+00,-3.119547843933105469e+00,3.869335556030273438e+01
-6.417420387268066406e+00,-3.646393775939941406e+00,3.990446853637695312e+01
-6.453136444091796875e+00,-3.319361925125122070e+00,3.911072540283203125e+01
-6.487391948699951172e+00,-2.508505344390869141e+00,3.885733032226562500e+01
-6.426289081573486328e+00,-3.970875024795532227e+00,4.069494628906250000e+01
-6.500602722167968750e+00,-3.255493164062500000e+00,3.901938629150390625e+01
-6.581549167633056641e+00,-1.814268827438354492e+00,3.850506973266601562e+01
-6.638365268707275391e+00,-9.425290822982788086e-01,3.751073074340820312e+01
-6.618331909179687500e+00,-1.224311590194702148e+00,3.773495101928710938e+01
-6.669859886169433594e+00,2.272944450378417969e-01,3.712544631958007812e+01
-6.644740104675292969e+00,1.254099488258361816e+00,3.723706054687500000e+01
