evaluation,mae
2.000000000000000000e+00,3.542612232208252010e+01
1.000000000000000000e+01,2.057475204467773366e+01
2.000000000000000000e+01,1.749093105316162067e+01
3.000000000000000000e+01,1.315846551895141658e+01
4.000000000000000000e+01,1.312636060714721609e+01
5.000000000000000000e+01,1.226132308959960859e+01
6.000000000000000000e+01,1.884153366088867188e+00
7.000000000000000000e+01,1.201371078491210831e+00
8.000000000000000000e+01,1.038011779785156241e+00
9.000000000000000000e+01,1.056922149658203081e+00
1.000000000000000000e+02,9.492912292480468750e-01
