controllable,dynamic,output
-4.065809518397587752e+00,2.450670247311904859e+00,2.784883138667402225e+00
-4.065852165222167969e+00,1.592624902725219727e+00,2.613410234451293945e+00
5.497185707092285156e+00,3.211588561534881592e-01,1.369371318817138672e+01
5.497184276580810547e+00,-1.070770740509033203e+00,1.391413402557373047e+01
5.250990867614746094e+00,-5.753506422042846680e-01,1.117163372039794922e+01
6.330201148986816406e+00,-4.006220027804374695e-02,1.671668434143066406e+01
7.444839954376220703e+00,3.306653499603271484e-01,4.779995918273925781e+00
6.011600971221923828e+00,1.056515216827392578e+00,1.700404930114746094e+01
6.046266555786132812e+00,6.176618337631225586e-01,1.707406425476074219e+01
6.043898582458496094e+00,1.709099292755126953e+00,1.711556243896484375e+01
6.053214550018310547e+00,1.579096078872680664e+00,1.710469818115234375e+01
6.045233726501464844e+00,3.134292364120483398e-01,1.711297225952148438e+01
6.064965248107910156e+00,1.135261058807373047e+00,1.708423233032226562e+01
6.066987037658691406e+00,8.096490502357482910e-01,1.708734512329101562e+01
6.168651103973388672e+00,2.268477678298950195e+00,1.725003623962402344e+01
6.161689758300781250e+00,2.154303073883056641e+00,1.723585128784179688e+01
6.154432296752929688e+00,7.669170498847961426e-01,1.708550453186035156e+01
6.130013465881347656e+00,1.397920846939086914e-01,1.718921661376953125e+01
6.162264347076416016e+00,2.281039059162139893e-01,1.714333724975585938e+01
6.199097633361816406e+00,1.246576070785522461e+00,1.702145957946777344e+01
6.096191883087158203e+00,2.466860055923461914e+00,1.731053733825683594e+01
6.098026275634765625e+00,3.294525146484375000e+00,1.749689865112304688e+01
6.023724079132080078e+00,2.849385738372802734e+00,1.725251007080078125e+01
6.295803546905517578e+00,1.979666233062744141e+00,1.685107612609863281e+01
6.234160900115966797e+00,8.981487154960632324e-01,1.693716049194335938e+01
5.888298511505126953e+00,6.326017379760742188e-01,1.661268806457519531e+01
8.142623901367187500e-01,9.848589897155761719e-01,3.555825352668762207e-02
5.900708675384521484e+00,2.219790220260620117e+00,1.683089256286621094e+01
6.578942775726318359e+00,2.175631046295166016e+00,1.497079277038574219e+01
6.167002677917480469e+00,2.863332986831665039e+00,1.729467582702636719e+01
6.108001232147216797e+00,3.494045972824096680e+00,1.768308639526367188e+01
6.114736557006835938e+00,3.817050218582153320e+00,1.805537223815917969e+01
6.278877735137939453e+00,3.577005386352539062e+00,1.746788978576660156e+01
-7.500000000000000000e+00,2.246623277664184570e+00,1.954737472534179688e+01
-7.411866664886474609e+00,1.838117361068725586e+00,2.194375610351562500e+01
-7.287890911102294922e+00,1.046486973762512207e+00,2.531484031677246094e+01
-7.268198490142822266e+00,-8.795107901096343994e-02,2.599559974670410156e+01
-7.233682632446289062e+00,-1.576896011829376221e-01,2.693390274047851562e+01
-7.055907249450683594e+00,9.993900060653686523e-01,3.112829589843750000e+01
-6.853818416595458984e+00,1.445006132125854492e+00,3.496194458007812500e+01
-6.698903560638427734e+00,8.181224465370178223e-01,3.681888198852539062e+01
-6.618345737457275391e+00,5.273864269256591797e-01,3.740916824340820312e+01
-6.611822605133056641e+00,-2.824477553367614746e-01,3.760942840576171875e+01
-6.615850925445556641e+00,-1.444799780845642090e+00,3.793014907836914062e+01
-6.635240554809570312e+00,-1.408972740173339844e+00,3.778509902954101562e+01
-6.646500587463378906e+00,-1.617266297340393066e+00,3.794018173217773438e+01
-6.653623580932617188e+00,-1.145779252052307129e+00,3.747554016113281250e+01
-6.659859657287597656e+00,-1.552248239517211914e+00,3.777308273315429688e+01
-6.669565677642822266e+00,-1.966867208480834961e+00,3.815640640258789062e+01
-6.662432193756103516e+00,-2.972992897033691406e+00,3.809888839721679688e+01
-6.677011013031005859e+00,-2.173217773437500000e+00,3.821318054199218750e+01
-6.676820755004882812e+00,-2.764003992080688477e+00,3.800317001342773438e+01
-6.682454586029052734e+00,-2.219119310379028320e+00,3.817790985107421875e+01
-6.685160160064697266e+00,-2.338389158248901367e+00,3.814829635620117188e+01
-6.686835765838623047e+00,-2.315605878829956055e+00,3.813892745971679688e+01
-6.620155334472656250e+00,-2.928674459457397461e+00,3.835578918457031250e+01
-6.670537471771240234e+00,-2.034114360809326172e+00,3.819930267333984375e+01
-6.671013355255126953e+00,-1.981427669525146484e+00,3.815722274780273438e+01
-6.655486106872558594e+00,-2.434798002243041992e+00,3.834107208251953125e+01
-6.580307006835937500e+00,-3.797510862350463867e+00,4.029693984985351562e+01
-6.460344314575195312e+00,-2.479578733444213867e+00,3.884668350219726562e+01
-6.448678493499755859e+00,-3.633443832397460938e+00,3.995207595825195312e+01
-6.437182903289794922e+00,-3.174011707305908203e+00,3.880804443359375000e+01
-6.449553012847900391e+00,-2.339659929275512695e+00,3.888193511962890625e+01
-6.445092678070068359e+00,-2.535777091979980469e+00,3.878684616088867188e+01
-6.462174415588378906e+00,-1.570633411407470703e+00,3.835508728027343750e+01
-6.468342304229736328e+00,-3.671971261501312256e-01,3.789731597900390625e+01
-6.461964130401611328e+00,-1.451342344284057617e+00,3.822457504272460938e+01
-6.474569797515869141e+00,-7.855051159858703613e-01,3.792612457275390625e+01
-6.458042144775390625e+00,-1.583590507507324219e+00,3.836358642578125000e+01
-6.449755668640136719e+00,-2.289689540863037109e+00,3.889058303833007812e+01
-6.461489200592041016e+00,-1.464133739471435547e+00,3.823701477050781250e+01
-6.449883460998535156e+00,-2.453114271163940430e+00,3.884129714965820312e+01
-6.451206207275390625e+00,-2.213297605514526367e+00,3.889223480224609375e+01
-6.475055694580078125e+00,-1.248650550842285156e+00,3.806738281250000000e+01
-6.481807231903076172e+00,-2.187023162841796875e-01,3.788589096069335938e+01
-6.452641010284423828e+00,-1.469225287437438965e+00,3.822731018066406250e+01
-6.593381404876708984e+00,-2.234882712364196777e-01,3.768477249145507812e+01
-6.634125232696533203e+00,-5.462808609008789062e-01,3.751229858398437500e+01
-6.382466793060302734e+00,-1.011698842048645020e+00,3.768962097167968750e+01
-6.417037010192871094e+00,-1.350180625915527344e+00,3.801928710937500000e+01
-6.454417705535888672e+00,-2.822293758392333984e+00,3.865982437133789062e+01
-6.458538532257080078e+00,-2.049905061721801758e+00,3.884365463256835938e+01
-6.626644134521484375e+00,-1.041212797164916992e+00,3.760442352294921875e+01
-6.454427242279052734e+00,-2.534559965133666992e+00,3.880632019042968750e+01
-6.465860366821289062e+00,-3.189622163772583008e+00,3.888681411743164062e+01
-6.461339950561523438e+00,-2.839263916015625000e+00,3.866761779785156250e+01
-6.474765777587890625e+00,-3.044235944747924805e+00,3.873245239257812500e+01
-6.299621105194091797e+00,-1.768708109855651855e+00,3.778976058959960938e+01
-6.258717060089111328e+00,-1.571300864219665527e+00,3.718746566772460938e+01
-6.453406810760498047e+00,-2.709012508392333984e+00,3.870279312133789062e+01
-6.428743839263916016e+00,-2.901521682739257812e+00,3.859069824218750000e+01
-6.516423702239990234e+00,-3.076846837997436523e+00,3.876020050048828125e+01
-6.504069805145263672e+00,-4.492054939270019531e+00,4.056518936157226562e+01
-6.494915008544921875e+00,-5.413181781768798828e+00,4.122483444213867188e+01
-6.486345767974853516e+00,-5.373589515686035156e+00,4.103053283691406250e+01
-6.503621578216552734e+00,-6.542544364929199219e+00,4.281058883666992188e+01
-6.583344936370849609e+00,-6.184680461883544922e+00,4.373770523071289062e+01
-6.645127773284912109e+00,-6.943281173706054688e+00,4.120458984375000000e+01
-6.433514595031738281e+00,-8.268569946289062500e+00,4.746824645996093750e+01
