controllable,dynamic,output
-6.496199607849121094e+00,2.485881981325483103e+00,-3.792531204223632812e+01
-6.496199607849121094e+00,5.259039062578477086e+00,-3.902655410766601562e+01
-6.496199607849121094e+00,8.242613486458660432e+00,-4.381866073608398438e+01
-6.496199607849121094e+00,-6.563950656330406197e-01,-3.793203353881835938e+01
-6.496199607849121094e+00,7.166273529210876347e+00,-4.025016021728515625e+01
-6.496199607849121094e+00,2.255897665686634745e+00,-3.789733886718750000e+01
-6.496199607849121094e+00,3.347728993598841463e+00,-3.815271377563476562e+01
-6.496199607849121094e+00,6.054043833366888450e+00,-4.089670944213867188e+01
-6.496199607849121094e+00,9.820579054835333110e+00,-4.706447219848632812e+01
-6.496199607849121094e+00,4.102436377660380273e+00,-3.890296554565429688e+01
-6.496199607849121094e+00,5.537164139809494401e+00,-3.972013092041015625e+01
-6.496199607849121094e+00,-2.004695458835242139e+00,-3.884376144409179688e+01
-6.496199607849121094e+00,5.763283921041823632e+00,-4.036418914794921875e+01
-6.496199607849121094e+00,1.100268722744295324e+00,-3.771591186523437500e+01
-6.496199607849121094e+00,-1.169192206729629868e+00,-3.802964401245117188e+01
-6.496199607849121094e+00,1.174260357670373622e-01,-3.781099700927734375e+01
-6.496199607849121094e+00,6.349066843299631557e+00,-4.080595779418945312e+01
-6.496199607849121094e+00,2.784272611129814834e+00,-3.793623352050781250e+01
-6.496199607849121094e+00,4.861838866558286121e+00,-3.869059753417968750e+01
-6.496199607849121094e+00,7.461000977842303428e+00,-4.146939086914062500e+01
-6.496199607849121094e+00,8.104453833083651304e-01,-3.771770858764648438e+01
-6.496199607849121094e+00,9.156442803736053904e+00,-4.211931991577148438e+01
-6.496199607849121094e+00,-1.418103111262362548e+00,-3.821694946289062500e+01
-6.496199607849121094e+00,1.228360912045954656e+00,-3.771892929077148438e+01
-6.496199607849121094e+00,7.988842976598338197e+00,-4.381982040405273438e+01
-6.496199607849121094e+00,1.943637901035732085e+00,-3.782614135742187500e+01
-6.496199607849121094e+00,-2.303659459607720006e+00,-3.893576049804687500e+01
-6.496199607849121094e+00,6.760406332552630460e+00,-4.006930160522460938e+01
-6.496199607849121094e+00,1.450927295667923111e+00,-3.773335647583007812e+01
-6.496199607849121094e+00,-8.864652295082235955e-01,-3.794469070434570312e+01
-6.496199607849121094e+00,-6.222088401082803699e-02,-3.785563659667968750e+01
-6.496199607849121094e+00,-1.599143683903768931e+00,-3.841329574584960938e+01
-6.496199607849121094e+00,-2.598582369306643436e-01,-3.789804458618164062e+01
-6.496199607849121094e+00,-1.801430285890716521e+00,-3.865007781982421875e+01
-6.496199607849121094e+00,3.629720432889583570e+00,-3.844924163818359375e+01
-6.496199607849121094e+00,9.652206238471849886e+00,-4.580994033813476562e+01
-6.496199607849121094e+00,7.890907403055592795e+00,-4.356454467773437500e+01
-6.496199607849121094e+00,8.577128866916568839e+00,-4.266723251342773438e+01
-6.496199607849121094e+00,8.934097353967240807e+00,-4.169165039062500000e+01
-6.496199607849121094e+00,4.389257668819487535e+00,-3.891456604003906250e+01
-6.496199607849121094e+00,6.632300803547179768e+00,-4.028900909423828125e+01
-6.496199607849121094e+00,4.001462795954933149e-01,-3.775247192382812500e+01
-6.496199607849121094e+00,7.266066917481412091e+00,-4.057349777221679688e+01
-6.496199607849121094e+00,4.612791879048397270e+00,-3.879739379882812500e+01
-6.496199607849121094e+00,9.342003087707942299e+00,-4.320360183715820312e+01
-6.496199607849121094e+00,1.713818468721861166e+00,-3.777294540405273438e+01
-6.496199607849121094e+00,3.016996384467845793e+00,-3.796971511840820312e+01
-6.496199607849121094e+00,3.740933273839909035e+00,-3.858079910278320312e+01
-6.496199607849121094e+00,-2.447430791112157333e+00,-3.889052581787109375e+01
-6.496199607849121094e+00,5.054020446515907317e+00,-3.874983978271484375e+01
