controllable,dynamic,output
-6.496199607849121094e+00,-6.317942065879826430e+00,-4.364162063598632812e+01
-6.496199607849121094e+00,-5.485080066540184873e+00,-4.159646224975585938e+01
-6.496199607849121094e+00,-1.844315943708471295e+00,-3.869689559936523438e+01
-6.496199607849121094e+00,-7.082707417423961260e-01,-3.793334579467773438e+01
-6.496199607849121094e+00,-3.510729495535262590e+00,-3.964419937133789062e+01
-6.496199607849121094e+00,3.064311906814962683e-01,-3.776895523071289062e+01
-6.496199607849121094e+00,-3.346461043217775710e+00,-3.921251678466796875e+01
-6.496199607849121094e+00,1.383101222985937184e+00,-3.772738265991210938e+01
-6.496199607849121094e+00,-3.146931947833790488e+00,-3.884632873535156250e+01
-6.496199607849121094e+00,-4.821308344114735078e+00,-3.999577713012695312e+01
-6.496199607849121094e+00,-6.003931138476537477e+00,-4.384703445434570312e+01
-6.496199131011962891e+00,-5.150560185995643359e+00,-4.020940017700195312e+01
-6.496199607849121094e+00,2.434218178480929140e-02,-3.783417129516601562e+01
-6.496199607849121094e+00,-3.662688193387696245e+00,-4.008577346801757812e+01
-6.496199607849121094e+00,-2.968401525690566700e+00,-3.870195388793945312e+01
-6.496199607849121094e+00,-5.881064282943011534e+00,-4.353180694580078125e+01
-6.496199607849121094e+00,-6.639503881919527117e+00,-4.241273880004882812e+01
-6.496199607849121094e+00,-4.711003506822866171e+00,-4.014574432373046875e+01
-6.496199607849121094e+00,-2.549233841829327218e+00,-3.883559799194335938e+01
-6.496199607849121094e+00,-1.327115933704233086e+00,-3.813550567626953125e+01
-6.496199607849121094e+00,-7.782279622375520844e-01,-3.793592834472656250e+01
-6.496199607849121094e+00,1.832041192967317045e+00,-3.779886245727539062e+01
-6.496199607849121094e+00,7.472422646528213974e-01,-3.771986007690429688e+01
-6.496199607849121094e+00,-2.284530797937467383e+00,-3.893783187866210938e+01
-6.496199607849121094e+00,-5.635487652834261674e+00,-4.241118621826171875e+01
-6.496199607849121094e+00,-1.047680485232921122e+00,-3.797879791259765625e+01
-6.496199607849121094e+00,-1.100339641351366637e-01,-3.786701202392578125e+01
-6.496199607849121094e+00,2.495714099663436158e+00,-3.792594528198242188e+01
-6.496199607849121094e+00,-1.520694952704834790e+00,-3.832384872436523438e+01
-6.496199607849121094e+00,2.863402171791538109e+00,-3.794212341308593750e+01
-6.496199607849121094e+00,-4.127493616320090375e+00,-4.093664169311523438e+01
-6.496199607849121094e+00,-2.685551903854559441e+00,-3.875503921508789062e+01
-6.496199607849121094e+00,-4.502142041590002641e+00,-4.054705047607421875e+01
-6.496199607849121094e+00,-1.229728264399082782e+00,-3.806473541259765625e+01
-6.496199607849121094e+00,-4.351342602388029945e+00,-4.080288314819335938e+01
-6.496199607849121094e+00,-5.254228554881954949e+00,-4.052955627441406250e+01
-6.496199607849121094e+00,-5.077433323579034763e-01,-3.792666244506835938e+01
-6.496199607849121094e+00,-3.913171876125726367e+00,-4.070478439331054688e+01
-6.496199607849121094e+00,-6.133390679605545515e+00,-4.393833160400390625e+01
-6.496199607849121094e+00,1.696121335438805389e+00,-3.776944732666015625e+01
-6.496199607849121094e+00,1.200527914504585958e+00,-3.771802139282226562e+01
-6.496199607849121094e+00,4.697174807695212451e-01,-3.774246597290039062e+01
-6.496199607849121094e+00,8.548649820973022173e-01,-3.771665191650390625e+01
-6.496199607849121094e+00,-2.080324385371527640e+00,-3.889192581176757812e+01
-6.496199607849121094e+00,1.031746632450083467e+00,-3.771533203125000000e+01
-6.496199607849121094e+00,-2.165671042248563438e+00,-3.892648315429687500e+01
-6.496199607849121094e+00,-2.920351726647698598e-01,-3.790348052978515625e+01
-6.496199607849121094e+00,2.011428475880620681e+00,-3.784312057495117188e+01
-6.496199607849121094e+00,2.600571549823294859e+00,-3.793056488037109375e+01
-6.496199607849121094e+00,2.203806615941191538e+00,-3.788744354248046875e+01
