controllable,dynamic,output
-4.903172660600727539e+00,-8.739569218371537218e+00,1.494904045570442008e+01
-4.903172492980957031e+00,-1.000000000000000000e+01,2.320729827880859375e+01
-4.497755050659179688e+00,-9.907713890075683594e+00,1.803981590270996094e+01
-6.425079345703125000e+00,-1.000000000000000000e+01,5.273079299926757812e+01
-7.334770679473876953e+00,-9.691525459289550781e+00,3.676166915893554688e+01
-7.500000000000000000e+00,-1.000000000000000000e+01,3.449197769165039062e+01
-6.859513282775878906e+00,-1.000000000000000000e+01,4.998211288452148438e+01
-6.539466381072998047e+00,-1.000000000000000000e+01,5.279940414428710938e+01
-6.463103294372558594e+00,-1.000000000000000000e+01,5.281647872924804688e+01
-6.721121311187744141e+00,-8.940991401672363281e+00,4.283894729614257812e+01
-6.641201972961425781e+00,-7.481110572814941406e+00,4.386519622802734375e+01
-6.435002803802490234e+00,-7.695471763610839844e+00,4.608420562744140625e+01
-6.423934459686279297e+00,-8.077033042907714844e+00,4.782628631591796875e+01
-6.677259445190429688e+00,-7.518246650695800781e+00,4.393046951293945312e+01
-6.379818439483642578e+00,-8.507144927978515625e+00,4.583382797241210938e+01
-6.392968177795410156e+00,-8.506090164184570312e+00,4.590316772460937500e+01
-6.905162334442138672e+00,-7.623324871063232422e+00,4.196158218383789062e+01
-6.280444145202636719e+00,-8.221379280090332031e+00,4.673863220214843750e+01
-6.474446296691894531e+00,-9.328090667724609375e+00,4.599121093750000000e+01
-6.486535549163818359e+00,-9.008438110351562500e+00,4.397488403320312500e+01
-6.465007781982421875e+00,-9.928089141845703125e+00,5.252719497680664062e+01
-6.468491554260253906e+00,-9.750887870788574219e+00,5.109548950195312500e+01
-6.470193386077880859e+00,-1.000000000000000000e+01,5.282556915283203125e+01
-6.472859859466552734e+00,-1.000000000000000000e+01,5.282842636108398438e+01
-6.475414276123046875e+00,-1.000000000000000000e+01,5.283087921142578125e+01
-6.482462882995605469e+00,-9.676154136657714844e+00,5.026889038085937500e+01
-6.478976726531982422e+00,-9.899951934814453125e+00,5.237804794311523438e+01
-6.260911464691162109e+00,-8.432662010192871094e+00,4.546850204467773438e+01
-6.136651992797851562e+00,-7.463475227355957031e+00,4.150324249267578125e+01
-6.851005077362060547e+00,-7.691549777984619141e+00,4.340568923950195312e+01
-6.590379714965820312e+00,-8.992601394653320312e+00,4.376289367675781250e+01
-6.428634643554687500e+00,-9.251317024230957031e+00,4.515603256225585938e+01
-6.688179969787597656e+00,-8.727375030517578125e+00,4.384271621704101562e+01
-6.383453369140625000e+00,-9.766015052795410156e+00,5.099444580078125000e+01
-6.425134658813476562e+00,-1.000000000000000000e+01,5.273096084594726562e+01
-6.425882816314697266e+00,-1.000000000000000000e+01,5.273324203491210938e+01
-6.426533222198486328e+00,-1.000000000000000000e+01,5.273520660400390625e+01
-6.373848915100097656e+00,-9.731113433837890625e+00,5.057830810546875000e+01
-6.408639430999755859e+00,-9.860908508300781250e+00,5.194816589355468750e+01
-6.442170619964599609e+00,-1.000000000000000000e+01,5.277698898315429688e+01
-6.290823936462402344e+00,-9.205108642578125000e+00,4.397955322265625000e+01
-6.537502765655517578e+00,-1.000000000000000000e+01,5.280303573608398438e+01
-6.684978485107421875e+00,-8.644880294799804688e+00,4.437869262695312500e+01
-6.082665443420410156e+00,-7.703489780426025391e+00,4.273989868164062500e+01
-6.134242534637451172e+00,-8.138983726501464844e+00,4.520497131347656250e+01
-7.074072360992431641e+00,-7.321475982666015625e+00,3.606071472167968750e+01
-6.098726749420166016e+00,-7.227838993072509766e+00,3.922951889038085938e+01
-6.602082729339599609e+00,-8.227890014648437500e+00,4.746092987060546875e+01
-6.465085983276367188e+00,-6.758252143859863281e+00,4.197303390502929688e+01
-6.485091209411621094e+00,-6.318791389465332031e+00,4.363655471801757812e+01
-5.949502944946289062e+00,-7.494847297668457031e+00,3.856183624267578125e+01
-6.859519481658935547e+00,-7.538314819335937500e+00,4.196522521972656250e+01
-7.353793621063232422e+00,-6.066407203674316406e+00,2.970074844360351562e+01
-6.229983806610107422e+00,-5.759841442108154297e+00,4.154745483398437500e+01
-5.785198688507080078e+00,-6.503455162048339844e+00,3.355187988281250000e+01
-6.511081218719482422e+00,-7.548327445983886719e+00,4.490649414062500000e+01
-6.495380401611328125e+00,-7.915495395660400391e+00,4.756398773193359375e+01
-6.571835994720458984e+00,-6.865831851959228516e+00,4.162641143798828125e+01
-6.459710597991943359e+00,-7.469398975372314453e+00,4.419594573974609375e+01
-6.267392635345458984e+00,-7.851134777069091797e+00,4.613566207885742188e+01
-6.651461124420166016e+00,-6.463238239288330078e+00,4.261017608642578125e+01
-6.571578979492187500e+00,-5.708619117736816406e+00,4.266752624511718750e+01
-6.432340621948242188e+00,-5.276508331298828125e+00,4.052511215209960938e+01
-6.780691146850585938e+00,-4.822180747985839844e+00,3.823110198974609375e+01
-5.980010032653808594e+00,-4.611282348632812500e+00,3.503919219970703125e+01
-6.973195075988769531e+00,-4.752712249755859375e+00,3.522523880004882812e+01
-7.500000000000000000e+00,-6.190819263458251953e+00,2.554870605468750000e+01
-5.424276828765869141e+00,-5.342545986175537109e+00,2.257557296752929688e+01
-6.400477409362792969e+00,-5.170853614807128906e+00,4.006476974487304688e+01
-6.401099205017089844e+00,-6.566839218139648438e+00,4.251490020751953125e+01
-6.577747821807861328e+00,-7.784934520721435547e+00,4.668693542480468750e+01
-6.386483669281005859e+00,-7.048753261566162109e+00,4.152841949462890625e+01
-6.632819652557373047e+00,-8.061501502990722656e+00,4.752291870117187500e+01
-6.736523151397705078e+00,-7.150954246520996094e+00,4.083520889282226562e+01
-6.267197608947753906e+00,-8.358716964721679688e+00,4.599036788940429688e+01
-6.585680484771728516e+00,-8.803248405456542969e+00,4.410235595703125000e+01
-6.450907230377197266e+00,-1.000000000000000000e+01,5.279576110839843750e+01
-6.452498912811279297e+00,-1.000000000000000000e+01,5.279883193969726562e+01
-6.454082965850830078e+00,-1.000000000000000000e+01,5.280177307128906250e+01
-6.323501586914062500e+00,-9.568947792053222656e+00,4.829999542236328125e+01
-6.515930175781250000e+00,-1.000000000000000000e+01,5.283178329467773438e+01
-6.523357868194580078e+00,-9.965471267700195312e+00,5.270729064941406250e+01
-6.593565940856933594e+00,-9.249749183654785156e+00,4.503377532958984375e+01
-6.353396892547607422e+00,-9.852830886840820312e+00,5.161406326293945312e+01
-6.210990428924560547e+00,-8.580083847045898438e+00,4.389876937866210938e+01
-6.625058174133300781e+00,-8.808173179626464844e+00,4.389402770996093750e+01
-6.042725086212158203e+00,-7.703062057495117188e+00,4.207196807861328125e+01
