controllable,dynamic,output
-6.496199607849121094e+00,9.893931379838645235e-01,-3.771527481079101562e+01
-6.496199607849121094e+00,2.527626487362149899e+00,-3.792772674560546875e+01
-6.496199607849121094e+00,8.482806596200559213e+00,-4.305902099609375000e+01
-6.496199607849121094e+00,-1.525700351693725920e-01,-3.787664413452148438e+01
-6.496199607849121094e+00,3.474892281254484683e-01,-3.776131820678710938e+01
-6.496199607849121094e+00,4.548663654057867767e+00,-3.883593368530273438e+01
-6.496199607849121094e+00,4.766060845488525821e+00,-3.871612930297851562e+01
-6.496199607849121094e+00,6.154861777288560987e+00,-4.094049072265625000e+01
-6.496199607849121094e+00,1.775774617913420172e+00,-3.778601837158203125e+01
-6.496199607849121094e+00,6.802382264397169642e+00,-4.001582717895507812e+01
-6.496199607849121094e+00,7.137917085596913402e+00,-4.017868423461914062e+01
-6.496199607849121094e+00,7.984350344050955783e+00,-4.381106948852539062e+01
-6.496199607849121094e+00,9.127987992891315017e+00,-4.200893020629882812e+01
-6.496199607849121094e+00,7.768543726835899221e+00,-4.307981872558593750e+01
-6.496199607849121094e+00,5.700473557267962121e+00,-4.019329071044921875e+01
-6.496199607849121094e+00,6.375909533974327026e+00,-4.076791000366210938e+01
-6.496199607849121094e+00,9.460966805893335163e+00,-4.415299606323242188e+01
-6.496199607849121094e+00,2.368381885837981926e+00,-3.791432571411132812e+01
-6.496199607849121094e+00,2.144181550852386486e-01,-3.778819656372070312e+01
-6.496199607849121094e+00,3.436270609359706629e+00,-3.823482513427734375e+01
-6.496199607849121094e+00,7.607481191288467670e+00,-4.226026153564453125e+01
-6.496199607849121094e+00,2.048271925927776849e+00,-3.785223388671875000e+01
-6.496199607849121094e+00,8.132736467104765055e+00,-4.393851852416992188e+01
-6.496199607849121094e+00,6.916438214553954467e+00,-3.994050979614257812e+01
-6.496199607849121094e+00,7.455541814852387539e+00,-4.144090652465820312e+01
-6.496199607849121094e+00,3.889727957439532702e+00,-3.874357986450195312e+01
-6.496199607849121094e+00,4.600185065867669065e-01,-3.774374389648437500e+01
-6.496199607849121094e+00,1.447870542059726429e+00,-3.773305130004882812e+01
-6.496199607849121094e+00,-2.706003586480490442e-01,-3.789991378784179688e+01
-6.496199607849121094e+00,9.952789837603436496e+00,-4.770682525634765625e+01
-6.496199607849121094e+00,5.329186120076486510e+00,-3.917289352416992188e+01
-6.496199607849121094e+00,4.885828029950098461e+00,-3.868902587890625000e+01
-6.496199607849121094e+00,4.287888909393503312e+00,-3.893754196166992188e+01
-6.496199607849121094e+00,4.098316251111291386e+00,-3.890101623535156250e+01
-6.496199607849121094e+00,9.600042659729945527e+00,-4.536360549926757812e+01
-6.496199607849121094e+00,1.206637753388865031e+00,-3.771820831298828125e+01
-6.496199607849121094e+00,2.853324138399142118e+00,-3.794113922119140625e+01
-6.496199607849121094e+00,8.667989228535608603e+00,-4.230226135253906250e+01
-6.496199607849121094e+00,5.604053584284431899e+00,-3.991521835327148438e+01
-6.496199131011962891e+00,5.072275341311906161e+00,-3.876503372192382812e+01
-6.496199607849121094e+00,5.882850159280319069e+00,-4.064565277099609375e+01
-6.496199607849121094e+00,8.952912675919826313e+00,-4.168990707397460938e+01
-6.496199607849121094e+00,2.932708505085808159e+00,-3.795132827758789062e+01
-6.496199607849121094e+00,9.232287614279893972e+00,-4.249025726318359375e+01
-6.496199607849121094e+00,2.257608852922756704e+00,-3.789764404296875000e+01
-6.496199607849121094e+00,3.329033265825561472e+00,-3.813707351684570312e+01
-6.496199607849121094e+00,3.694866195141433884e+00,-3.852652740478515625e+01
-6.496199607849121094e+00,1.584537367311833478e+00,-3.775010299682617188e+01
-6.496199607849121094e+00,6.570535821720033809e+00,-4.041128158569335938e+01
-6.496199607849121094e+00,7.755250593000415638e-01,-3.771879196166992188e+01
