controllable,controllable,environmental,controllable,controllable,controllable,output
4.046722650527954102e-01,8.824142813682556152e-01,8.277976512908935547e-01,5.739644169807434082e-01,1.401232779026031494e-01,3.852076083421707153e-02,-3.203111886978149414e+00
4.045895636081695557e-01,8.822122216224670410e-01,6.404277682304382324e-01,5.738160610198974609e-01,1.512282788753509521e-01,3.871760517358779907e-02,-3.196573019027709961e+00
4.045824110507965088e-01,8.822566866874694824e-01,6.703059077262878418e-01,5.738410353660583496e-01,1.496080458164215088e-01,3.870965912938117981e-02,-3.198393821716308594e+00
2.107417285442352295e-01,1.475730389356613159e-01,3.866109549999237061e-01,2.798065245151519775e-01,3.093170225620269775e-01,6.591548919677734375e-01,-3.258579730987548828e+00
4.046619534492492676e-01,8.824619650840759277e-01,8.646564483642578125e-01,5.740031599998474121e-01,1.381191164255142212e-01,3.847308456897735596e-02,-3.203110456466674805e+00
1.977078616619110107e-01,1.547608524560928345e-01,5.743331909179687500e-01,2.730421125888824463e-01,3.123373091220855713e-01,6.592205762863159180e-01,-3.222649097442626953e+00
2.022230774164199829e-01,1.497508585453033447e-01,4.699155986309051514e-01,2.756499052047729492e-01,3.115072548389434814e-01,6.573473215103149414e-01,-3.321917057037353516e+00
4.046655297279357910e-01,8.825024366378784180e-01,9.314444661140441895e-01,5.740586519241333008e-01,1.340035498142242432e-01,3.841055557131767273e-02,-3.202074289321899414e+00
4.046072661876678467e-01,8.822695612907409668e-01,2.644913494586944580e-01,5.737712979316711426e-01,1.536820828914642334e-01,3.874662518501281738e-02,-3.146215200424194336e+00
4.046337902545928955e-01,8.823912143707275391e-01,8.096791505813598633e-01,5.739378333091735840e-01,1.412585377693176270e-01,3.852667659521102905e-02,-3.202963113784790039e+00
4.046922624111175537e-01,8.825345635414123535e-01,9.536643624305725098e-01,5.740805268287658691e-01,1.328654587268829346e-01,3.839685022830963135e-02,-3.201432704925537109e+00
4.046215116977691650e-01,8.822830319404602051e-01,6.814031600952148438e-01,5.738491415977478027e-01,1.489885002374649048e-01,3.869529068470001221e-02,-3.198990821838378906e+00
2.145439684391021729e-01,1.469819992780685425e-01,3.545849919319152832e-01,2.814224362373352051e-01,3.084329962730407715e-01,6.600779294967651367e-01,-3.213959932327270508e+00
4.046373367309570312e-01,8.822348117828369141e-01,2.521407306194305420e-01,5.738070607185363770e-01,1.532841324806213379e-01,3.872714191675186157e-02,-3.143771648406982422e+00
4.045855402946472168e-01,8.821844458580017090e-01,5.920755863189697266e-01,5.737786889076232910e-01,1.531981676816940308e-01,3.877608105540275574e-02,-3.192943572998046875e+00
4.046227633953094482e-01,8.823667168617248535e-01,7.468908429145812988e-01,5.739025473594665527e-01,1.447378695011138916e-01,3.861249238252639771e-02,-3.201672792434692383e+00
4.046687185764312744e-01,8.822566270828247070e-01,2.078512310981750488e-01,5.738041996955871582e-01,1.523710489273071289e-01,3.870160877704620361e-02,-3.134636402130126953e+00
4.046450853347778320e-01,8.822583556175231934e-01,1.832943409681320190e-01,5.738358497619628906e-01,1.515229195356369019e-01,3.868786990642547607e-02,-3.129321098327636719e+00
1.981626302003860474e-01,1.529280990362167358e-01,5.435621142387390137e-01,2.733107805252075195e-01,3.124450147151947021e-01,6.579619050025939941e-01,-3.276664972305297852e+00
2.052887380123138428e-01,1.487558186054229736e-01,4.364168047904968262e-01,2.772233486175537109e-01,3.106921017169952393e-01,6.578793525695800781e-01,-3.308059930801391602e+00
4.045807421207427979e-01,8.822469711303710938e-01,3.039686679840087891e-01,5.737503170967102051e-01,1.544414907693862915e-01,3.878478705883026123e-02,-3.153719663619995117e+00
2.002367377281188965e-01,1.507881283760070801e-01,4.976638555526733398e-01,2.745213806629180908e-01,3.120260834693908691e-01,6.572532653808593750e-01,-3.318159103393554688e+00
4.046246707439422607e-01,8.822991847991943359e-01,7.346129417419433594e-01,5.738910436630249023e-01,1.458243429660797119e-01,3.862260282039642334e-02,-3.201276540756225586e+00
4.046654999256134033e-01,8.824891448020935059e-01,8.955562114715576172e-01,5.740129351615905762e-01,1.360749304294586182e-01,3.844464197754859924e-02,-3.202796936035156250e+00
2.179916650056838989e-01,1.465455442667007446e-01,3.250967264175415039e-01,2.828004658222198486e-01,3.077315390110015869e-01,6.609849929809570312e-01,-3.167036771774291992e+00
