controllable,controllable,environmental,controllable,controllable,controllable,output
8.565417796758726388e-01,4.132304318157956624e-01,9.678006581975303613e-01,3.563997507659356634e-01,5.282658958583672515e-01,7.106313734593004972e-01,2.159695026082461555e-01
9.887602180242538452e-02,2.717936933040618896e-01,9.752705097198486328e-01,9.572278261184692383e-01,1.164105534553527832e-01,1.796778887510299683e-01,7.343737408518791199e-03
9.508501291275024414e-01,4.139867722988128662e-01,9.667887091636657715e-01,3.917194604873657227e-01,7.199910879135131836e-01,8.878827691078186035e-01,4.177355766296386719e-02
3.858376741409301758e-01,9.227352142333984375e-01,9.508790373802185059e-01,3.481312841176986694e-02,1.773250401020050049e-01,8.628910183906555176e-01,1.063560694456100464e-01
7.651029229164123535e-01,2.648206427693367004e-02,9.881829619407653809e-01,3.102370351552963257e-02,8.763694167137145996e-01,1.272449195384979248e-01,2.955219242721796036e-04
8.852818012237548828e-01,2.977943606674671173e-02,1.000000000000000000e+00,6.658875942230224609e-01,7.629004120826721191e-02,4.453076422214508057e-01,2.878634259104728699e-02
8.012939095497131348e-01,9.192818999290466309e-01,1.000000000000000000e+00,1.608274281024932861e-01,7.094370722770690918e-01,6.720229983329772949e-01,4.457505885511636734e-03
1.230860874056816101e-01,7.288713455200195312e-01,1.000000000000000000e+00,4.283136427402496338e-01,7.294533848762512207e-01,9.137791395187377930e-02,5.155845284461975098e-01
5.255248546600341797e-01,4.780986011028289795e-01,1.000000000000000000e+00,3.976368308067321777e-01,3.559934198856353760e-01,2.335413098335266113e-01,4.358110427856445312e-01
9.173540472984313965e-01,5.281671285629272461e-01,1.000000000000000000e+00,1.906229406595230103e-01,1.241308897733688354e-01,2.708667218685150146e-01,3.458696976304054260e-02
2.235313057899475098e-01,4.227694571018218994e-01,9.823597073554992676e-01,2.258889228105545044e-01,7.016829848289489746e-01,7.398859262466430664e-01,1.152943670749664307e-01
9.818935990333557129e-01,2.585701644420623779e-01,9.565564990043640137e-01,3.322046995162963867e-01,9.475280642509460449e-01,5.849400162696838379e-01,4.789941885974258184e-04
5.044980049133300781e-01,4.385426640510559082e-02,9.117336869239807129e-01,8.037069439888000488e-01,6.235953569412231445e-01,8.019777536392211914e-01,3.405977785587310791e-02
8.556935191154479980e-01,6.678343415260314941e-01,8.937727212905883789e-01,4.353047013282775879e-01,4.118006527423858643e-01,6.705052256584167480e-01,2.047962397336959839e-01
3.128228485584259033e-01,7.376983165740966797e-01,8.617060184478759766e-01,1.339482963085174561e-01,6.830865740776062012e-01,9.971471428871154785e-01,5.653314664959907532e-02
3.122736215591430664e-01,7.420162558555603027e-01,8.520287871360778809e-01,5.341172218322753906e-01,6.076295971870422363e-01,7.766538858413696289e-02,2.224327325820922852e+00
7.165612860151682542e-16,4.252125300490848178e-15,8.598706126213073730e-01,1.000000000000000000e+00,2.750577543508825329e-14,0.000000000000000000e+00,2.238680026493966579e-04
0.000000000000000000e+00,8.981394767761230469e-01,8.103572726249694824e-01,5.317728519439697266e-01,9.284718036651611328e-01,0.000000000000000000e+00,1.788830012083053589e-01
2.271194010972976685e-01,7.419669032096862793e-01,7.606616616249084473e-01,5.973283052444458008e-01,8.109634518623352051e-01,7.361093070358037949e-03,1.495275855064392090e+00
5.353425145149230957e-01,8.036258220672607422e-01,7.165536880493164062e-01,2.687323391437530518e-01,3.523693978786468506e-01,1.549920886754989624e-01,7.863965630531311035e-01
9.637368321418762207e-01,6.411762833595275879e-01,7.368029356002807617e-01,2.542816102504730225e-01,5.522840619087219238e-01,1.578174233436584473e-01,1.181550975888967514e-02
3.411084115505218506e-01,1.000000000000000000e+00,7.782431840896606445e-01,1.674412488937377930e-01,9.629173278808593750e-01,1.232595164407830946e-32,4.675430357456207275e-01
3.264619112014770508e-01,1.000000000000000000e+00,8.028136491775512695e-01,5.699101686477661133e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.338092565536499023e+00
3.259498476982116699e-01,1.000000000000000000e+00,8.459497094154357910e-01,6.297017931938171387e-01,0.000000000000000000e+00,5.378147607164665556e-15,2.449176311492919922e+00
3.206931948661804199e-01,5.074229813997570282e-14,8.138104677200317383e-01,6.780704855918884277e-01,6.635771989822387695e-01,1.780724547852108319e-13,8.740843273699283600e-03
3.542264401912689209e-01,9.046688079833984375e-01,8.371387124061584473e-01,6.061677336692810059e-01,1.736867395775646534e-16,0.000000000000000000e+00,2.958055973052978516e+00
4.006598591804504395e-01,8.705589771270751953e-01,8.176831007003784180e-01,6.424149870872497559e-01,0.000000000000000000e+00,1.387778780781445676e-17,2.985722064971923828e+00
3.858008682727813721e-01,8.714321851730346680e-01,8.261595368385314941e-01,6.179371476173400879e-01,1.069442729258716657e-15,8.685643076896667480e-01,1.231924891471862793e-01
3.797824978828430176e-01,8.635022044181823730e-01,8.254083991050720215e-01,6.166072487831115723e-01,1.912505103693644057e-15,0.000000000000000000e+00,3.035481452941894531e+00
3.716460764408111572e-01,8.570005893707275391e-01,8.378534317016601562e-01,6.451789140701293945e-01,6.053704619407653809e-01,1.128583142044995794e-17,2.841625690460205078e+00
4.992270171642303467e-01,7.694712281227111816e-01,8.186832070350646973e-01,7.234503030776977539e-01,3.942769765853881836e-01,1.261442154645919800e-01,1.773060917854309082e+00
4.919011890888214111e-01,9.242613911628723145e-01,8.456759452819824219e-01,9.228852391242980957e-01,6.035403609275817871e-01,2.476708292961120605e-01,4.345862865447998047e-01
4.008743762969970703e-01,6.585450768470764160e-01,8.424571752548217773e-01,6.864951848983764648e-01,7.138814926147460938e-01,1.377263367176055908e-01,1.585937142372131348e+00
5.015951991081237793e-01,9.885444641113281250e-01,8.895330429077148438e-01,5.080922245979309082e-01,6.626561880111694336e-01,3.082524836063385010e-01,8.376930952072143555e-01
3.855507373809814453e-01,7.915815711021423340e-01,9.144287705421447754e-01,4.574824571609497070e-01,8.954932689666748047e-01,6.578329205513000488e-02,2.414954185485839844e+00
