controllable,controllable,environmental,controllable,controllable,controllable,output
1.977577209472656250e-01,1.540452241897583008e-01,5.635315775871276855e-01,2.730847299098968506e-01,3.124296069145202637e-01,6.586781740188598633e-01,-3.244009256362915039e+00
2.003741562366485596e-01,1.506704539060592651e-01,4.952613413333892822e-01,2.746010720729827881e-01,3.119854927062988281e-01,6.572616696357727051e-01,-3.319087266921997070e+00
4.046105444431304932e-01,8.822737932205200195e-01,6.877936124801635742e-01,5.738412737846374512e-01,1.483482718467712402e-01,3.868598118424415588e-02,-3.199315309524536133e+00
4.045524597167968750e-01,8.822357058525085449e-01,6.685341596603393555e-01,5.738596916198730469e-01,1.497974097728729248e-01,3.870530426502227783e-02,-3.198294639587402344e+00
4.046054482460021973e-01,8.823221921920776367e-01,7.225348949432373047e-01,5.739010572433471680e-01,1.471336632966995239e-01,3.865617886185646057e-02,-3.200839519500732422e+00
4.046419560909271240e-01,8.823966383934020996e-01,7.868325710296630859e-01,5.739396214485168457e-01,1.426421850919723511e-01,3.856895864009857178e-02,-3.202634096145629883e+00
1.981538832187652588e-01,1.529998630285263062e-01,5.450268983840942383e-01,2.732968032360076904e-01,3.124585151672363281e-01,6.580005884170532227e-01,-3.274573564529418945e+00
4.046207964420318604e-01,8.824027776718139648e-01,7.966576218605041504e-01,5.739707350730895996e-01,1.420971304178237915e-01,3.855107352137565613e-02,-3.202795028686523438e+00
4.046264290809631348e-01,8.823388218879699707e-01,7.359313368797302246e-01,5.738962292671203613e-01,1.456682980060577393e-01,3.863597661256790161e-02,-3.201321601867675781e+00
4.045790433883666992e-01,8.822112083435058594e-01,6.153259873390197754e-01,5.737929344177246094e-01,1.525260210037231445e-01,3.876070305705070496e-02,-3.194795846939086914e+00
4.045911133289337158e-01,8.821946382522583008e-01,5.994704961776733398e-01,5.738092064857482910e-01,1.533736735582351685e-01,3.875752538442611694e-02,-3.193554401397705078e+00
4.045793712139129639e-01,8.821886181831359863e-01,5.921323895454406738e-01,5.737751126289367676e-01,1.531880646944046021e-01,3.878238424658775330e-02,-3.192948341369628906e+00
1.991395652294158936e-01,1.516538560390472412e-01,5.181697010993957520e-01,2.738791108131408691e-01,3.122777342796325684e-01,6.574028134346008301e-01,-3.305303812026977539e+00
2.020882815122604370e-01,1.498837321996688843e-01,4.720956385135650635e-01,2.755126059055328369e-01,3.115703761577606201e-01,6.573218107223510742e-01,-3.322154521942138672e+00
4.046478271484375000e-01,8.824089169502258301e-01,8.175818324089050293e-01,5.739716887474060059e-01,1.406371742486953735e-01,3.852878510951995850e-02,-3.203040122985839844e+00
1.987607777118682861e-01,1.520521789789199829e-01,5.263247489929199219e-01,2.736643850803375244e-01,3.123653233051300049e-01,6.575438380241394043e-01,-3.297666788101196289e+00
4.046288132667541504e-01,8.822528719902038574e-01,6.451058387756347656e-01,5.738110542297363281e-01,1.509230881929397583e-01,3.872561827301979065e-02,-3.196878910064697266e+00
1.977234184741973877e-01,1.546153575181961060e-01,5.715541839599609375e-01,2.730598449707031250e-01,3.123394548892974854e-01,6.590667963027954102e-01,-3.228389501571655273e+00
4.046149849891662598e-01,8.821604847908020020e-01,6.563189625740051270e-01,5.738256573677062988e-01,1.503683924674987793e-01,3.872841596603393555e-02,-3.197580575942993164e+00
4.046376049518585205e-01,8.823575973510742188e-01,7.656808495521545410e-01,5.739235877990722656e-01,1.439015269279479980e-01,3.859574347734451294e-02,-3.202186822891235352e+00
1.999815851449966431e-01,1.509585678577423096e-01,5.020866990089416504e-01,2.743456661701202393e-01,3.121362626552581787e-01,6.572777628898620605e-01,-3.316138744354248047e+00
4.045707583427429199e-01,8.822360038757324219e-01,6.252350807189941406e-01,5.738146901130676270e-01,1.517184376716613770e-01,3.874498978257179260e-02,-3.195524692535400391e+00
4.046122133731842041e-01,8.822944760322570801e-01,7.082964181900024414e-01,5.738698244094848633e-01,1.470924913883209229e-01,3.866349533200263977e-02,-3.200263261795043945e+00
4.046691954135894775e-01,8.823283910751342773e-01,7.463243603706359863e-01,5.738930106163024902e-01,1.451312303543090820e-01,3.862323984503746033e-02,-3.201655626296997070e+00
4.046310484409332275e-01,8.823580741882324219e-01,7.755383253097534180e-01,5.739162564277648926e-01,1.433183699846267700e-01,3.857897594571113586e-02,-3.202412605285644531e+00
