evaluation,mape
2.000000000000000000e+00,9.636777138797778530e-01
1.000000000000000000e+01,9.521856376203271521e-01
2.000000000000000000e+01,5.042396418289554205e-01
3.000000000000000000e+01,4.423928499654695284e-02
4.000000000000000000e+01,3.395763091104238990e-02
5.000000000000000000e+01,3.362655675752415640e-02
6.000000000000000000e+01,3.424357024144451117e-02
7.000000000000000000e+01,1.941803007621986307e-02
8.000000000000000000e+01,1.961446613146808349e-02
9.000000000000000000e+01,4.909136227436031522e-03
1.000000000000000000e+02,2.562153341146089416e-03
