controllable,controllable,environmental,controllable,controllable,controllable,output
2.849524159997700590e-01,1.096292118329339482e-01,6.569770151391215451e-01,3.064395167552386168e-01,8.628667164584769012e-02,6.386892538713726530e-01,1.348466514912152414e+00
8.683755397796630859e-01,9.378256797790527344e-01,6.952273845672607422e-01,7.252965569496154785e-01,9.672831892967224121e-01,3.457120656967163086e-01,1.591785810887813568e-02
3.082529604434967041e-01,1.317716091871261597e-01,7.092126607894897461e-01,3.239640891551971436e-01,1.212968006730079651e-01,6.010079979896545410e-01,1.476288676261901855e+00
4.242899715900421143e-01,2.398452609777450562e-01,7.130791544914245605e-01,4.132584333419799805e-01,2.934952974319458008e-01,4.086802601814270020e-01,1.147278904914855957e+00
1.000000000000000000e+00,1.097543139928106677e-16,6.864111423492431641e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.226746582891792059e-04
1.000000000000000000e+00,1.000000000000000000e+00,6.787170171737670898e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.556216960851841691e-11,1.107502845115959644e-03
1.001788116991519928e-02,6.909567862749099731e-02,6.777057647705078125e-01,1.241763159632682800e-01,1.596379702284130356e-16,7.575759887695312500e-01,5.650805234909057617e-01
3.130616247653961182e-01,1.000000000000000000e+00,6.746899485588073730e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.667847812175750732e-01
3.746845126152038574e-01,1.352861672639846802e-01,6.276509761810302734e-01,1.472997516393661499e-01,1.515994220972061157e-01,7.539882063865661621e-01,1.574284315109252930e+00
3.438465595245361328e-01,1.000000000000000000e+00,6.264495849609375000e-01,1.715906113386154175e-01,1.000000000000000000e+00,1.967176421757699245e-15,4.839346110820770264e-01
4.089351296424865723e-01,1.378207206726074219e-01,6.305200457572937012e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.110223024625156540e-16,6.384741049259901047e-03
3.831176757812500000e-01,6.772626042366027832e-01,6.731004714965820312e-01,0.000000000000000000e+00,1.508876681327819824e-01,1.000000000000000000e+00,5.055191516876220703e-01
3.963139057159423828e-01,6.611111015081405640e-02,6.949076652526855469e-01,1.941072642803192139e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.177084423601627350e-02
3.896875083446502686e-01,1.463459432125091553e-01,6.569990515708923340e-01,2.689066715538501740e-02,7.970945537090301514e-02,6.503395438194274902e-01,7.326173782348632812e-01
3.672393560409545898e-01,1.141570061445236206e-01,6.567238569259643555e-01,2.528969049453735352e-01,1.834427714347839355e-01,7.995334267616271973e-01,1.905845284461975098e+00
4.936859607696533203e-01,5.469111353158950806e-02,6.635758876800537109e-01,2.954583466053009033e-01,2.105145752429962158e-01,9.325705766677856445e-01,1.187873721122741699e+00
3.310769796371459961e-01,1.181005686521530151e-01,6.346886157989501953e-01,2.628567814826965332e-01,2.276792377233505249e-01,7.975204586982727051e-01,2.296984910964965820e+00
2.857397198677062988e-01,8.495377004146575928e-02,6.638502478599548340e-01,2.853568494319915771e-01,2.520375251770019531e-01,9.028711318969726562e-01,1.823210716247558594e+00
2.422529309988021851e-01,1.071590781211853027e-01,6.242744922637939453e-01,3.306992352008819580e-01,2.695655822753906250e-01,7.450902462005615234e-01,2.752027988433837891e+00
8.217135816812515259e-02,1.664879769086837769e-01,5.921479463577270508e-01,4.253976643085479736e-01,3.142449855804443359e-01,7.383412718772888184e-01,2.353999376296997070e+00
2.900907993316650391e-01,0.000000000000000000e+00,6.356649398803710938e-01,4.133588969707489014e-01,3.023025095462799072e-01,7.216973900794982910e-01,2.233643293380737305e+00
8.241398632526397705e-02,2.310018539428710938e-01,5.857348442077636719e-01,2.837173938751220703e-01,2.881843447685241699e-01,7.264062762260437012e-01,2.867151737213134766e+00
1.426025778055191040e-01,5.210169553756713867e-01,6.111467480659484863e-01,3.005369007587432861e-01,2.860414683818817139e-01,7.333058714866638184e-01,1.906314969062805176e+00
7.913634926080703735e-02,1.285536140203475952e-01,5.808032751083374023e-01,2.725184559822082520e-01,3.015215992927551270e-01,7.199113965034484863e-01,2.938675642013549805e+00
2.048725634813308716e-01,1.588985621929168701e-01,5.328503251075744629e-01,2.725491821765899658e-01,3.199630677700042725e-01,7.204110622406005859e-01,3.189007759094238281e+00
2.368294447660446167e-01,1.721928417682647705e-01,4.907216727733612061e-01,2.606844604015350342e-01,3.624704778194427490e-01,7.069272398948669434e-01,3.107851266860961914e+00
2.139505743980407715e-01,1.600469648838043213e-01,4.776319563388824463e-01,2.713570296764373779e-01,3.121366202831268311e-01,6.983074545860290527e-01,3.276021480560302734e+00
6.563345789909362793e-01,1.057541295886039734e-01,4.899525940418243408e-01,1.907696872949600220e-01,2.702073454856872559e-01,6.191492676734924316e-01,1.522521138191223145e+00
6.482436507940292358e-02,4.116121530532836914e-01,4.845846295356750488e-01,3.090504109859466553e-01,4.353069365024566650e-01,6.354874372482299805e-01,1.958891391754150391e+00
3.912147581577301025e-01,1.789259165525436401e-01,4.697126746177673340e-01,8.584242314100265503e-02,4.858931303024291992e-01,8.804566860198974609e-01,9.110406637191772461e-01
2.061213925480842590e-02,2.018244266510009766e-01,4.221452474594116211e-01,7.387094944715499878e-02,3.493660092353820801e-01,2.444512099027633667e-01,5.482709407806396484e-01
4.205353558063507080e-01,5.333489775657653809e-01,4.347251057624816895e-01,5.991862416267395020e-01,5.157222151756286621e-01,8.515129685401916504e-01,2.595323622226715088e-01
1.991866528987884521e-01,1.566001772880554199e-01,4.253389835357666016e-01,2.767947316169738770e-01,3.131853342056274414e-01,6.941618919372558594e-01,3.264206647872924805e+00
1.574971526861190796e-01,2.566521465778350830e-01,3.798411786556243896e-01,2.729874253273010254e-01,2.115559130907058716e-01,7.676577568054199219e-01,2.424039840698242188e+00
2.842409349977970123e-02,3.377223014831542969e-02,4.115420579910278320e-01,2.647096216678619385e-01,6.975341439247131348e-01,5.689737200736999512e-01,6.291351914405822754e-01
2.184756994247436523e-01,5.185104012489318848e-01,4.076511561870574951e-01,6.015150994062423706e-02,2.481891214847564697e-01,5.625081658363342285e-01,1.196262240409851074e+00
1.194317787885665894e-01,2.370645254850387573e-01,4.215938150882720947e-01,8.245703577995300293e-01,1.250784695148468018e-01,7.134647369384765625e-01,1.319481730461120605e-01
8.405103683471679688e-01,7.096764445304870605e-01,4.593843817710876465e-01,1.263845413923263550e-01,5.941248536109924316e-01,1.542933881282806396e-01,1.856917329132556915e-02
8.353652954101562500e-01,9.319689273834228516e-01,4.129868745803833008e-01,4.050441384315490723e-01,7.829927653074264526e-02,6.606141924858093262e-01,4.368222132325172424e-02
3.832513988018035889e-01,5.018136501312255859e-01,3.766371607780456543e-01,1.930820643901824951e-01,3.896834850311279297e-01,5.914237499237060547e-01,1.535728096961975098e+00
2.146681696176528931e-01,1.598878204822540283e-01,4.262825846672058105e-01,2.604386508464813232e-01,3.178145289421081543e-01,6.690846681594848633e-01,3.283154487609863281e+00
6.852602586150169373e-03,1.996953189373016357e-01,3.883155882358551025e-01,6.618766486644744873e-02,5.097609758377075195e-01,6.383959054946899414e-01,1.184523582458496094e+00
9.202405810356140137e-01,7.025908231735229492e-01,4.053227901458740234e-01,3.609938919544219971e-02,9.504276514053344727e-01,8.883946537971496582e-01,4.037475737277418375e-04
1.576528847217559814e-01,2.833018898963928223e-01,3.564375638961791992e-01,3.322418332099914551e-01,3.052060306072235107e-01,7.415758967399597168e-01,2.761565685272216797e+00
