evaluation,mape
2.000000000000000000e+00,7.383690693060497301e-01
1.000000000000000000e+01,5.130588183742988972e-01
2.000000000000000000e+01,1.407388986105222173e-01
3.000000000000000000e+01,2.785256250475097103e-02
4.000000000000000000e+01,1.323840456838509122e-02
5.000000000000000000e+01,1.906507381644292551e-02
6.000000000000000000e+01,1.866513047757609525e-02
7.000000000000000000e+01,1.964010676535981811e-02
8.000000000000000000e+01,1.979902588287993023e-02
9.000000000000000000e+01,2.004828537994006454e-02
1.000000000000000000e+02,1.979842329029625481e-02
