controllable,controllable,environmental,controllable,controllable,controllable,output
9.387604247979008942e-01,2.387328846874824384e-01,8.347631808769007122e-02,2.297171325227914673e-01,3.163900414904400327e-01,6.529456798118812300e-01,5.603059381781786419e-01
3.545134067535400391e-01,8.832585811614990234e-01,6.567514687776565552e-02,7.771760821342468262e-01,1.997433453798294067e-01,3.603867441415786743e-02,1.965743899345397949e+00
3.580419719219207764e-01,9.254122972488403320e-01,2.833475545048713684e-02,8.041229248046875000e-01,1.899554431438446045e-01,3.831806592643260956e-03,1.700515508651733398e+00
3.441080152988433838e-01,7.589737176895141602e-01,0.000000000000000000e+00,6.976680159568786621e-01,2.287045270204544067e-01,1.310594081878662109e-01,1.956048250198364258e+00
2.531993687152862549e-01,4.452202701498880245e-17,4.493523854762315750e-03,2.872401848435401917e-03,4.880337119102478027e-01,9.354693293571472168e-01,3.170948028564453125e-01
3.262702753141090537e-17,2.683847881613014662e-17,0.000000000000000000e+00,7.282196283340454102e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.922874653246253729e-04
7.457102705336998943e-17,8.282399773597717285e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.828670879282071837e-16,9.594870209693908691e-01,1.817888952791690826e-02
1.000000000000000000e+00,2.255195840609216769e-16,0.000000000000000000e+00,1.890645300907378701e-16,1.000000000000000000e+00,1.417775899171829224e-01,6.026522896718233824e-06
1.000000000000000000e+00,6.336609274148941040e-02,0.000000000000000000e+00,7.446836829185485840e-01,5.340457698271393187e-17,1.206123828887939453e-01,1.007145503535866737e-03
2.563653588294982910e-01,1.277148574590682983e-01,0.000000000000000000e+00,3.826781809329986572e-01,6.052131652832031250e-01,1.170130819082260132e-01,5.735886469483375549e-02
3.452776968479156494e-01,8.430216312408447266e-01,0.000000000000000000e+00,7.374502420425415039e-01,2.151968777179718018e-01,8.906032890081405640e-02,2.117692470550537109e+00
1.000000000000000000e+00,9.337195158004760742e-01,2.601597085595130920e-02,5.463576385609418898e-16,1.000000000000000000e+00,1.247818395495414734e-01,2.253873681183904409e-04
1.171276047825813293e-01,8.228455781936645508e-01,5.517808720469474792e-02,7.539717555046081543e-01,3.088149726390838623e-01,9.718396663665771484e-01,2.683121152222156525e-02
2.318608909845352173e-01,8.276886343955993652e-01,9.365661442279815674e-02,8.488875627517700195e-01,9.521916508674621582e-02,1.103928759694099426e-01,7.982324361801147461e-01
1.035486859234296465e-16,4.198287148028612137e-03,7.441790401935577393e-02,6.957966207290863537e-18,2.130994200706481934e-01,8.050300925970077515e-02,5.208200588822364807e-02
9.516188502311706543e-01,8.350697159767150879e-01,7.975994050502777100e-02,9.304301738739013672e-01,2.281431108713150024e-01,5.379343032836914062e-02,5.354111548513174057e-03
3.535472154617309570e-01,8.219909071922302246e-01,1.269882768392562866e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.829450251534581184e-03
3.653970956802368164e-01,8.869156241416931152e-01,1.433170288801193237e-01,9.003728628158569336e-01,1.787431538105010986e-01,1.054973527789115906e-01,9.835521578788757324e-01
4.555143713951110840e-01,3.870540261268615723e-01,1.662949472665786743e-01,2.652542889118194580e-01,6.182766556739807129e-01,8.961915969848632812e-02,1.797028481960296631e-01
3.629858791828155518e-01,3.659122775134473647e-16,1.272997558116912842e-01,7.355911135673522949e-01,1.000000000000000000e+00,3.728724271059036255e-02,4.533291794359683990e-03
3.318747878074645996e-01,7.100175023078918457e-01,1.185959726572036743e-01,6.613425612449645996e-01,4.001019895076751709e-01,0.000000000000000000e+00,2.021538734436035156e+00
3.442280590534210205e-01,8.681575655937194824e-01,1.541630625724792480e-01,7.020867466926574707e-01,2.398099750280380249e-01,0.000000000000000000e+00,2.432672977447509766e+00
2.799467444419860840e-01,9.398795366287231445e-01,1.974623948335647583e-01,5.697802305221557617e-01,7.184268236160278320e-01,4.463668465614318848e-01,2.279532253742218018e-01
3.741205036640167236e-01,9.112724065780639648e-01,1.958230137825012207e-01,6.958787441253662109e-01,2.628171443939208984e-01,1.460430067216867897e-15,2.580754995346069336e+00
4.066807627677917480e-01,2.869673073291778564e-01,2.211633622646331787e-01,6.985548734664916992e-01,2.852323651313781738e-01,0.000000000000000000e+00,1.670049130916595459e-01
3.988772332668304443e-01,9.024044871330261230e-01,2.131244987249374390e-01,6.679509282112121582e-01,2.767642140388488770e-01,2.463559387251734734e-03,2.802057981491088867e+00
4.283851087093353271e-01,8.869593739509582520e-01,1.972009241580963135e-01,6.331991553306579590e-01,2.308437377214431763e-01,7.721348665654659271e-03,2.952574014663696289e+00
1.421707421541213989e-01,8.406351804733276367e-01,2.393815368413925171e-01,5.055307149887084961e-01,1.696251332759857178e-01,7.134222891181707382e-03,9.094934463500976562e-01
4.489489495754241943e-01,8.841047286987304688e-01,2.443438023328781128e-01,6.161490082740783691e-01,8.941214084625244141e-01,3.797806566581130028e-03,2.758171081542968750e+00
5.374594330787658691e-01,9.332668781280517578e-01,2.493472844362258911e-01,4.509916901588439941e-01,5.172435045242309570e-01,3.195865750312805176e-01,6.714014410972595215e-01
4.502261877059936523e-01,8.722251057624816895e-01,2.183249890804290771e-01,6.320667266845703125e-01,2.144525427396726074e-16,1.957457365543195165e-18,2.860431194305419922e+00
7.235800027847290039e-01,6.957732439041137695e-01,2.045433819293975830e-01,5.221478939056396484e-01,1.805781573057174683e-01,2.923136763274669647e-02,4.166030585765838623e-01
4.104818105697631836e-01,8.934044241905212402e-01,2.440341114997863770e-01,5.998459458351135254e-01,7.201223075389862061e-02,2.035899274051189423e-02,3.100402593612670898e+00
4.838950335979461670e-01,9.881547093391418457e-01,2.415157109498977661e-01,3.474766314029693604e-01,3.502028584480285645e-01,6.684756278991699219e-02,1.526915550231933594e+00
9.699690937995910645e-01,5.509307980537414551e-01,2.647951245307922363e-01,5.550191402435302734e-01,2.502796947956085205e-01,9.478451609611511230e-01,8.430788666009902954e-02
3.161378502845764160e-01,9.408854842185974121e-01,2.828448116779327393e-01,3.094052970409393311e-01,5.335202813148498535e-01,1.763081699609756470e-01,1.022917628288269043e+00
6.918112039566040039e-01,1.175984069705009460e-01,2.693639397621154785e-01,7.457528114318847656e-01,1.142558753490447998e-01,9.771676659584045410e-01,5.074702203273773193e-02
5.985484123229980469e-01,6.682196259498596191e-02,2.874982655048370361e-01,5.292227119207382202e-02,8.203418850898742676e-01,5.278523564338684082e-01,4.122400283813476562e-02
4.028903543949127197e-01,8.988250494003295898e-01,2.517614960670471191e-01,5.801252722740173340e-01,3.927598602793992699e-16,2.445553056895732880e-02,3.120641946792602539e+00
9.473251700401306152e-01,8.136070370674133301e-01,2.355787009000778198e-01,5.749515816569328308e-02,8.463529944419860840e-01,6.761093139648437500e-01,6.006197654642164707e-04
3.118750452995300293e-01,8.980743885040283203e-01,2.350052148103713989e-01,5.250448584556579590e-01,6.581451892852783203e-01,1.609688401222229004e-01,2.078099012374877930e+00
8.084591031074523926e-01,8.107920289039611816e-01,2.388008534908294678e-01,8.837192654609680176e-01,8.289579153060913086e-01,6.610819101333618164e-01,3.998315078206360340e-04
4.061850905418395996e-01,8.975745439529418945e-01,2.266092747449874878e-01,5.862183570861816406e-01,0.000000000000000000e+00,4.731113091111183167e-02,3.117977142333984375e+00
6.891171932220458984e-01,2.298803925514221191e-01,1.948987543582916260e-01,1.864872574806213379e-01,2.670558393001556396e-01,9.971389174461364746e-01,5.512127876281738281e-01
9.644350409507751465e-01,9.165310114622116089e-02,2.220501601696014404e-01,9.740116000175476074e-01,2.706774771213531494e-01,6.375532150268554688e-01,5.266406107693910599e-03
3.345154523849487305e-01,1.433760076761245728e-01,2.711661458015441895e-01,9.445129036903381348e-01,9.377088546752929688e-01,4.665702581405639648e-01,7.540250197052955627e-03
2.759617194533348083e-02,1.855392009019851685e-01,2.905289232730865479e-01,2.282145619392395020e-01,8.258340954780578613e-01,6.362120509147644043e-01,2.488402277231216431e-01
4.552552700042724609e-01,7.129195928573608398e-01,3.264445066452026367e-01,4.789132773876190186e-01,7.322618961334228516e-01,1.253663655370473862e-02,2.088052749633789062e+00
