evaluation,mape
2.000000000000000000e+00,7.896076914972166572e-01
1.000000000000000000e+01,8.965119601873255961e-01
2.000000000000000000e+01,9.001573433137290969e-01
3.000000000000000000e+01,8.711140139046645858e-01
4.000000000000000000e+01,5.748962655453506709e-01
5.000000000000000000e+01,8.782961452000613567e-02
6.000000000000000000e+01,8.897271430024684263e-03
7.000000000000000000e+01,8.351208667394737287e-03
8.000000000000000000e+01,7.488800872530176900e-03
9.000000000000000000e+01,7.953815621818698459e-03
1.000000000000000000e+02,5.026609815218780093e-03
