controllable,controllable,environmental,controllable,controllable,controllable,output
4.295027058561068367e-01,7.215511403752113972e-01,5.866667572497920036e-01,5.669406885718906164e-01,4.589213220658650005e-02,6.003699530747810265e-01,1.764130161121929830e-01
1.855114400386810303e-01,9.412124752998352051e-01,6.156637072563171387e-01,9.647911190986633301e-01,9.778780341148376465e-01,9.991390109062194824e-01,1.673843711614608765e-03
3.346368372440338135e-01,7.668958902359008789e-01,5.764695405960083008e-01,7.888994812965393066e-01,8.047398179769515991e-02,5.958757996559143066e-01,6.646877527236938477e-02
4.220118522644042969e-01,8.451007604598999023e-01,5.416218638420104980e-01,5.640571117401123047e-01,2.621752321720123291e-01,6.393723487854003906e-01,2.531893849372863770e-01
3.690286576747894287e-01,9.734237194061279297e-01,5.243172645568847656e-01,4.571431875228881836e-01,9.768211841583251953e-01,1.440609097480773926e-01,2.021712541580200195e+00
4.537017643451690674e-01,7.541726827621459961e-01,5.501598715782165527e-01,7.169743627309799194e-02,1.000000000000000000e+00,3.094999678432941437e-02,2.075110971927642822e-01
3.681100308895111084e-01,1.000000000000000000e+00,5.363225936889648438e-01,5.584630966186523438e-01,9.791189432144165039e-01,1.733127385377883911e-01,2.001167058944702148e+00
8.395002484321594238e-01,1.000000000000000000e+00,4.866641759872436523e-01,3.066046981428161618e-16,1.000000000000000000e+00,0.000000000000000000e+00,3.871881170198321342e-03
1.000000000000000000e+00,1.000000000000000000e+00,4.653109908103942871e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.620920002460479736e-01,6.754120113328099251e-04
1.412369757890701294e-01,1.000000000000000000e+00,5.132820606231689453e-01,5.526020526885986328e-01,1.000000000000000000e+00,7.518011331558227539e-02,7.944231629371643066e-01
1.000000000000000000e+00,4.239809441437770651e-15,4.763237833976745605e-01,0.000000000000000000e+00,9.130196571350097656e-01,1.585527807474136353e-01,1.463972730562090874e-04
3.882895410060882568e-01,7.600814700126647949e-01,4.760556221008300781e-01,5.373351573944091797e-01,8.560435771942138672e-01,1.240873336791992188e-01,2.367854833602905273e+00
4.161985516548156738e-01,5.446720719337463379e-01,4.630228579044342041e-01,5.496418476104736328e-01,7.816541790962219238e-01,8.257100731134414673e-02,1.184943199157714844e+00
4.501916766166687012e-01,0.000000000000000000e+00,4.295156896114349365e-01,1.000000000000000000e+00,7.562810961316457532e-16,1.426948457956314087e-01,1.718017272651195526e-03
6.339284181594848633e-01,3.638720512390136719e-01,4.057905673980712891e-01,5.503472089767456055e-01,6.643702983856201172e-01,1.373861879110336304e-01,1.389124840497970581e-01
3.844067156314849854e-01,8.471013307571411133e-01,4.477528333663940430e-01,5.885863205625172239e-17,4.393519398645265263e-16,1.876617372035980225e-01,1.005944982171058655e-01
3.819837868213653564e-01,9.078655242919921875e-01,4.287025630474090576e-01,5.300596356391906738e-01,9.846123456954956055e-01,7.835668325424194336e-02,2.778431892395019531e+00
4.027844965457916260e-01,8.882649540901184082e-01,4.269993901252746582e-01,5.632219910621643066e-01,1.000000000000000000e+00,3.341198712587356567e-02,2.923317432403564453e+00
3.997849225997924805e-01,8.793482780456542969e-01,4.212473034858703613e-01,5.695397257804870605e-01,1.306239048234892047e-15,0.000000000000000000e+00,3.099446773529052734e+00
3.660318255424499512e-01,8.669494986534118652e-01,4.555739760398864746e-01,6.000351905822753906e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.002440214157104492e+00
4.175923466682434082e-01,8.920558691024780273e-01,4.318748414516448975e-01,6.316638588905334473e-01,4.357162296094497535e-17,1.063521664554943679e-16,2.991687059402465820e+00
3.912947773933410645e-01,8.563820719718933105e-01,4.157953262329101562e-01,5.798576474189758301e-01,4.831715916253642717e-09,4.891932692263623039e-11,3.073460578918457031e+00
7.451883554458618164e-01,9.104663133621215820e-01,4.281100332736968994e-01,9.479520916938781738e-01,3.583296388387680054e-02,1.034101396799087524e-01,1.023312062025070190e-01
3.817218244075775146e-01,9.766967892646789551e-01,4.726239442825317383e-01,9.542043209075927734e-01,5.868287086486816406e-01,1.927970200777053833e-01,4.849794209003448486e-01
7.783890962600708008e-01,9.706801176071166992e-01,4.875516891479492188e-01,4.724951982498168945e-01,7.046048045158386230e-01,2.851389534771442413e-02,2.418969571590423584e-01
4.553353041410446167e-02,4.563372135162353516e-01,4.716333448886871338e-01,3.730627000331878662e-01,6.391508877277374268e-02,1.743605285882949829e-01,1.755730360746383667e-01
5.068370699882507324e-01,8.408604860305786133e-01,4.551159739494323730e-01,4.650094807147979736e-01,9.325753450393676758e-01,4.532587900757789612e-02,2.173023223876953125e+00
2.829856006428599358e-03,1.128521040081977844e-01,4.200893342494964600e-01,7.757443189620971680e-01,3.097696304321289062e-01,9.174316525459289551e-01,1.793859899044036865e-01
6.144071221351623535e-01,1.830192655324935913e-02,4.296695590019226074e-01,6.315504908561706543e-01,6.289260387420654297e-01,9.510977864265441895e-01,5.632057785987854004e-02
3.030957281589508057e-01,6.266617774963378906e-02,4.311053454875946045e-01,1.723519153892993927e-02,4.905512090772390366e-03,9.748646616935729980e-01,2.117222845554351807e-01
3.834465146064758301e-01,8.840817809104919434e-01,4.385142922401428223e-01,6.994083523750305176e-01,8.405369520187377930e-01,5.779040977358818054e-03,2.513876914978027344e+00
9.992242455482482910e-01,5.608805418014526367e-01,4.245980978012084961e-01,4.536879062652587891e-01,2.162378132343292236e-01,9.564208388328552246e-01,1.446960568428039551e-01
2.275405675172805786e-01,6.946309208869934082e-01,4.621194899082183838e-01,8.886347413063049316e-01,1.892647147178649902e-01,9.493795223534107208e-03,5.171846151351928711e-01
1.236379668116569519e-01,9.125087857246398926e-01,4.802579581737518311e-01,5.263480916619300842e-02,8.114454746246337891e-01,8.978844881057739258e-01,8.173055946826934814e-02
8.170984983444213867e-01,7.591661810874938965e-01,5.265856981277465820e-01,6.737451255321502686e-02,6.575410366058349609e-01,9.650222659111022949e-01,1.688913255929946899e-02
9.835965037345886230e-01,3.974946141242980957e-01,5.524437427520751953e-01,9.295511841773986816e-01,7.120476365089416504e-01,7.237689495086669922e-01,5.671475548297166824e-03
9.788994193077087402e-01,9.422922134399414062e-02,5.597099065780639648e-01,7.360487580299377441e-01,9.979518651962280273e-01,1.858768761157989502e-01,7.660091796424239874e-05
4.798998534679412842e-01,8.231955170631408691e-01,6.061604619026184082e-01,6.700100302696228027e-01,4.845034182071685791e-01,1.364912390708923340e-01,2.221019268035888672e+00
2.238448150455951691e-02,2.489036414772272110e-03,5.695369839668273926e-01,2.109726518392562866e-01,9.851164817810058594e-01,2.273005247116088867e-01,2.398007810115814209e-01
9.808221459388732910e-01,9.752206802368164062e-01,5.742781758308410645e-01,8.009209632873535156e-01,5.009699463844299316e-01,8.366993665695190430e-01,4.445764701813459396e-03
9.782661199569702148e-01,3.031801432371139526e-02,5.506195425987243652e-01,2.804132737219333649e-02,2.242251783609390259e-01,8.061447739601135254e-01,2.350359857082366943e-01
2.174499183893203735e-01,5.054562091827392578e-01,5.810695886611938477e-01,3.439546823501586914e-01,7.628607153892517090e-01,9.855726957321166992e-01,1.578023284673690796e-01
2.656334042549133301e-01,7.295811772346496582e-01,6.273092031478881836e-01,5.017191767692565918e-01,5.563127994537353516e-01,9.400262683629989624e-02,1.722849488258361816e+00
3.903961479663848877e-01,3.109516575932502747e-02,6.244983673095703125e-01,1.302307099103927612e-01,9.078462123870849609e-01,3.385499715805053711e-01,2.569339871406555176e-01
1.176684200763702393e-01,9.523806720972061157e-02,6.102641224861145020e-01,8.676475882530212402e-01,5.379736423492431641e-01,3.203200101852416992e-01,4.965515062212944031e-02
7.676641941070556641e-01,4.417036473751068115e-01,5.796110033988952637e-01,1.355392485857009888e-01,2.371368259191513062e-01,4.913114905357360840e-01,5.125194787979125977e-01
7.380192875862121582e-01,9.911502599716186523e-01,5.792061686515808105e-01,3.482618331909179688e-01,7.662970423698425293e-01,6.489890813827514648e-01,6.273911334574222565e-03
4.991531968116760254e-01,1.176157444715499878e-01,6.058964133262634277e-01,9.940803050994873047e-01,5.163823366165161133e-01,9.894942045211791992e-01,5.577335506677627563e-02
2.902848180383443832e-03,4.310360550880432129e-01,5.973084568977355957e-01,1.043714582920074463e-01,2.097613662481307983e-01,6.578786969184875488e-01,1.469935297966003418e+00
4.196269065141677856e-02,7.240249961614608765e-02,6.323449611663818359e-01,3.124607503414154053e-01,6.045835465192794800e-02,7.975206971168518066e-01,9.833362102508544922e-01
2.397298812866210938e-01,6.279971003532409668e-01,6.549307107925415039e-01,1.577400267124176025e-01,8.537675142288208008e-01,5.014215707778930664e-01,3.654783666133880615e-01
3.646519482135772705e-01,8.311885595321655273e-01,6.951748132705688477e-01,5.580885410308837891e-01,6.316398382186889648e-01,5.654176697134971619e-02,2.945358037948608398e+00
4.395486414432525635e-01,9.764191508293151855e-01,6.967847347259521484e-01,6.158814430236816406e-01,9.913200736045837402e-01,4.812620207667350769e-02,2.650339126586914062e+00
3.843733295798301697e-02,8.745616674423217773e-01,6.704795956611633301e-01,4.405753910541534424e-01,3.554726541042327881e-01,6.118735671043395996e-01,3.281452357769012451e-01
3.637935817241668701e-01,8.874691724777221680e-01,6.926225423812866211e-01,5.073609948158264160e-01,1.265102252364158630e-02,1.667022556066513062e-01,2.362612485885620117e+00
4.764492437243461609e-02,3.986138403415679932e-01,7.344521284103393555e-01,4.928071796894073486e-02,8.173032402992248535e-01,3.295428156852722168e-01,2.766894996166229248e-01
6.290785670280456543e-01,9.568976759910583496e-01,7.307803034782409668e-01,9.707816243171691895e-01,4.407856166362762451e-01,7.318603992462158203e-01,8.873147889971733093e-03
3.365373238921165466e-02,2.444416284561157227e-01,7.563450336456298828e-01,3.887104690074920654e-01,9.657108038663864136e-02,5.109096169471740723e-01,8.318796753883361816e-01
3.884446322917938232e-01,9.169412255287170410e-01,7.634940743446350098e-01,4.976150691509246826e-01,6.673802137374877930e-01,5.669552832841873169e-02,2.871839761734008789e+00
8.177739381790161133e-02,2.849453985691070557e-01,7.369028925895690918e-01,6.033373996615409851e-02,5.845204591751098633e-01,9.389719367027282715e-01,4.828439652919769287e-01
6.240174770355224609e-01,7.101131230592727661e-02,6.906518936157226562e-01,9.115752577781677246e-02,8.904339075088500977e-01,6.372475624084472656e-01,6.357949227094650269e-02
6.086622476577758789e-01,1.399492919445037842e-01,6.959948539733886719e-01,1.264738757163286209e-02,7.665741443634033203e-01,3.255039826035499573e-02,7.747072726488113403e-03
9.519997239112854004e-01,5.881901457905769348e-02,7.299236059188842773e-01,5.855529308319091797e-01,8.045857548713684082e-01,7.719792127609252930e-01,5.367640405893325806e-03
4.039481580257415771e-01,8.464332818984985352e-01,7.426736354827880859e-01,6.316832900047302246e-01,3.315068185329437256e-01,1.303737759590148926e-01,2.717598915100097656e+00
4.833128750324249268e-01,1.075362879782915115e-02,7.058789134025573730e-01,9.988992214202880859e-01,9.595850855112075806e-02,6.135817170143127441e-01,2.987217903137207031e-02
1.327539980411529541e-01,2.760583162307739258e-01,6.653439402580261230e-01,4.585485532879829407e-02,9.805135130882263184e-01,5.748255848884582520e-01,7.573767304420471191e-01
7.305408120155334473e-01,9.158527851104736328e-02,6.668288707733154297e-01,1.553937979042530060e-02,4.401805400848388672e-01,9.951567053794860840e-01,2.835860252380371094e-01
4.951473772525787354e-01,7.622514963150024414e-01,6.966229081153869629e-01,5.557087659835815430e-01,3.552829921245574951e-01,6.535347551107406616e-02,2.441982746124267578e+00
6.423269510269165039e-01,6.304100751876831055e-01,7.209100723266601562e-01,8.232670426368713379e-01,9.076356887817382812e-01,9.940618872642517090e-01,3.916163928806781769e-03
9.943369030952453613e-01,9.885919094085693359e-01,6.943849921226501465e-01,5.144042968750000000e-01,1.044627726078033447e-01,3.420282304286956787e-01,6.930635776370763779e-03
4.027135968208312988e-01,8.780330419540405273e-01,6.651090979576110840e-01,5.725849866867065430e-01,0.000000000000000000e+00,3.393264114856719971e-02,3.189743041992187500e+00
9.922998547554016113e-01,4.443126022815704346e-01,7.007290124893188477e-01,8.881430625915527344e-01,7.850843667984008789e-01,1.255679316818714142e-02,6.924630724824965000e-04
1.870702765882015228e-02,9.251418709754943848e-01,6.611065268516540527e-01,1.015487033873796463e-02,8.434177637100219727e-01,1.323986202478408813e-01,3.376157581806182861e-02
4.962410628795623779e-01,9.657480120658874512e-01,7.102572917938232422e-01,4.518506526947021484e-01,2.744484245777130127e-01,1.375529617071151733e-01,1.977171778678894043e+00
9.656518101692199707e-01,4.285178780555725098e-01,7.227226495742797852e-01,1.742457039654254913e-02,5.178591609001159668e-01,2.813857793807983398e-01,2.510185167193412781e-02
4.889775514602661133e-01,6.171048879623413086e-01,7.371249198913574219e-01,9.161718487739562988e-01,2.566069066524505615e-01,1.949737966060638428e-02,4.978575110435485840e-01
9.393663145601749420e-03,5.732128024101257324e-01,7.695906162261962891e-01,7.598704099655151367e-01,1.953718513250350952e-01,7.038574218750000000e-01,3.393914699554443359e-01
2.060473263263702393e-01,1.025468632578849792e-01,7.239702939987182617e-01,6.112891435623168945e-01,3.373577296733856201e-01,3.273768723011016846e-02,5.478782579302787781e-02
3.900771141052246094e-01,7.652292697457596660e-05,7.226614952087402344e-01,4.539024233818054199e-01,2.616942822933197021e-01,6.026317477226257324e-01,1.568105220794677734e+00
6.165078282356262207e-01,1.802276968955993652e-01,7.606669068336486816e-01,5.714163184165954590e-01,2.445016205310821533e-01,5.797184705734252930e-01,6.332157850265502930e-01
4.450261890888214111e-01,8.938881754875183105e-01,7.938250303268432617e-01,6.569411158561706543e-01,6.002785563468933105e-01,2.029630914330482483e-02,2.822759628295898438e+00
4.215923249721527100e-01,1.201286539435386658e-01,7.453333139419555664e-01,5.270293354988098145e-01,8.217815756797790527e-01,3.938549757003784180e-01,7.998927682638168335e-02
2.052453160285949707e-01,5.582913383841514587e-02,7.951276302337646484e-01,5.587809085845947266e-01,5.212435126304626465e-01,7.078868150711059570e-01,5.622461438179016113e-01
4.970034360885620117e-01,3.833973407745361328e-01,8.113294243812561035e-01,1.055054068565368652e-01,1.066584661602973938e-01,7.947161197662353516e-01,1.122123241424560547e+00
4.395650923252105713e-01,2.536237239837646484e-01,8.223962187767028809e-01,2.945380210876464844e-01,2.981895208358764648e-01,6.295606493949890137e-01,1.877291440963745117e+00
3.382285535335540771e-01,9.327588230371475220e-02,8.037527203559875488e-01,1.750419735908508301e-01,2.856201529502868652e-01,6.567865014076232910e-01,1.961315870285034180e+00
3.951643705368041992e-01,1.570602804422378540e-01,8.433959484100341797e-01,3.320672512054443359e-01,6.035066843032836914e-01,8.618806600570678711e-01,3.968000411987304688e-01
5.098691582679748535e-01,9.670056104660034180e-01,7.947285771369934082e-01,1.877938956022262573e-02,5.885928869247436523e-01,4.976573884487152100e-01,3.335620462894439697e-02
2.143034338951110840e-01,5.466994643211364746e-01,8.139317631721496582e-01,3.891138359904289246e-02,8.828521706163883209e-03,7.345527410507202148e-01,5.387168526649475098e-01
2.512279199436306953e-03,6.478533744812011719e-01,8.385508656501770020e-01,4.479000866413116455e-01,2.456974834203720093e-01,9.478179216384887695e-01,8.445602655410766602e-01
4.052518904209136963e-01,9.599645137786865234e-01,8.119570612907409668e-01,1.163402274250984192e-01,8.203431963920593262e-01,9.139372706413269043e-01,1.168395671993494034e-02
2.057341672480106354e-02,7.601509094238281250e-01,8.404155373573303223e-01,8.071527481079101562e-01,4.751786962151527405e-02,2.424763143062591553e-01,7.853739708662033081e-02
6.987802684307098389e-03,3.958682119846343994e-01,8.425748348236083984e-01,3.817093372344970703e-01,8.893381357192993164e-01,7.701764106750488281e-01,9.430783241987228394e-02
7.131474018096923828e-01,6.289942860603332520e-01,8.599956631660461426e-01,6.762148141860961914e-01,7.614432573318481445e-01,3.972527384757995605e-01,5.611687898635864258e-02
4.957211017608642578e-02,8.904001712799072266e-01,8.224181532859802246e-01,4.348600283265113831e-03,7.557122111320495605e-01,5.339125990867614746e-01,6.134229525923728943e-02
