evaluation,mape
2.000000000000000000e+00,9.017320065193648038e-01
1.000000000000000000e+01,7.754685430091595721e-01
2.000000000000000000e+01,4.852605206777549363e-01
3.000000000000000000e+01,1.145633042892972853e-01
4.000000000000000000e+01,1.902207683555956833e-02
5.000000000000000000e+01,1.906517601398536460e-02
6.000000000000000000e+01,1.916868912984412421e-02
7.000000000000000000e+01,1.972374730355349465e-02
8.000000000000000000e+01,1.953262874176974265e-02
9.000000000000000000e+01,1.797192356229898591e-02
1.000000000000000000e+02,1.803290683488532192e-02
