controllable,controllable,environmental,controllable,controllable,controllable,output
2.315614691005762893e-01,8.828464923018997101e-02,5.207635122087467261e-01,3.316391879473007398e-01,3.489618421529077086e-01,6.172984012143741817e-01,3.048933898873570580e+00
8.987884968519210815e-02,1.276862770318984985e-01,4.716368913650512695e-01,2.708949148654937744e-01,5.664858818054199219e-01,1.399430036544799805e-01,2.178299874067306519e-01
2.300998568534851074e-01,8.495011925697326660e-02,4.885711967945098877e-01,3.583321273326873779e-01,3.405570089817047119e-01,6.025731563568115234e-01,2.954682350158691406e+00
2.534612417221069336e-01,1.374481469392776489e-01,4.990046620368957520e-01,0.000000000000000000e+00,4.726785421371459961e-01,8.356400728225708008e-01,1.037388205528259277e+00
2.298493683338165283e-01,1.144433990120887756e-01,4.553220570087432861e-01,3.845735383070926733e-17,4.525407254695892334e-01,7.023336887359619141e-01,1.411763191223144531e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.362049400806427002e-01,0.000000000000000000e+00,3.502700030803680420e-01,1.000000000000000000e+00,8.386367000639438629e-03
1.000000000000000000e+00,1.758467406034469604e-01,4.261970818042755127e-01,6.929202152924744673e-15,3.531749546527862549e-01,1.000000000000000000e+00,1.115402802824974060e-01
2.160134017467498779e-01,0.000000000000000000e+00,4.444083273410797119e-01,1.000000000000000000e+00,3.657052814960479736e-01,1.000000000000000000e+00,2.009641192853450775e-02
2.047719359397888184e-01,1.702650970475717038e-16,4.633452892303466797e-01,1.856130659580230713e-01,3.340551853179931641e-01,5.152142643928527832e-01,2.443924427032470703e+00
2.906743586063385010e-01,3.843863837304188754e-16,4.586839675903320312e-01,3.326839804649353027e-01,3.704327046871185303e-01,3.242238759994506836e-01,1.144107222557067871e+00
5.525637430863557416e-16,1.028494933126957236e-15,4.981204271316528320e-01,3.155853748321533203e-01,1.000000000000000000e+00,6.800545454025268555e-01,4.702015221118927002e-01
8.212123493370927265e-19,1.728345423763100620e-15,4.938741922378540039e-01,2.983736693859100342e-01,2.802019715309143066e-01,6.616294384002685547e-01,2.573823928833007812e+00
1.631337031722068787e-02,0.000000000000000000e+00,4.902577996253967285e-01,3.172119557857513428e-01,4.113982915878295898e-01,6.210476756095886230e-01,2.280561923980712891e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.219970941543579102e-01,1.000000000000000000e+00,3.341014087200164795e-01,6.136661171913146973e-01,8.188526262529194355e-04
2.603367269039154053e-01,0.000000000000000000e+00,5.398401021957397461e-01,2.992517650127410889e-01,2.415667772293090820e-01,6.567704677581787109e-01,2.763323068618774414e+00
2.592878043651580811e-01,1.000000000000000000e+00,5.059615373611450195e-01,2.974933087825775146e-01,3.348752260208129883e-01,6.424576640129089355e-01,2.744166851043701172e-01
3.830375969409942627e-01,1.025319099426269531e-01,4.999711513519287109e-01,2.862691283226013184e-01,2.443698793649673462e-01,6.165000200271606445e-01,2.700405359268188477e+00
2.239394932985305786e-01,1.185820177197456360e-01,5.153027176856994629e-01,2.919251620769500732e-01,3.203778564929962158e-01,6.377061009407043457e-01,3.265697479248046875e+00
1.757963746786117554e-01,1.777635365724563599e-01,5.386260151863098145e-01,2.828254997730255127e-01,3.028369545936584473e-01,6.487303972244262695e-01,3.260460376739501953e+00
2.200386673212051392e-01,1.504030227661132812e-01,5.239869952201843262e-01,2.871179282665252686e-01,3.138633966445922852e-01,6.794694662094116211e-01,3.277759790420532227e+00
2.085097134113311768e-01,1.425679326057434082e-01,5.278613567352294922e-01,2.611722648143768311e-01,3.121627867221832275e-01,6.566846966743469238e-01,3.289172410964965820e+00
1.932272166013717651e-01,1.301043629646301270e-01,5.168628096580505371e-01,2.792679369449615479e-01,3.088021278381347656e-01,6.623386740684509277e-01,3.298633575439453125e+00
2.004785388708114624e-01,3.691418170928955078e-01,5.385440587997436523e-01,5.935102328658103943e-02,2.486439645290374756e-01,8.357134461402893066e-01,1.497660756111145020e+00
3.118591308593750000e-01,1.533730477094650269e-01,4.906723797321319580e-01,4.870517253875732422e-01,1.562140285968780518e-01,8.254074454307556152e-01,1.219609141349792480e+00
5.698144808411598206e-02,4.138751626014709473e-01,5.135661959648132324e-01,4.272077083587646484e-01,5.639549493789672852e-01,7.513943910598754883e-01,8.202325701713562012e-01
4.469115138053894043e-01,2.122496515512466431e-01,4.741919040679931641e-01,8.014257065951824188e-03,2.733826041221618652e-01,4.294156134128570557e-01,8.826784491539001465e-01
4.286187887191772461e-02,3.310574889183044434e-01,4.554882645606994629e-01,3.849654495716094971e-01,2.988140583038330078e-01,4.621683359146118164e-01,1.775149106979370117e+00
2.821537852287292480e-01,2.911732494831085205e-01,4.906705021858215332e-01,2.938965857028961182e-01,3.294888436794281006e-01,9.212909936904907227e-01,1.797847628593444824e+00
1.840524375438690186e-01,1.416351497173309326e-01,4.930498003959655762e-01,2.742448747158050537e-01,3.217251300811767578e-01,6.629192829132080078e-01,3.310077667236328125e+00
9.756724238395690918e-01,2.137151807546615601e-01,4.550001323223114014e-01,7.245172858238220215e-01,9.193762540817260742e-01,6.713181138038635254e-01,3.144940419588238001e-04
1.552636623382568359e-01,3.701207041740417480e-01,4.225394427776336670e-01,4.206223487854003906e-01,3.027605712413787842e-01,6.715461611747741699e-01,2.277006149291992188e+00
1.901352703571319580e-01,1.391959637403488159e-01,4.460217654705047607e-01,4.242529869079589844e-01,4.272399935871362686e-03,3.070860505104064941e-01,2.661837935447692871e-01
6.297798156738281250e-01,8.292289376258850098e-01,4.312395453453063965e-01,4.643788188695907593e-02,9.928147196769714355e-01,2.848303616046905518e-01,3.968882188200950623e-02
4.766383469104766846e-01,1.269405484199523926e-01,4.569929540157318115e-01,3.716715276241302490e-01,4.812079370021820068e-01,6.496279835700988770e-01,1.483967304229736328e+00
9.566161632537841797e-01,2.268941998481750488e-01,4.662186801433563232e-01,6.711291670799255371e-01,2.671245634555816650e-01,4.131436049938201904e-01,8.223953098058700562e-02
1.834491044282913208e-01,1.601434499025344849e-01,4.367581605911254883e-01,1.024092957377433777e-01,5.640503019094467163e-02,6.438225507736206055e-01,9.963176250457763672e-01
4.860116168856620789e-02,8.478439450263977051e-01,4.058527350425720215e-01,8.001421093940734863e-01,9.926417469978332520e-01,9.427719712257385254e-01,6.383639760315418243e-03
4.347823560237884521e-02,6.805044412612915039e-01,4.177191555500030518e-01,8.039901256561279297e-01,7.662988901138305664e-01,1.451180726289749146e-01,1.267714053392410278e-01
9.628903865814208984e-01,9.648174643516540527e-01,4.202996194362640381e-01,3.327605128288269043e-01,5.349106341600418091e-02,6.412920951843261719e-01,1.988470926880836487e-02
1.992225199937820435e-01,2.037182599306106567e-01,3.864238560199737549e-01,9.368785023689270020e-01,1.671040803194046021e-01,2.055349014699459076e-02,1.250363793224096298e-02
1.738981372909620404e-04,1.231733337044715881e-01,3.809082508087158203e-01,1.166252270340919495e-01,3.485383391380310059e-01,9.229050278663635254e-01,1.214277625083923340e+00
1.254659704864025116e-02,6.319226622581481934e-01,3.555875122547149658e-01,4.872269034385681152e-01,7.891284674406051636e-02,9.750321507453918457e-01,1.759815067052841187e-01
8.482798337936401367e-01,3.189250528812408447e-01,3.201273381710052490e-01,1.038205027580261230e-01,8.043476343154907227e-01,9.260889887809753418e-01,6.202072370797395706e-03
7.141879796981811523e-01,1.305892020463943481e-01,2.958124577999114990e-01,3.710077404975891113e-01,9.627926349639892578e-01,1.268396228551864624e-01,4.939896985888481140e-03
3.772814273834228516e-01,3.294168412685394287e-02,2.816122174263000488e-01,1.594838500022888184e-01,2.472353279590606689e-01,6.070803999900817871e-01,2.162477016448974609e+00
5.944705009460449219e-01,6.912036240100860596e-02,2.905474901199340820e-01,2.393708825111389160e-01,3.491549789905548096e-01,7.635574340820312500e-01,1.746589899063110352e+00
6.156147122383117676e-01,8.400253653526306152e-01,2.832275032997131348e-01,1.243828833103179932e-01,4.738415181636810303e-01,6.787438690662384033e-02,1.975388377904891968e-01
4.411980509757995605e-01,2.681302428245544434e-01,2.987857460975646973e-01,2.553251683712005615e-01,3.630561232566833496e-01,7.078233957290649414e-01,2.353915691375732422e+00
6.478725075721740723e-01,3.313193842768669128e-02,2.949964106082916260e-01,9.320816397666931152e-01,7.422400712966918945e-01,2.400898188352584839e-02,1.072365557774901390e-03
2.178087597712874413e-03,9.003359079360961914e-02,2.763166427612304688e-01,3.150804340839385986e-02,7.999082207679748535e-01,5.211707353591918945e-01,2.264862209558486938e-01
1.491693705320358276e-01,9.163157343864440918e-01,2.398491948843002319e-01,9.306509494781494141e-01,4.135274589061737061e-01,9.524945020675659180e-01,3.010647138580679893e-03
8.500434458255767822e-02,3.804480731487274170e-01,2.129385620355606079e-01,9.382476657629013062e-02,2.761566340923309326e-01,6.455808877944946289e-01,1.571184635162353516e+00
1.092611178755760193e-01,9.421104788780212402e-01,2.210336923599243164e-01,3.165141865611076355e-02,5.317118018865585327e-02,1.964077539741992950e-02,3.871442377567291260e-02
3.546431362628936768e-01,2.448040805757045746e-02,2.190672457218170166e-01,3.486287295818328857e-01,3.204574584960937500e-01,5.173734426498413086e-01,2.171569347381591797e+00
2.099689245223999023e-01,2.133793011307716370e-02,1.981668174266815186e-01,5.982878804206848145e-01,6.628098487854003906e-01,9.552720785140991211e-01,6.975374370813369751e-02
9.212647676467895508e-01,5.328380465507507324e-01,1.616782397031784058e-01,9.906302690505981445e-01,2.838664874434471130e-02,7.809900045394897461e-01,9.573751012794673443e-04
7.188811153173446655e-02,6.772473454475402832e-01,1.188471689820289612e-01,1.423639152199029922e-02,9.887701272964477539e-01,9.588880538940429688e-01,5.533571820706129074e-03
2.309426106512546539e-02,7.426518201828002930e-01,1.021176204085350037e-01,9.830292463302612305e-01,3.495115414261817932e-02,4.231268167495727539e-01,6.354647688567638397e-03
4.503923058509826660e-01,1.471023857593536377e-01,1.416262090206146240e-01,2.191862910985946655e-01,1.497475802898406982e-01,8.483626246452331543e-01,1.176716208457946777e+00
