controllable,controllable,environmental,controllable,controllable,controllable,output
4.046601057052612305e-01,8.824610114097595215e-01,8.761864900588989258e-01,5.740061998367309570e-01,1.370815783739089966e-01,3.846760839223861694e-02,-3.203026771545410156e+00
4.046102762222290039e-01,8.822845220565795898e-01,6.917219161987304688e-01,5.738477110862731934e-01,1.483944207429885864e-01,3.867934644222259521e-02,-3.199507951736450195e+00
4.045976400375366211e-01,8.822540640830993652e-01,6.628042459487915039e-01,5.738241076469421387e-01,1.500958204269409180e-01,3.871921449899673462e-02,-3.197966337203979492e+00
4.046137928962707520e-01,8.823156356811523438e-01,7.115393877029418945e-01,5.738743543624877930e-01,1.471491158008575439e-01,3.865065053105354309e-02,-3.200400590896606445e+00
4.046235382556915283e-01,8.823240995407104492e-01,7.215999960899353027e-01,5.738978385925292969e-01,1.471566706895828247e-01,3.866729512810707092e-02,-3.200803756713867188e+00
4.045973420143127441e-01,8.823527693748474121e-01,7.652718424797058105e-01,5.739070177078247070e-01,1.440507322549819946e-01,3.857998177409172058e-02,-3.202176809310913086e+00
4.046700298786163330e-01,8.824836611747741699e-01,8.863479495048522949e-01,5.740308761596679688e-01,1.365866661071777344e-01,3.845446929335594177e-02,-3.202920198440551758e+00
4.046207666397094727e-01,8.823161125183105469e-01,7.297872304916381836e-01,5.738949179649353027e-01,1.461155414581298828e-01,3.863603249192237854e-02,-3.201107740402221680e+00
4.046874046325683594e-01,8.824676871299743652e-01,8.615285158157348633e-01,5.739949941635131836e-01,1.378044784069061279e-01,3.848519921302795410e-02,-3.203126430511474609e+00
4.045972824096679688e-01,8.822333812713623047e-01,6.519832015037536621e-01,5.738136768341064453e-01,1.505293250083923340e-01,3.872619196772575378e-02,-3.197314739227294922e+00
4.046501219272613525e-01,8.824082612991333008e-01,8.148429393768310547e-01,5.739565491676330566e-01,1.407749354839324951e-01,3.852728009223937988e-02,-3.203015565872192383e+00
4.046361148357391357e-01,8.823764920234680176e-01,7.792179584503173828e-01,5.739271044731140137e-01,1.429920345544815063e-01,3.857210278511047363e-02,-3.202488899230957031e+00
4.046259522438049316e-01,8.823486566543579102e-01,7.502136826515197754e-01,5.739063024520874023e-01,1.448447555303573608e-01,3.860639035701751709e-02,-3.201771974563598633e+00
4.046471714973449707e-01,8.824279308319091797e-01,8.266997933387756348e-01,5.739754438400268555e-01,1.401276886463165283e-01,3.851599246263504028e-02,-3.203105688095092773e+00
4.046494960784912109e-01,8.823007345199584961e-01,7.408355474472045898e-01,5.738630890846252441e-01,1.452092975378036499e-01,3.861880674958229065e-02,-3.201483249664306641e+00
4.045999050140380859e-01,8.823189139366149902e-01,6.963092088699340820e-01,5.738716721534729004e-01,1.476043164730072021e-01,3.864720091223716736e-02,-3.199726104736328125e+00
4.045998752117156982e-01,8.822548389434814453e-01,6.442690491676330566e-01,5.738273859024047852e-01,1.509400308132171631e-01,3.872757032513618469e-02,-3.196824789047241211e+00
4.046179950237274170e-01,8.824102282524108887e-01,7.937819957733154297e-01,5.739485025405883789e-01,1.423424184322357178e-01,3.853850439190864563e-02,-3.202750921249389648e+00
4.046368896961212158e-01,8.824719190597534180e-01,8.518971204757690430e-01,5.740343928337097168e-01,1.386188268661499023e-01,3.850381076335906982e-02,-3.203156948089599609e+00
4.046477079391479492e-01,8.824743032455444336e-01,9.022393226623535156e-01,5.740402936935424805e-01,1.356713175773620605e-01,3.844517096877098083e-02,-3.202691555023193359e+00
4.046432375907897949e-01,8.824357390403747559e-01,8.355447649955749512e-01,5.739870667457580566e-01,1.397457867860794067e-01,3.850920498371124268e-02,-3.203145265579223633e+00
4.046613872051239014e-01,8.824849724769592285e-01,8.938524127006530762e-01,5.740271806716918945e-01,1.361605077981948853e-01,3.844656422734260559e-02,-3.202821731567382812e+00
4.046449959278106689e-01,8.823992609977722168e-01,8.010142445564270020e-01,5.739544034004211426e-01,1.416752487421035767e-01,3.854637965559959412e-02,-3.202857017517089844e+00
4.046427309513092041e-01,8.823829889297485352e-01,7.889989018440246582e-01,5.739293694496154785e-01,1.424036622047424316e-01,3.855901211500167847e-02,-3.202672004699707031e+00
4.046141803264617920e-01,8.822934627532958984e-01,6.773371100425720215e-01,5.738461613655090332e-01,1.491485983133316040e-01,3.865373134613037109e-02,-3.198776960372924805e+00
