controllable,controllable,environmental,controllable,controllable,controllable,output
4.046308994293212891e-01,8.822428584098815918e-01,2.398132681846618652e-01,5.738111138343811035e-01,1.528878659009933472e-01,3.871699795126914978e-02,-3.141287326812744141e+00
4.046578407287597656e-01,8.823181986808776855e-01,8.808092027902603149e-02,5.738860368728637695e-01,1.487468779087066650e-01,3.862969577312469482e-02,-3.107024431228637695e+00
2.084532529115676880e-01,1.480016112327575684e-01,4.066292047500610352e-01,2.787664532661437988e-01,3.098753988742828369e-01,6.586028933525085449e-01,-3.281913280487060547e+00
4.046770334243774414e-01,8.823419809341430664e-01,5.342746526002883911e-02,5.739322304725646973e-01,1.472844332456588745e-01,3.861216455698013306e-02,-3.098244667053222656e+00
4.046514928340911865e-01,8.822382092475891113e-01,2.283487617969512939e-01,5.738151073455810547e-01,1.524953544139862061e-01,3.870314359664916992e-02,-3.138936519622802734e+00
2.072571665048599243e-01,1.482605338096618652e-01,4.174880087375640869e-01,2.781963348388671875e-01,3.101805448532104492e-01,6.583150029182434082e-01,-3.292749404907226562e+00
4.046681821346282959e-01,8.822970986366271973e-01,9.620332717895507812e-02,5.739019513130187988e-01,1.487952172756195068e-01,3.864598646759986877e-02,-3.109030961990356445e+00
4.046365320682525635e-01,8.822665810585021973e-01,1.874514073133468628e-01,5.738280415534973145e-01,1.518428921699523926e-01,3.869788348674774170e-02,-3.130233526229858398e+00
4.046666324138641357e-01,8.823388218879699707e-01,1.513376832008361816e-02,5.739049315452575684e-01,1.460635513067245483e-01,3.859670832753181458e-02,-3.088133096694946289e+00
4.046383500099182129e-01,8.822321891784667969e-01,2.829528748989105225e-01,5.737730860710144043e-01,1.542984694242477417e-01,3.874690458178520203e-02,-3.149782896041870117e+00
4.046372473239898682e-01,8.822520971298217773e-01,2.071987837553024292e-01,5.737878680229187012e-01,1.521078944206237793e-01,3.871435672044754028e-02,-3.134497642517089844e+00
4.046534895896911621e-01,8.822966814041137695e-01,1.219266355037689209e-01,5.738523006439208984e-01,1.498647928237915039e-01,3.865534439682960510e-02,-3.115257501602172852e+00
2.125878036022186279e-01,1.472897380590438843e-01,3.710410594940185547e-01,2.806069254875183105e-01,3.088714778423309326e-01,6.596152782440185547e-01,-3.237865447998046875e+00
4.046538174152374268e-01,8.822828531265258789e-01,1.500191092491149902e-01,5.738384127616882324e-01,1.506361812353134155e-01,3.867448121309280396e-02,-3.121833801269531250e+00
2.184530943632125854e-01,1.464970558881759644e-01,3.211370110511779785e-01,2.829707860946655273e-01,3.075986802577972412e-01,6.611047387123107910e-01,-3.160407543182373047e+00
2.112404555082321167e-01,1.474883556365966797e-01,3.823752403259277344e-01,2.800290584564208984e-01,3.091976046562194824e-01,6.592788100242614746e-01,-3.253147602081298828e+00
4.046329259872436523e-01,8.822165727615356445e-01,2.949716448783874512e-01,5.737898349761962891e-01,1.541090458631515503e-01,3.875279426574707031e-02,-3.152050733566284180e+00
2.141289114952087402e-01,1.470408290624618530e-01,3.580536544322967529e-01,2.812611758708953857e-01,3.085301220417022705e-01,6.600295305252075195e-01,-3.219152450561523438e+00
4.046567082405090332e-01,8.822655081748962402e-01,1.730460375547409058e-01,5.738220810890197754e-01,1.512272357940673828e-01,3.868470340967178345e-02,-3.127049922943115234e+00
2.165751755237579346e-01,1.467949897050857544e-01,3.374116420745849609e-01,2.822673320770263672e-01,3.080157339572906494e-01,6.606205105781555176e-01,-3.187190055847167969e+00
4.046832621097564697e-01,8.823351263999938965e-01,2.512827701866626740e-02,5.739492177963256836e-01,1.466000378131866455e-01,3.861152008175849915e-02,-3.090813398361206055e+00
2.056553810834884644e-01,1.486528813838958740e-01,4.327867329120635986e-01,2.774136066436767578e-01,3.106088638305664062e-01,6.579587459564208984e-01,-3.305503606796264648e+00
4.046327173709869385e-01,8.822302222251892090e-01,2.627912759780883789e-01,5.738011002540588379e-01,1.534364670515060425e-01,3.873835504055023193e-02,-3.145881652832031250e+00
4.046528935432434082e-01,8.823437690734863281e-01,6.419316679239273071e-02,5.738735198974609375e-01,1.481278240680694580e-01,3.861646354198455811e-02,-3.101010084152221680e+00
4.046439826488494873e-01,8.822927474975585938e-01,1.380072534084320068e-01,5.738512873649597168e-01,1.504014283418655396e-01,3.866062685847282410e-02,-3.119050502777099609e+00
