controllable,controllable,environmental,controllable,controllable,controllable,output
8.227138939654017324e-01,9.895642011177315789e-01,3.655526558136823478e-01,9.168883151807815102e-01,3.029602827619948258e-01,6.897851648023264337e-01,2.013582221086681820e-03
6.369727253913879395e-01,7.538801431655883789e-01,3.898407518863677979e-01,6.962907910346984863e-01,7.063214182853698730e-01,4.403138160705566406e-01,1.024228483438491821e-01
5.469664186239242554e-02,1.725227087736129761e-01,3.489211797714233398e-01,9.920728206634521484e-02,7.700166106224060059e-01,5.777724459767341614e-02,4.914636909961700439e-02
4.124664962291717529e-01,5.704113468527793884e-02,3.798406720161437988e-01,7.100389152765274048e-02,9.821828603744506836e-01,1.859811395406723022e-01,6.729900091886520386e-02
5.687104910612106323e-02,2.592998445034027100e-01,4.177010059356689453e-01,9.025374799966812134e-02,8.073976635932922363e-02,9.617125988006591797e-01,5.014444589614868164e-01
0.000000000000000000e+00,8.820709586143493652e-02,3.727053403854370117e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.399371027946472168e-01
1.284101232886314392e-02,5.084155797958374023e-01,3.977673649787902832e-01,9.756725430488586426e-01,4.638623297214508057e-01,3.983719646930694580e-01,1.712994277477264404e-02
1.588622480630874634e-01,5.286039113998413086e-01,3.609583079814910889e-01,2.384465634822845459e-01,8.707131147384643555e-01,9.838413000106811523e-01,8.735948055982589722e-02
9.002822637557983398e-01,9.906410574913024902e-01,3.402937948703765869e-01,9.698829650878906250e-01,5.080084204673767090e-01,7.441630363464355469e-01,3.796257660724222660e-04
3.801349550485610962e-02,6.546191573143005371e-01,3.754618763923645020e-01,9.365779757499694824e-01,1.422791033983230591e-01,8.243761956691741943e-03,5.704625695943832397e-02
4.314749240875244141e-01,6.876404881477355957e-01,3.846961259841918945e-01,3.823636770248413086e-01,2.864759601652622223e-02,4.978514015674591064e-01,2.952902913093566895e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.147823154926300049e-01,2.233215570449829102e-01,0.000000000000000000e+00,3.137919910759506142e-17,5.242489278316497803e-02
6.549607515335083008e-01,9.421575069427490234e-01,4.187789559364318848e-01,1.825381964445114136e-01,0.000000000000000000e+00,8.643104434013366699e-01,2.957688085734844208e-02
6.217607259750366211e-01,4.221630394458770752e-01,4.423894584178924561e-01,2.832015454769134521e-01,1.208404302597045898e-01,7.243900001049041748e-02,1.611470580101013184e-01
5.814971327781677246e-01,1.188489496707916260e-01,4.512574672698974609e-01,8.660687506198883057e-02,2.400353364646434784e-02,3.131257593631744385e-01,1.527920365333557129e-01
1.191625446081161499e-01,3.359094858169555664e-01,4.926469326019287109e-01,2.404032945632934570e-01,3.255531191825866699e-02,5.114226937294006348e-01,8.024308681488037109e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.236389636993408203e-01,1.053607463836669922e-01,1.084158718585968018e-01,1.000000000000000000e+00,4.622391462326049805e-01
4.949778914451599121e-01,8.281645178794860840e-01,5.195180177688598633e-01,4.800214990973472595e-02,9.213626384735107422e-01,2.559274248778820038e-02,1.637612283229827881e-01
1.553177088499069214e-01,8.456171303987503052e-02,5.015630125999450684e-01,9.033287421622912669e-17,0.000000000000000000e+00,1.000000000000000000e+00,2.353377044200897217e-01
1.795531861716881394e-04,7.469592094421386719e-01,5.283744931221008301e-01,2.494872957468032837e-01,6.517321616411209106e-02,9.142178297042846680e-01,2.677703499794006348e-01
4.816807508468627930e-01,7.709895074367523193e-02,5.694721341133117676e-01,6.766872406005859375e-01,7.191522121429443359e-01,2.238269746303558350e-01,3.479792922735214233e-02
1.030224859714508057e-01,2.184346318244934082e-01,6.082523465156555176e-01,2.519965171813964844e-01,5.410993844270706177e-02,7.068772315979003906e-01,1.190135955810546875e+00
6.681645512580871582e-01,9.258617758750915527e-01,5.606454610824584961e-01,7.665531039237976074e-01,3.930054788270354038e-07,1.653728932142257690e-01,5.310082435607910156e-01
9.936284422874450684e-01,8.918716311454772949e-01,5.385589003562927246e-01,9.461192041635513306e-02,3.643904924392700195e-01,2.432470023632049561e-01,1.164613664150238037e-02
2.704187035560607910e-01,9.703053832054138184e-01,5.189325809478759766e-01,1.364680379629135132e-01,9.994882941246032715e-01,3.757793605327606201e-01,1.343244314193725586e-01
3.358688652515411377e-01,4.876202438026666641e-03,5.053724050521850586e-01,9.975389242172241211e-01,3.844232857227325439e-01,2.697491645812988281e-01,1.103541348129510880e-02
1.267532110214233398e-01,1.879814639687538147e-02,4.766532182693481445e-01,6.557121276855468750e-01,7.006030082702636719e-01,8.957461714744567871e-01,1.228191405534744263e-01
2.834058701992034912e-01,1.333581954240798950e-01,4.879860877990722656e-01,3.898248970508575439e-01,9.908040165901184082e-01,8.946850299835205078e-01,2.007090747356414795e-01
9.837688803672790527e-01,3.200259506702423096e-01,5.276762247085571289e-01,3.823410347104072571e-02,1.233021318912506104e-01,3.773938417434692383e-01,7.619773596525192261e-02
3.376572579145431519e-02,5.873942971229553223e-01,5.744250416755676270e-01,2.715985178947448730e-01,1.146112009882926941e-01,4.905615374445915222e-02,1.103393137454986572e-01
1.050473973155021667e-01,4.810455739498138428e-01,5.803451538085937500e-01,4.988367110490798950e-02,9.365884959697723389e-02,6.786619424819946289e-01,8.333352804183959961e-01
6.002376973628997803e-02,4.063718914985656738e-01,5.695857405662536621e-01,6.878963708877563477e-01,3.012589178979396820e-02,8.185924887657165527e-01,3.552554547786712646e-01
6.958509683609008789e-01,8.250181674957275391e-01,6.004626154899597168e-01,8.142164349555969238e-01,8.674030005931854248e-02,3.437741100788116455e-01,1.156546920537948608e-01
9.916353225708007812e-02,7.694026827812194824e-01,5.980551838874816895e-01,2.232639789581298828e-01,3.767364844679832458e-02,7.139587998390197754e-01,3.104316294193267822e-01
2.535060942173004150e-01,3.174097836017608643e-01,5.561670064926147461e-01,1.982705891132354736e-01,1.019658818840980530e-01,8.749111294746398926e-01,1.206446766853332520e+00
1.435537189245223999e-01,3.012627661228179932e-01,5.566077828407287598e-01,2.331328094005584717e-01,7.000039517879486084e-02,7.845278978347778320e-01,1.223361968994140625e+00
3.223589360713958740e-01,2.639764249324798584e-01,5.163288116455078125e-01,2.703538537025451660e-01,5.557641386985778809e-03,8.171049952507019043e-01,6.952563524246215820e-01
1.747102886438369751e-01,2.881455421447753906e-01,5.515868663787841797e-01,2.330903112888336182e-01,9.470663964748382568e-02,7.561477422714233398e-01,1.480192542076110840e+00
6.265076249837875366e-02,3.759948909282684326e-01,5.996679663658142090e-01,9.042847156524658203e-02,1.261456012725830078e-01,8.628438711166381836e-01,1.141628861427307129e+00
1.599276661872863770e-01,2.788887023925781250e-01,6.457040905952453613e-01,2.370583415031433105e-01,1.217467933893203735e-01,7.445636987686157227e-01,1.726230978965759277e+00
1.748415529727935791e-01,2.937714755535125732e-01,6.271182298660278320e-01,9.811196476221084595e-02,7.384784221649169922e-01,2.187098264694213867e-01,2.962405383586883545e-01
3.227102458477020264e-01,2.488444745540618896e-01,6.025529503822326660e-01,1.486109942197799683e-01,3.516344726085662842e-01,5.381808280944824219e-01,2.189948797225952148e+00
2.659608721733093262e-01,2.618092894554138184e-01,6.399691700935363770e-01,1.635874211788177490e-01,3.795559406280517578e-01,6.285871863365173340e-01,2.415746450424194336e+00
6.599257588386535645e-01,2.613594233989715576e-01,6.307650804519653320e-01,1.632135510444641113e-01,5.406650304794311523e-01,6.433996558189392090e-01,5.418687462806701660e-01
3.005425631999969482e-01,4.050514996051788330e-01,6.086115241050720215e-01,8.288470655679702759e-02,6.469524502754211426e-01,8.102363944053649902e-01,5.677297115325927734e-01
2.037855982780456543e-01,2.458309382200241089e-01,6.570935845375061035e-01,1.947594881057739258e-01,3.213835656642913818e-01,6.676916480064392090e-01,2.756340265274047852e+00
3.640228509902954102e-02,6.029517650604248047e-01,6.971896886825561523e-01,3.092361688613891602e-01,3.293854892253875732e-01,9.753502607345581055e-01,9.336819052696228027e-01
1.443980038166046143e-01,1.801792979240417480e-01,7.091301083564758301e-01,2.090871781110763550e-01,3.058495819568634033e-01,6.682880520820617676e-01,2.638669967651367188e+00
1.948441118001937866e-01,2.865614891052246094e-01,6.873222589492797852e-01,2.134291678667068481e-01,3.017943501472473145e-01,6.767058968544006348e-01,2.644582509994506836e+00
5.287215113639831543e-01,2.340131811797618866e-02,6.981493234634399414e-01,1.208590939640998840e-01,3.059343695640563965e-01,8.002936840057373047e-01,1.307237863540649414e+00
4.167566299438476562e-01,1.996250748634338379e-01,6.623987555503845215e-01,4.837755262851715088e-01,4.284637272357940674e-01,6.827000379562377930e-01,1.365593075752258301e+00
3.559109568595886230e-02,8.826600015163421631e-02,6.391957998275756836e-01,2.069366872310638428e-01,4.675884246826171875e-01,8.983936309814453125e-01,1.208073258399963379e+00
3.491900116205215454e-02,1.118439510464668274e-01,6.645933985710144043e-01,9.278161078691482544e-02,3.634102642536163330e-01,7.852636575698852539e-01,1.745958566665649414e+00
2.768205404281616211e-01,5.820134188979864120e-03,6.439192295074462891e-01,1.854741126298904419e-01,3.245179951190948486e-01,5.410051941871643066e-01,2.288056135177612305e+00
1.329989731311798096e-01,9.247540831565856934e-01,6.653716564178466797e-01,3.706983625888824463e-01,4.275682568550109863e-01,6.710196733474731445e-01,2.873200774192810059e-01
9.360183775424957275e-02,3.714920580387115479e-01,6.621966361999511719e-01,1.525224894285202026e-01,2.703075706958770752e-01,4.728863835334777832e-01,1.586717367172241211e+00
4.560864567756652832e-01,2.696731686592102051e-01,6.485813856124877930e-01,3.071562647819519043e-01,2.936763167381286621e-01,5.952001214027404785e-01,2.196350097656250000e+00
3.549577891826629639e-01,1.572787761688232422e-01,6.247277259826660156e-01,6.844086945056915283e-02,2.257587760686874390e-01,5.580196380615234375e-01,1.595123171806335449e+00
2.366521954536437988e-01,1.903433799743652344e-01,5.925337672233581543e-01,2.390979677438735962e-01,3.122836053371429443e-01,6.580962538719177246e-01,3.116912364959716797e+00
2.654671967029571533e-01,4.245933294296264648e-01,6.024827957153320312e-01,5.027565956115722656e-01,3.785196840763092041e-01,2.840616405010223389e-01,6.383802294731140137e-01
1.306690871715545654e-01,4.749248921871185303e-01,5.944483280181884766e-01,3.597679734230041504e-01,3.772248625755310059e-01,6.546101570129394531e-01,1.936619758605957031e+00
1.234443262219429016e-01,3.053654432296752930e-01,5.914264917373657227e-01,5.356890559196472168e-01,2.935406267642974854e-01,8.378832936286926270e-01,1.361490368843078613e+00
1.305898651480674744e-03,8.519432693719863892e-02,6.093008518218994141e-01,2.068916112184524536e-01,4.934399425983428955e-01,5.453896522521972656e-01,1.589832425117492676e+00
9.225687980651855469e-01,2.737238109111785889e-01,6.241524815559387207e-01,7.675019502639770508e-01,2.534505724906921387e-01,9.792336821556091309e-01,4.053067862987518311e-01
5.873913764953613281e-01,2.529729306697845459e-01,6.088634133338928223e-01,4.003714621067047119e-01,3.317274749279022217e-01,8.793055415153503418e-01,1.305701613426208496e+00
9.679617881774902344e-01,4.854241013526916504e-01,5.967106819152832031e-01,2.040264308452606201e-01,9.837176799774169922e-01,7.776603698730468750e-01,9.636775357648730278e-04
3.396035432815551758e-01,7.903286069631576538e-02,5.711085796356201172e-01,6.306481957435607910e-01,4.577914997935295105e-02,4.950938522815704346e-01,2.660154700279235840e-01
6.654928326606750488e-01,6.080604195594787598e-01,6.201573610305786133e-01,8.759254813194274902e-01,9.564753770828247070e-01,8.588473796844482422e-01,2.040090970695018768e-03
1.280448734760284424e-01,3.581108897924423218e-02,6.452925801277160645e-01,3.253224492073059082e-01,4.399848878383636475e-01,5.647435784339904785e-01,2.060439825057983398e+00
5.594507232308387756e-02,9.932228326797485352e-01,6.359667778015136719e-01,9.635304212570190430e-01,7.379631996154785156e-01,9.613175988197326660e-01,2.360374433919787407e-03
3.092250414192676544e-02,8.536306619644165039e-01,6.778770685195922852e-01,8.071618676185607910e-01,9.938158392906188965e-01,9.719807654619216919e-02,1.536923795938491821e-01
8.649052977561950684e-01,7.128487825393676758e-01,6.340386271476745605e-01,7.777376472949981689e-02,4.243772029876708984e-01,9.834674596786499023e-01,1.641228944063186646e-01
2.202170938253402710e-01,3.816941082477569580e-01,6.631369590759277344e-01,3.243546187877655029e-01,3.243227303028106689e-01,5.527802705764770508e-01,2.192199230194091797e+00
4.730816558003425598e-02,2.642794549465179443e-01,6.263480186462402344e-01,3.272071182727813721e-01,4.067836701869964600e-01,6.899766921997070312e-01,2.316689252853393555e+00
9.895225763320922852e-01,1.008995547890663147e-01,6.050131916999816895e-01,3.305495083332061768e-01,4.591917991638183594e-01,5.863284692168235779e-02,1.680097170174121857e-02
6.870869547128677368e-02,5.333553999662399292e-02,6.352508664131164551e-01,1.753969341516494751e-01,3.412476181983947754e-01,5.729755759239196777e-01,2.395800590515136719e+00
9.250061511993408203e-01,9.316661953926086426e-01,6.758963465690612793e-01,6.783283501863479614e-02,9.266240000724792480e-01,2.899680435657501221e-01,1.069923164322972298e-03
9.945317506790161133e-01,1.258293241262435913e-01,6.736667156219482422e-01,7.466961741447448730e-01,8.012312650680541992e-02,1.112881973385810852e-01,2.056838944554328918e-03
