controllable,controllable,environmental,controllable,controllable,controllable,output
9.971724957022183311e-01,8.432660976241360684e-01,1.993916872045981004e-01,4.714382524170315225e-01,1.741544824869895036e-01,9.746351528319081581e-01,2.295796523326384259e-02
6.103146076202392578e-01,6.781293749809265137e-01,1.588711887598037720e-01,4.457886815071105957e-01,1.136151328682899475e-01,6.825592368841171265e-02,9.268584251403808594e-01
5.768404006958007812e-01,6.863772869110107422e-01,1.272829622030258179e-01,4.374481141567230225e-01,1.435738354921340942e-01,6.602194905281066895e-02,1.153063654899597168e+00
0.000000000000000000e+00,8.690254688262939453e-01,1.668549776077270508e-01,2.742368280887603760e-01,8.036874532699584961e-01,1.716249063611030579e-02,7.513328641653060913e-02
5.080810785293579102e-01,7.032386064529418945e-01,1.525378376245498657e-01,4.204519093036651611e-01,2.048262059688568115e-01,6.148048490285873413e-02,1.601078271865844727e+00
4.188499748706817627e-01,7.245714068412780762e-01,1.721676588058471680e-01,3.985733091831207275e-01,2.823700904846191406e-01,5.571296438574790955e-02,1.892780423164367676e+00
3.356914594769477844e-02,7.123070359230041504e-01,1.445726603269577026e-01,6.306285262107849121e-01,3.908931612968444824e-01,2.233471721410751343e-02,2.358282059431076050e-01
3.964176177978515625e-01,0.000000000000000000e+00,1.117380112409591675e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.280244177905842662e-04
3.848248124122619629e-01,8.487446233630180359e-03,8.742635697126388550e-02,7.224897146224975586e-01,4.047151282429695129e-02,1.268181800842285156e-01,1.566203869879245758e-02
4.171653091907501221e-01,7.167872190475463867e-01,1.076466292142868042e-01,3.629165291786193848e-01,2.417355924844741821e-01,6.110048294067382812e-02,1.613325834274291992e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.142369359731674194e-01,1.000000000000000000e+00,1.365442521962349776e-16,5.342568084597587585e-02,3.097164153587073088e-05
1.000000000000000000e+00,6.807091236114501953e-01,1.369882225990295410e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.356835201382637024e-02,8.947285823523998260e-04
1.000000000000000000e+00,2.912259697914123535e-01,1.642087250947952271e-01,3.961773514747619629e-01,8.131468892097473145e-01,5.410144478082656860e-02,5.703585920855402946e-04
4.601021409034729004e-01,7.690981626510620117e-01,1.518954485654830933e-01,4.669210612773895264e-01,2.902199625968933105e-01,5.078331381082534790e-02,2.386826753616333008e+00
4.929849207401275635e-01,8.668728470802307129e-01,1.369606703519821167e-01,5.505411624908447266e-01,2.889624238014221191e-01,4.449531435966491699e-02,2.705294609069824219e+00
4.860332608222961426e-01,2.297022486363311730e-15,1.555090993642807007e-01,3.473258111625909805e-04,1.000000000000000000e+00,4.032094031572341919e-02,1.643145456910133362e-03
4.652372896671295166e-01,6.787611842155456543e-01,1.217002719640731812e-01,5.409697890281677246e-01,2.159578502178192139e-01,3.997275233268737793e-02,2.087008714675903320e+00
5.225326418876647949e-01,9.844784736633300781e-01,9.566005319356918335e-02,5.749084949493408203e-01,3.259548842906951904e-01,4.035983979701995850e-02,2.249993562698364258e+00
5.412899255752563477e-01,1.000000000000000000e+00,1.222686395049095154e-01,6.234672665596008301e-01,2.809074223041534424e-01,4.696729779243469238e-02,1.975684285163879395e+00
4.813705384731292725e-01,1.000000000000000000e+00,1.179628595709800720e-01,8.342410326004028320e-01,2.989823520183563232e-01,3.973438963294029236e-02,1.278629422187805176e+00
4.674684703350067139e-01,1.000000000000000000e+00,6.828512996435165405e-02,5.685855746269226074e-01,2.965436875820159912e-01,3.843852877616882324e-02,2.589244604110717773e+00
5.249469280242919922e-01,1.452258676290512085e-01,8.595201373100280762e-02,8.357887864112854004e-01,4.402825236320495605e-01,8.594544976949691772e-02,2.031429298222064972e-02
3.289391994476318359e-01,4.633336961269378662e-01,4.682796075940132141e-02,7.965824604034423828e-01,2.481246292591094971e-01,3.608320280909538269e-02,4.233211874961853027e-01
4.259800314903259277e-01,8.883764147758483887e-01,5.691618472337722778e-02,5.499023199081420898e-01,3.029345273971557617e-01,3.983963653445243835e-02,3.048289775848388672e+00
4.005822241306304932e-01,8.880279064178466797e-01,2.272923663258552551e-02,5.588002204895019531e-01,8.851947188377380371e-01,6.367681026458740234e-01,1.997526176273822784e-02
3.311839997768402100e-01,6.351753473281860352e-01,6.206451356410980225e-02,7.186951041221618652e-01,2.787263989448547363e-01,2.401065081357955933e-01,8.308250308036804199e-01
5.499709844589233398e-01,9.860270023345947266e-01,1.016556620597839355e-01,7.017142772674560547e-01,2.604316771030426025e-01,3.314714133739471436e-01,5.186774134635925293e-01
2.836600132286548615e-02,6.158050894737243652e-01,8.983517438173294067e-02,5.649695172905921936e-02,7.402328848838806152e-01,8.613957762718200684e-01,2.501840703189373016e-02
4.061298370361328125e-01,8.863430023193359375e-01,9.201079607009887695e-02,5.539645552635192871e-01,7.670201361179351807e-02,9.317223913967609406e-03,3.057014226913452148e+00
2.061464637517929077e-01,9.611351490020751953e-01,9.441888332366943359e-02,6.276358962059020996e-01,9.402940273284912109e-01,2.523512840270996094e-01,7.217579483985900879e-01
9.763740897178649902e-01,5.029460787773132324e-02,1.357551515102386475e-01,6.246361136436462402e-02,5.205854773521423340e-01,8.306576609611511230e-01,1.126060187816619873e-01
3.515362441539764404e-01,9.262802004814147949e-01,1.394816935062408447e-01,4.205377399921417236e-01,8.635453581809997559e-01,2.143526375293731689e-01,1.413008451461791992e+00
3.997891843318939209e-01,8.947964012622833252e-02,1.190744563937187195e-01,2.776767015457153320e-01,8.487636446952819824e-01,9.322074055671691895e-01,1.474800985306501389e-02
3.590436875820159912e-01,8.802632689476013184e-01,9.628119319677352905e-02,4.323377609252929688e-01,5.063266754150390625e-01,8.613739162683486938e-02,2.345651149749755859e+00
9.891026616096496582e-01,7.699272036552429199e-01,1.404848992824554443e-01,8.907453157007694244e-03,5.481764078140258789e-01,5.501844286918640137e-01,1.937522366642951965e-02
3.013484179973602295e-01,8.871827125549316406e-01,1.208967566490173340e-01,7.025513648986816406e-01,1.089649274945259094e-01,1.086476966738700867e-01,2.055456638336181641e+00
9.399595260620117188e-01,6.479492038488388062e-02,1.685475111007690430e-01,9.596973061561584473e-01,4.382414519786834717e-01,5.820080041885375977e-01,4.811204504221677780e-03
5.383739992976188660e-02,4.309432581067085266e-02,1.318733692169189453e-01,1.632404476404190063e-01,6.783545762300491333e-02,2.737045288085937500e-01,2.403381466865539551e-01
1.366316974163055420e-01,6.743161678314208984e-01,1.071054935455322266e-01,7.644084692001342773e-01,7.066408991813659668e-01,8.883897066116333008e-01,5.406168755143880844e-03
3.760788142681121826e-01,8.441994190216064453e-01,6.920874863862991333e-02,5.689828991889953613e-01,3.963895142078399658e-01,1.432204246520996094e-01,2.584479808807373047e+00
4.274810850620269775e-01,9.706233739852905273e-01,8.696815371513366699e-02,1.633349210023880005e-01,9.552372694015502930e-01,2.784536033868789673e-02,4.965581595897674561e-01
9.958642721176147461e-01,9.895406365394592285e-01,6.203819066286087036e-02,9.162938594818115234e-01,4.607764780521392822e-01,6.526641249656677246e-01,4.939351929351687431e-04
1.406934345141053200e-03,1.370423883199691772e-01,1.049138754606246948e-01,9.262648820877075195e-01,8.861798048019409180e-02,3.072225749492645264e-01,6.900764536112546921e-03
