controllable,controllable,environmental,controllable,controllable,controllable,output
2.097860574722290039e-01,1.477452516555786133e-01,3.948701620101928711e-01,2.793766260147094727e-01,3.095487654209136963e-01,6.589180231094360352e-01,-3.268695354461669922e+00
2.004432380199432373e-01,1.506686806678771973e-01,4.946116209030151367e-01,2.746431529521942139e-01,3.119926154613494873e-01,6.572350859642028809e-01,-3.319317817687988281e+00
2.021513432264328003e-01,1.497951000928878784e-01,4.706187248229980469e-01,2.756163477897644043e-01,3.115054368972778320e-01,6.573547720909118652e-01,-3.322003126144409180e+00
1.993607133626937866e-01,1.514391303062438965e-01,5.132262706756591797e-01,2.740093171596527100e-01,3.122229576110839844e-01,6.573389768600463867e-01,-3.309225082397460938e+00
4.046647250652313232e-01,8.822551369667053223e-01,2.135016024112701416e-01,5.738214850425720215e-01,1.524844616651535034e-01,3.870816901326179504e-02,-3.135834217071533203e+00
4.046149253845214844e-01,8.821893930435180664e-01,3.182010948657989502e-01,5.737620592117309570e-01,1.544793397188186646e-01,3.876396641135215759e-02,-3.156309843063354492e+00
4.046520888805389404e-01,8.823229074478149414e-01,8.566018193960189819e-02,5.738756656646728516e-01,1.487509161233901978e-01,3.863723576068878174e-02,-3.106422662734985352e+00
4.046360254287719727e-01,8.822337985038757324e-01,2.609495520591735840e-01,5.737995505332946777e-01,1.534198224544525146e-01,3.873052075505256653e-02,-3.145519256591796875e+00
2.130408585071563721e-01,1.471928358078002930e-01,3.671360611915588379e-01,2.807845473289489746e-01,3.087938725948333740e-01,6.597177982330322266e-01,-3.232365846633911133e+00
4.046406745910644531e-01,8.823347687721252441e-01,1.619376093149185181e-01,5.738380551338195801e-01,1.514228731393814087e-01,3.867791220545768738e-02,-3.124553203582763672e+00
4.046554863452911377e-01,8.823541998863220215e-01,3.806785866618156433e-02,5.739132761955261230e-01,1.469968110322952271e-01,3.860407695174217224e-02,-3.094240427017211914e+00
4.046399593353271484e-01,8.822529315948486328e-01,2.238675951957702637e-01,5.738177895545959473e-01,1.526037901639938354e-01,3.871280699968338013e-02,-3.138007164001464844e+00
4.046499729156494141e-01,8.822733163833618164e-01,1.924866437911987305e-01,5.738419890403747559e-01,1.518751084804534912e-01,3.869978711009025574e-02,-3.131331682205200195e+00
1.984296888113021851e-01,1.524666398763656616e-01,5.348312854766845703e-01,2.734669446945190430e-01,3.124125003814697266e-01,6.577290892601013184e-01,-3.288132429122924805e+00
4.046384394168853760e-01,8.822174072265625000e-01,2.484907805919647217e-01,5.738186836242675781e-01,1.529404073953628540e-01,3.871404379606246948e-02,-3.143040895462036133e+00
4.046517312526702881e-01,8.823025226593017578e-01,1.158230751752853394e-01,5.738595724105834961e-01,1.498950421810150146e-01,3.865301609039306641e-02,-3.113797903060913086e+00
2.075114697217941284e-01,1.482036411762237549e-01,4.151541292667388916e-01,2.783178389072418213e-01,3.101130723953247070e-01,6.583735942840576172e-01,-3.290538787841796875e+00
4.046646952629089355e-01,8.823555707931518555e-01,7.475280016660690308e-02,5.738875269889831543e-01,1.483331173658370972e-01,3.862840682268142700e-02,-3.103689432144165039e+00
2.050017863512039185e-01,1.488392651081085205e-01,4.393353462219238281e-01,2.770870625972747803e-01,3.107698261737823486e-01,6.578262448310852051e-01,-3.309976577758789062e+00
4.046536684036254883e-01,8.822954297065734863e-01,1.333190649747848511e-01,5.738506317138671875e-01,1.504691392183303833e-01,3.866247460246086121e-02,-3.117952585220336914e+00
2.142587155103683472e-01,1.470325291156768799e-01,3.571973741054534912e-01,2.812746465206146240e-01,3.085286915302276611e-01,6.600406169891357422e-01,-3.217877864837646484e+00
4.046273827552795410e-01,8.822099566459655762e-01,2.937662899494171143e-01,5.737895369529724121e-01,1.541037261486053467e-01,3.875002264976501465e-02,-3.151825189590454102e+00
2.064207643270492554e-01,1.484974473714828491e-01,4.257663190364837646e-01,2.777354121208190918e-01,3.104054033756256104e-01,6.581249833106994629e-01,-3.300036668777465820e+00
4.046458303928375244e-01,8.822842836380004883e-01,1.493318378925323486e-01,5.738419294357299805e-01,1.506422311067581177e-01,3.867213800549507141e-02,-3.121675729751586914e+00
4.046247899532318115e-01,8.822156190872192383e-01,3.012926280498504639e-01,5.737969875335693359e-01,1.540812849998474121e-01,3.874441608786582947e-02,-3.153225898742675781e+00
