controllable,controllable,environmental,controllable,controllable,controllable,output
4.046329259872436523e-01,8.822305202484130859e-01,2.641753256320953369e-01,5.737998485565185547e-01,1.534858196973800659e-01,3.873429819941520691e-02,-3.146153211593627930e+00
2.018908411264419556e-01,1.499179005622863770e-01,4.742605686187744141e-01,2.754456400871276855e-01,3.115986287593841553e-01,6.573207378387451172e-01,-3.322304010391235352e+00
4.046227633953094482e-01,8.822159171104431152e-01,2.982288599014282227e-01,5.737874507904052734e-01,1.543841361999511719e-01,3.875285387039184570e-02,-3.152657747268676758e+00
4.046419858932495117e-01,8.823062181472778320e-01,1.746078729629516602e-01,5.738135576248168945e-01,1.516527980566024780e-01,3.869134560227394104e-02,-3.127398014068603516e+00
2.083174437284469604e-01,1.480385214090347290e-01,4.079048037528991699e-01,2.786878645420074463e-01,3.099210262298583984e-01,6.585707068443298340e-01,-3.283257246017456055e+00
2.134540975093841553e-01,1.471491903066635132e-01,3.635628819465637207e-01,2.809905111789703369e-01,3.086968362331390381e-01,6.598303318023681641e-01,-3.227236032485961914e+00
2.060732245445251465e-01,1.485501229763031006e-01,4.288614988327026367e-01,2.776063680648803711e-01,3.104866147041320801e-01,6.580548286437988281e-01,-3.302530288696289062e+00
1.998209208250045776e-01,1.510714143514633179e-01,5.045514702796936035e-01,2.742863595485687256e-01,3.121202886104583740e-01,6.572886705398559570e-01,-3.314835786819458008e+00
4.046559929847717285e-01,8.822838664054870605e-01,2.097069472074508667e-01,5.738483667373657227e-01,1.521680206060409546e-01,3.870059177279472351e-02,-3.135030984878540039e+00
4.046487808227539062e-01,8.822669386863708496e-01,1.865467876195907593e-01,5.738393068313598633e-01,1.516491323709487915e-01,3.868323192000389099e-02,-3.130035400390625000e+00
2.049810588359832764e-01,1.488454192876815796e-01,4.394793808460235596e-01,2.770535647869110107e-01,3.107675015926361084e-01,6.578255891799926758e-01,-3.310067892074584961e+00
2.119186818599700928e-01,1.473779827356338501e-01,3.765657246112823486e-01,2.803264260292053223e-01,3.090363442897796631e-01,6.594521403312683105e-01,-3.245445251464843750e+00
2.164247781038284302e-01,1.467397361993789673e-01,3.386430740356445312e-01,2.821956276893615723e-01,3.080255091190338135e-01,6.605836153030395508e-01,-3.189164161682128906e+00
4.046473503112792969e-01,8.822449445724487305e-01,2.236230671405792236e-01,5.738210678100585938e-01,1.524368822574615479e-01,3.872221708297729492e-02,-3.137956142425537109e+00
2.146017551422119141e-01,1.470016390085220337e-01,3.539591431617736816e-01,2.814473509788513184e-01,3.084059357643127441e-01,6.601148843765258789e-01,-3.213014841079711914e+00
4.046362638473510742e-01,8.822621703147888184e-01,2.032629549503326416e-01,5.738281607627868652e-01,1.521172672510147095e-01,3.871098533272743225e-02,-3.133656978607177734e+00
2.175838351249694824e-01,1.465983837842941284e-01,3.286528289318084717e-01,2.826447188854217529e-01,3.077772557735443115e-01,6.608879566192626953e-01,-3.172930479049682617e+00
2.002459019422531128e-01,1.507791727781295776e-01,4.974313378334045410e-01,2.745198309421539307e-01,3.120295405387878418e-01,6.572483777999877930e-01,-3.318254232406616211e+00
4.046319723129272461e-01,8.822121620178222656e-01,3.161042630672454834e-01,5.738095641136169434e-01,1.544571965932846069e-01,3.875948116183280945e-02,-3.155932188034057617e+00
2.091478258371353149e-01,1.478598564863204956e-01,4.004555940628051758e-01,2.790908217430114746e-01,3.097068369388580322e-01,6.587634682655334473e-01,-3.275155544281005859e+00
4.046498537063598633e-01,8.822488784790039062e-01,2.371906340122222900e-01,5.737957954406738281e-01,1.529784500598907471e-01,3.872972726821899414e-02,-3.140753030776977539e+00
4.046278297901153564e-01,8.822214007377624512e-01,2.892164289951324463e-01,5.737949609756469727e-01,1.539556086063385010e-01,3.874484077095985413e-02,-3.150970220565795898e+00
2.043677270412445068e-01,1.490196883678436279e-01,4.458614289760589600e-01,2.767550647258758545e-01,3.109365999698638916e-01,6.576961278915405273e-01,-3.313799858093261719e+00
2.024418860673904419e-01,1.496998220682144165e-01,4.674600362777709961e-01,2.757558226585388184e-01,3.114462196826934814e-01,6.573614478111267090e-01,-3.321546077728271484e+00
4.046220481395721436e-01,8.822436332702636719e-01,2.749505341053009033e-01,5.737836360931396484e-01,1.536999940872192383e-01,3.874506056308746338e-02,-3.148249149322509766e+00
