evaluation,mape
2.000000000000000000e+00,9.558224875075436167e-01
1.000000000000000000e+01,2.867556693563533265e-01
2.000000000000000000e+01,2.063932141044718116e-01
3.000000000000000000e+01,1.116496347646418891e-01
4.000000000000000000e+01,8.419557649989810322e-02
5.000000000000000000e+01,1.879005604718856498e-02
6.000000000000000000e+01,1.426830100775916543e-02
7.000000000000000000e+01,1.327779705321777831e-02
8.000000000000000000e+01,1.140495927150865507e-02
9.000000000000000000e+01,9.811798741785976441e-03
1.000000000000000000e+02,9.645872007074179563e-03
