controllable,controllable,environmental,controllable,controllable,controllable,output
4.046534299850463867e-01,8.823192715644836426e-01,8.338513225317001343e-02,5.738783478736877441e-01,1.486048996448516846e-01,3.863473236560821533e-02,-3.105855464935302734e+00
4.046570360660552979e-01,8.823644518852233887e-01,4.619385581463575363e-04,5.739158987998962402e-01,1.455274522304534912e-01,3.858199343085289001e-02,-3.084145784378051758e+00
4.046092331409454346e-01,8.822391629219055176e-01,2.857001125812530518e-01,5.737853050231933594e-01,1.541182845830917358e-01,3.875281289219856262e-02,-3.150305271148681641e+00
4.046449065208435059e-01,8.822495341300964355e-01,2.225273102521896362e-01,5.738106369972229004e-01,1.522764265537261963e-01,3.871422260999679565e-02,-3.137727975845336914e+00
4.046601951122283936e-01,8.823277354240417480e-01,5.494236573576927185e-02,5.738784670829772949e-01,1.476973444223403931e-01,3.861678764224052429e-02,-3.098635911941528320e+00
4.046453237533569336e-01,8.822899460792541504e-01,1.357280910015106201e-01,5.738492608070373535e-01,1.502766311168670654e-01,3.866796568036079407e-02,-3.118517637252807617e+00
4.046413600444793701e-01,8.823280930519104004e-01,5.878458917140960693e-02,5.739069581031799316e-01,1.479651480913162231e-01,3.861786425113677979e-02,-3.099625110626220703e+00
4.046432375907897949e-01,8.823083639144897461e-01,1.119085699319839478e-01,5.738757848739624023e-01,1.495235115289688110e-01,3.865522891283035278e-02,-3.112855911254882812e+00
4.046353697776794434e-01,8.822475075721740723e-01,2.156473547220230103e-01,5.738213062286376953e-01,1.524613946676254272e-01,3.870870172977447510e-02,-3.136286735534667969e+00
4.046475887298583984e-01,8.822787404060363770e-01,1.623256057500839233e-01,5.738399624824523926e-01,1.510188728570938110e-01,3.867904096841812134e-02,-3.124641180038452148e+00
4.046438038349151611e-01,8.823226690292358398e-01,7.512509077787399292e-02,5.738929510116577148e-01,1.481396257877349854e-01,3.862988576292991638e-02,-3.103783369064331055e+00
4.046275317668914795e-01,8.822147250175476074e-01,2.765706181526184082e-01,5.737960934638977051e-01,1.536930054426193237e-01,3.873529657721519470e-02,-3.148561239242553711e+00
4.046523869037628174e-01,8.823400735855102539e-01,3.799624368548393250e-02,5.738955736160278320e-01,1.473791301250457764e-01,3.860989585518836975e-02,-3.094221591949462891e+00
4.046152830123901367e-01,8.822636604309082031e-01,2.040999382734298706e-01,5.738368630409240723e-01,1.523493826389312744e-01,3.871017694473266602e-02,-3.133836030960083008e+00
4.046587347984313965e-01,8.823555707931518555e-01,1.617025397717952728e-02,5.739092230796813965e-01,1.461519598960876465e-01,3.859127312898635864e-02,-3.088412523269653320e+00
4.046240150928497314e-01,8.822830319404602051e-01,1.710554510354995728e-01,5.738250017166137695e-01,1.512357592582702637e-01,3.868094831705093384e-02,-3.126605272293090820e+00
4.046341180801391602e-01,8.822338581085205078e-01,2.490932643413543701e-01,5.738129019737243652e-01,1.531055569648742676e-01,3.872959688305854797e-02,-3.143161773681640625e+00
4.046476483345031738e-01,8.822890520095825195e-01,1.478763967752456665e-01,5.738456249237060547e-01,1.504786908626556396e-01,3.867158666253089905e-02,-3.121340513229370117e+00
4.046451747417449951e-01,8.822746276855468750e-01,1.865163445472717285e-01,5.738363265991210938e-01,1.515315473079681396e-01,3.869332745671272278e-02,-3.130028724670410156e+00
4.046545624732971191e-01,8.823002576828002930e-01,1.181580275297164917e-01,5.738626718521118164e-01,1.497725695371627808e-01,3.865181282162666321e-02,-3.114357471466064453e+00
4.046434462070465088e-01,8.822627067565917969e-01,1.967081129550933838e-01,5.738260149955749512e-01,1.520611494779586792e-01,3.869646042585372925e-02,-3.132246732711791992e+00
4.046528935432434082e-01,8.823121190071105957e-01,9.810347855091094971e-02,5.738698840141296387e-01,1.490751355886459351e-01,3.864146023988723755e-02,-3.109497785568237305e+00
4.046374857425689697e-01,8.822383284568786621e-01,2.373013794422149658e-01,5.738112926483154297e-01,1.528523266315460205e-01,3.871651738882064819e-02,-3.140775680541992188e+00
4.046376347541809082e-01,8.823366165161132812e-01,3.189790621399879456e-02,5.739128589630126953e-01,1.465175002813339233e-01,3.860140219330787659e-02,-3.092612504959106445e+00
4.046320915222167969e-01,8.822296857833862305e-01,2.676435410976409912e-01,5.737978219985961914e-01,1.535514891147613525e-01,3.873658552765846252e-02,-3.146831750869750977e+00
