evaluation,mape
2.000000000000000000e+00,9.524406628913147932e-01
1.000000000000000000e+01,5.562595951359758928e-01
2.000000000000000000e+01,4.352321182465129223e-01
3.000000000000000000e+01,9.357185328655850953e-02
4.000000000000000000e+01,8.223141251049477518e-02
5.000000000000000000e+01,8.785221392745164171e-02
6.000000000000000000e+01,9.257362902860577503e-02
7.000000000000000000e+01,9.720524373694190701e-02
8.000000000000000000e+01,9.871506193794740702e-02
9.000000000000000000e+01,1.033486567365854147e-01
1.000000000000000000e+02,1.028595431619688527e-01
