evaluation,mape
2.000000000000000000e+00,9.837457951319923399e-01
1.000000000000000000e+01,9.312141477013748947e-01
2.000000000000000000e+01,9.165206025203231910e-01
3.000000000000000000e+01,6.882237276915279534e-01
4.000000000000000000e+01,6.698127916952119065e-01
5.000000000000000000e+01,1.857677026781640595e-01
6.000000000000000000e+01,9.894133657272195792e-02
7.000000000000000000e+01,1.027664397469210678e-01
8.000000000000000000e+01,1.026838376370019096e-01
9.000000000000000000e+01,9.505585410731171025e-02
1.000000000000000000e+02,8.494837630414893426e-02
