evaluation,mape
2.000000000000000000e+00,9.865434224745525116e-01
1.000000000000000000e+01,9.747883952378727512e-01
2.000000000000000000e+01,9.505122946066183465e-01
3.000000000000000000e+01,7.501248253227921214e-01
4.000000000000000000e+01,1.320976922337217252e-01
5.000000000000000000e+01,3.385462007882035496e-02
6.000000000000000000e+01,2.225804649447643210e-02
7.000000000000000000e+01,2.344794576686742155e-02
8.000000000000000000e+01,2.030250354365211937e-02
9.000000000000000000e+01,1.576065098822646351e-02
1.000000000000000000e+02,1.554589894151814367e-02
