evaluation,mape
2.000000000000000000e+00,7.455028690913029221e-01
1.000000000000000000e+01,8.882936156124426885e-01
2.000000000000000000e+01,5.425473138024409225e-01
3.000000000000000000e+01,1.316744107744254044e-01
4.000000000000000000e+01,1.289978288522094230e-01
5.000000000000000000e+01,1.252637854522083150e-01
6.000000000000000000e+01,3.042957858701029333e-02
7.000000000000000000e+01,1.995048590603956673e-02
8.000000000000000000e+01,2.021516507575224150e-02
9.000000000000000000e+01,2.008403774533003283e-02
1.000000000000000000e+02,2.036528934759703965e-02
