evaluation,mape
2.000000000000000000e+00,6.367148543411381700e-01
1.000000000000000000e+01,4.716681737391300588e-01
2.000000000000000000e+01,1.297715518315070982e-01
3.000000000000000000e+01,1.546087849381155843e-02
4.000000000000000000e+01,1.747881592934643138e-02
5.000000000000000000e+01,1.621416849994142262e-02
6.000000000000000000e+01,1.588477834879576181e-02
7.000000000000000000e+01,1.532944381646114164e-02
8.000000000000000000e+01,1.461751132006796142e-02
9.000000000000000000e+01,1.449658078557270954e-02
1.000000000000000000e+02,1.440690215480541943e-02
