controllable,controllable,environmental,controllable,controllable,controllable,output
4.046280086040496826e-01,8.822397589683532715e-01,6.589152812957763672e-01,5.738005638122558594e-01,1.501626074314117432e-01,3.871475532650947571e-02,-3.197736740112304688e+00
2.046159207820892334e-01,1.489548981189727783e-01,4.433493316173553467e-01,2.768898606300354004e-01,3.108709156513214111e-01,6.577608585357666016e-01,-3.312405109405517578e+00
1.982700079679489136e-01,1.526920348405838013e-01,5.390402674674987793e-01,2.733857631683349609e-01,3.124046325683593750e-01,6.578235030174255371e-01,-3.282817363739013672e+00
4.046397209167480469e-01,8.824119567871093750e-01,8.131310343742370605e-01,5.739646553993225098e-01,1.409244239330291748e-01,3.853286430239677429e-02,-3.202999114990234375e+00
4.045880734920501709e-01,8.821982145309448242e-01,5.961664319038391113e-01,5.737785100936889648e-01,1.530467569828033447e-01,3.877562656998634338e-02,-3.193284034729003906e+00
4.045965373516082764e-01,8.822883367538452148e-01,7.036235928535461426e-01,5.738489627838134766e-01,1.472460627555847168e-01,3.864616900682449341e-02,-3.200059652328491211e+00
4.046424031257629395e-01,8.824474215507507324e-01,8.297830820083618164e-01,5.739775896072387695e-01,1.402909010648727417e-01,3.851529583334922791e-02,-3.203122138977050781e+00
2.082108408212661743e-01,1.480622291564941406e-01,4.090561270713806152e-01,2.786445319652557373e-01,3.099392652511596680e-01,6.585454344749450684e-01,-3.284454584121704102e+00
1.976777911186218262e-01,1.554118543863296509e-01,5.828456282615661621e-01,2.730357646942138672e-01,3.122018873691558838e-01,6.596526503562927246e-01,-3.204023838043212891e+00
1.993181556463241577e-01,1.514592766761779785e-01,5.137511491775512695e-01,2.739906013011932373e-01,3.122361898422241211e-01,6.573362350463867188e-01,-3.308833837509155273e+00
4.046078026294708252e-01,8.822687864303588867e-01,6.784843206405639648e-01,5.738486051559448242e-01,1.493024230003356934e-01,3.869421407580375671e-02,-3.198837995529174805e+00
4.045940041542053223e-01,8.822302818298339844e-01,6.179412007331848145e-01,5.738009214401245117e-01,1.521543264389038086e-01,3.874380141496658325e-02,-3.194991827011108398e+00
4.046368598937988281e-01,8.823766112327575684e-01,7.651154398918151855e-01,5.739071369171142578e-01,1.442766487598419189e-01,3.858457505702972412e-02,-3.202172994613647461e+00
4.046466350555419922e-01,8.823414444923400879e-01,7.721440792083740234e-01,5.739458799362182617e-01,1.435174196958541870e-01,3.861189261078834534e-02,-3.202338218688964844e+00
2.022780030965805054e-01,1.497416645288467407e-01,4.691140651702880859e-01,2.756594717502593994e-01,3.114974200725555420e-01,6.574078798294067383e-01,-3.321807861328125000e+00
2.004624903202056885e-01,1.506313383579254150e-01,4.939876496791839600e-01,2.746453583240509033e-01,3.119671046733856201e-01,6.572415828704833984e-01,-3.319531440734863281e+00
1.985874772071838379e-01,1.522447615861892700e-01,5.304026603698730469e-01,2.735671997070312500e-01,3.123911321163177490e-01,6.576305031776428223e-01,-3.293297290802001953e+00
4.045871794223785400e-01,8.822206854820251465e-01,6.285368800163269043e-01,5.738099813461303711e-01,1.516379415988922119e-01,3.874730691313743591e-02,-3.195759773254394531e+00
4.045997858047485352e-01,8.822634816169738770e-01,6.657286286354064941e-01,5.738168954849243164e-01,1.500938832759857178e-01,3.870764374732971191e-02,-3.198135375976562500e+00
4.046526551246643066e-01,8.824427127838134766e-01,8.438449501991271973e-01,5.739878416061401367e-01,1.390494704246520996e-01,3.849844634532928467e-02,-3.203161239624023438e+00
4.046233594417572021e-01,8.823736310005187988e-01,7.924533486366271973e-01,5.739745497703552246e-01,1.428498029708862305e-01,3.857017308473587036e-02,-3.202729701995849609e+00
1.977427154779434204e-01,1.539889425039291382e-01,5.622717142105102539e-01,2.730635702610015869e-01,3.124070465564727783e-01,6.586371660232543945e-01,-3.246332883834838867e+00
2.052731961011886597e-01,1.487320214509963989e-01,4.365991950035095215e-01,2.772176563739776611e-01,3.106864392757415771e-01,6.578471660614013672e-01,-3.308183431625366211e+00
4.046225249767303467e-01,8.823256492614746094e-01,7.329288721084594727e-01,5.738921761512756348e-01,1.458745449781417847e-01,3.862711042165756226e-02,-3.201218605041503906e+00
4.046261608600616455e-01,8.823134899139404297e-01,7.239267826080322266e-01,5.738865137100219727e-01,1.464788764715194702e-01,3.864018619060516357e-02,-3.200892448425292969e+00
