evaluation,mape
2.000000000000000000e+00,9.959877346116585706e-01
1.000000000000000000e+01,9.475774326325756558e-01
2.000000000000000000e+01,7.054920892152658496e-01
3.000000000000000000e+01,6.657846501496474945e-01
4.000000000000000000e+01,6.485708096923180621e-01
5.000000000000000000e+01,5.772896449853286427e-01
6.000000000000000000e+01,5.012280647819767898e-01
7.000000000000000000e+01,1.356288527089160867e-01
8.000000000000000000e+01,2.772054564338072985e-02
9.000000000000000000e+01,1.632118751656466693e-02
1.000000000000000000e+02,5.882291970551086976e-03
