controllable,controllable,environmental,controllable,controllable,controllable,output
1.977430135011672974e-01,1.556107699871063232e-01,5.864161252975463867e-01,2.730192542076110840e-01,3.121722340583801270e-01,6.598592400550842285e-01,-3.195749998092651367e+00
4.046389460563659668e-01,8.822955489158630371e-01,7.078157067298889160e-01,5.738472342491149902e-01,1.476565450429916382e-01,3.864748775959014893e-02,-3.200242757797241211e+00
2.022670954465866089e-01,1.497988104820251465e-01,4.698981046676635742e-01,2.755977809429168701e-01,3.115220069885253906e-01,6.573618054389953613e-01,-3.321914672851562500e+00
2.100806087255477905e-01,1.476930230855941772e-01,3.920811116695404053e-01,2.795223593711853027e-01,3.094830513000488281e-01,6.589978933334350586e-01,-3.265352249145507812e+00
4.046201407909393311e-01,8.821986913681030273e-01,2.851518690586090088e-01,5.737869739532470703e-01,1.542779356241226196e-01,3.874782472848892212e-02,-3.150201082229614258e+00
1.979813575744628906e-01,1.534951478242874146e-01,5.537624955177307129e-01,2.731689214706420898e-01,3.124384284019470215e-01,6.583032608032226562e-01,-3.261100292205810547e+00
1.992302536964416504e-01,1.515833586454391479e-01,5.156888365745544434e-01,2.739821672439575195e-01,3.122592270374298096e-01,6.573677659034729004e-01,-3.307337999343872070e+00
2.142071127891540527e-01,1.470354199409484863e-01,3.576889932155609131e-01,2.812648415565490723e-01,3.085082769393920898e-01,6.599970459938049316e-01,-3.218610286712646484e+00
2.036685943603515625e-01,1.492462009191513062e-01,4.535066187381744385e-01,2.763785123825073242e-01,3.111329078674316406e-01,6.575753092765808105e-01,-3.317431211471557617e+00
1.977417618036270142e-01,1.543099582195281982e-01,5.672488808631896973e-01,2.730593383312225342e-01,3.124127686023712158e-01,6.588616967201232910e-01,-3.236948251724243164e+00
4.046023488044738770e-01,8.822712898254394531e-01,6.923094391822814941e-01,5.738750100135803223e-01,1.483000814914703369e-01,3.867944329977035522e-02,-3.199536323547363281e+00
4.046149253845214844e-01,8.822507262229919434e-01,6.670554280281066895e-01,5.738140940666198730e-01,1.496908962726593018e-01,3.870118409395217896e-02,-3.198210954666137695e+00
2.168525457382202148e-01,1.467038094997406006e-01,3.350946009159088135e-01,2.823734581470489502e-01,3.079606592655181885e-01,6.607082486152648926e-01,-3.183454751968383789e+00
2.016502469778060913e-01,1.500400006771087646e-01,4.776329994201660156e-01,2.752869725227355957e-01,3.116571307182312012e-01,6.573018431663513184e-01,-3.322362661361694336e+00
1.987843662500381470e-01,1.520020663738250732e-01,5.253553390502929688e-01,2.736846804618835449e-01,3.123559653759002686e-01,6.575312614440917969e-01,-3.298651456832885742e+00
2.126782238483428955e-01,1.472562700510025024e-01,3.701230883598327637e-01,2.806557416915893555e-01,3.088635504245758057e-01,6.596455574035644531e-01,-3.236582994461059570e+00
4.045810401439666748e-01,8.822417855262756348e-01,6.555811762809753418e-01,5.738192796707153320e-01,1.504427194595336914e-01,3.871993720531463623e-02,-3.197535991668701172e+00
4.046123027801513672e-01,8.822011947631835938e-01,3.138547539710998535e-01,5.737794041633605957e-01,1.544078886508941650e-01,3.876336663961410522e-02,-3.155525445938110352e+00
2.150501310825347900e-01,1.469177156686782837e-01,3.502052426338195801e-01,2.816401720046997070e-01,3.083248734474182129e-01,6.602438092231750488e-01,-3.207295417785644531e+00
4.046045243740081787e-01,8.822331428527832031e-01,6.408960819244384766e-01,5.738075375556945801e-01,1.510563492774963379e-01,3.871485218405723572e-02,-3.196604013442993164e+00
1.999866217374801636e-01,1.509547680616378784e-01,5.018117427825927734e-01,2.743712067604064941e-01,3.120926916599273682e-01,6.572666168212890625e-01,-3.316276311874389648e+00
2.057713717222213745e-01,1.486178636550903320e-01,4.317136108875274658e-01,2.774636149406433105e-01,3.105778992176055908e-01,6.579341888427734375e-01,-3.304712057113647461e+00
2.074288129806518555e-01,1.482359766960144043e-01,4.160988330841064453e-01,2.782666981220245361e-01,3.101439177989959717e-01,6.583354473114013672e-01,-3.291441679000854492e+00
4.045876860618591309e-01,8.822088837623596191e-01,6.012548804283142090e-01,5.737984180450439453e-01,1.529316306114196777e-01,3.877151384949684143e-02,-3.193698883056640625e+00
4.045909047126770020e-01,8.822137117385864258e-01,6.207968592643737793e-01,5.737987756729125977e-01,1.520617008209228516e-01,3.875634074211120605e-02,-3.195202827453613281e+00
