controllable,controllable,environmental,controllable,controllable,controllable,output
9.063991906951289756e-01,6.352857194040300026e-01,2.890231798296709620e-01,1.413558590095597145e-01,3.851283479286758960e-01,1.279338766380100356e-02,1.202531084499031643e-02
1.861662268638610840e-01,5.283297970890998840e-02,2.873927950859069824e-01,8.263810873031616211e-01,1.584106087684631348e-01,9.268724918365478516e-01,7.061867415904998779e-02
1.987344818189740181e-03,9.527994394302368164e-01,3.316276669502258301e-01,8.351861834526062012e-01,9.962465763092041016e-01,6.911088228225708008e-01,4.882387351244688034e-03
7.762332558631896973e-01,6.566139869391918182e-03,3.077089190483093262e-01,6.625088453292846680e-01,9.553618431091308594e-01,5.718476772308349609e-01,1.318839029408991337e-03
6.205815076828002930e-01,8.799962997436523438e-01,3.332722187042236328e-01,5.389575958251953125e-01,1.430000215768814087e-01,8.196520209312438965e-01,8.433791249990463257e-02
9.743407964706420898e-01,9.809731245040893555e-01,3.485242128372192383e-01,1.172735318541526794e-01,7.925263792276382446e-02,2.198748290538787842e-01,4.172629676759243011e-03
8.433693051338195801e-01,9.190838336944580078e-01,3.154483735561370850e-01,5.025002360343933105e-02,6.915389094501733780e-04,8.465057611465454102e-01,1.170802209526300430e-02
3.369100391864776611e-02,9.635050892829895020e-01,2.856158614158630371e-01,1.516912877559661865e-01,9.839243292808532715e-01,8.706648349761962891e-01,1.869885437190532684e-02
3.129655378870666027e-04,1.862987279891967773e-01,2.540733218193054199e-01,7.009350657463073730e-01,3.718174993991851807e-02,9.116480946540832520e-01,8.972993493080139160e-02
7.973297238349914551e-01,9.465759992599487305e-01,2.531362771987915039e-01,6.467754244804382324e-01,4.177402714096923773e-17,8.051983118057250977e-01,6.084413733333349228e-03
1.814987659454345703e-01,9.626825451850891113e-01,2.307729721069335938e-01,2.556370198726654053e-01,7.934857904911041260e-02,7.881083488464355469e-01,1.091025918722152710e-01
2.733521461486816406e-01,3.454411029815673828e-01,2.076923400163650513e-01,1.592710912227630615e-01,7.418037950992584229e-02,5.714552942663431168e-03,6.950275599956512451e-02
0.000000000000000000e+00,8.906857967376708984e-01,1.845766007900238037e-01,4.199389219284057617e-01,9.415694326162338257e-02,3.224672079086303711e-01,1.047642081975936890e-01
2.487311720216660912e-16,1.000000000000000000e+00,2.087741047143936157e-01,8.862566351890563965e-01,9.595737606287002563e-02,9.774270653724670410e-01,1.327108009718358517e-03
3.008806705474853516e-01,8.883351087570190430e-01,2.149966210126876831e-01,3.770300149917602539e-01,2.851475179195404053e-01,4.061107337474822998e-01,4.935983419418334961e-01
9.748954772949218750e-01,1.426662951707839966e-01,2.090375721454620361e-01,8.633117079734802246e-01,2.943191826343536377e-01,3.316434919834136963e-01,8.447933942079544067e-03
6.106343269348144531e-01,4.930260181427001953e-01,2.376184612512588501e-01,1.361683756113052368e-01,7.027879357337951660e-02,7.468810677528381348e-02,8.978080749511718750e-02
1.916728615760803223e-01,7.433216571807861328e-01,2.596129477024078369e-01,4.137914180755615234e-01,5.538460612297058105e-01,4.556385427713394165e-02,9.562402367591857910e-01
1.834793388843536377e-01,1.708494573831558228e-01,2.229504436254501343e-01,2.912421822547912598e-01,8.145786523818969727e-01,0.000000000000000000e+00,1.786232367157936096e-02
5.754089951515197754e-01,2.014981508255004883e-01,1.969871819019317627e-01,6.773826479911804199e-01,7.478338479995727539e-01,7.889007925987243652e-01,1.626142486929893494e-02
7.809091210365295410e-01,6.897678971290588379e-02,1.642848402261734009e-01,1.584603637456893921e-01,4.576332271099090576e-01,3.431894481182098389e-01,2.810629308223724365e-01
6.575362682342529297e-01,2.679977416992187500e-01,1.476242095232009888e-01,1.180827096104621887e-01,3.785383403301239014e-01,6.411431729793548584e-02,6.540564447641372681e-02
3.661987483501434326e-01,8.342491984367370605e-01,1.358963698148727417e-01,3.564159870147705078e-01,7.680562138557434082e-01,3.091127276420593262e-01,6.418949961662292480e-01
