evaluation,mape
2.000000000000000000e+00,7.496973415517927952e-01
1.000000000000000000e+01,8.904224429452781697e-01
2.000000000000000000e+01,5.407453288008290393e-01
3.000000000000000000e+01,5.280126462913861118e-01
4.000000000000000000e+01,5.289011954465080434e-01
5.000000000000000000e+01,5.949928472228890319e-01
6.000000000000000000e+01,4.385140604921406449e-01
7.000000000000000000e+01,1.691351823735833537e-01
8.000000000000000000e+01,1.460263097243601482e-01
9.000000000000000000e+01,8.294623901661518639e-02
1.000000000000000000e+02,7.414559233573073116e-02
