controllable,controllable,environmental,controllable,controllable,controllable,output
4.046150743961334229e-01,8.823108673095703125e-01,7.197840809822082520e-01,5.738847851753234863e-01,1.466674655675888062e-01,3.864307329058647156e-02,-3.200733423233032227e+00
4.046775400638580322e-01,8.825838565826416016e-01,9.939061999320983887e-01,5.740815997123718262e-01,1.308826059103012085e-01,3.838232159614562988e-02,-3.199890613555908203e+00
4.046717584133148193e-01,8.825087547302246094e-01,9.437123537063598633e-01,5.740548968315124512e-01,1.333403140306472778e-01,3.840807080268859863e-02,-3.201738357543945312e+00
4.046423733234405518e-01,8.823976516723632812e-01,8.126547932624816895e-01,5.739448666572570801e-01,1.408777087926864624e-01,3.852295503020286560e-02,-3.202994346618652344e+00
4.046730399131774902e-01,8.825261592864990234e-01,9.114031195640563965e-01,5.740243792533874512e-01,1.351589262485504150e-01,3.845291212201118469e-02,-3.202525377273559570e+00
4.046663045883178711e-01,8.825407624244689941e-01,9.583988189697265625e-01,5.740595459938049316e-01,1.328744590282440186e-01,3.839288279414176941e-02,-3.201276779174804688e+00
4.046717286109924316e-01,8.825276494026184082e-01,9.350563883781433105e-01,5.740555524826049805e-01,1.339852064847946167e-01,3.840916976332664490e-02,-3.201980113983154297e+00
4.046257436275482178e-01,8.823540210723876953e-01,7.528471946716308594e-01,5.739205479621887207e-01,1.448742896318435669e-01,3.860802948474884033e-02,-3.201847791671752930e+00
4.046324193477630615e-01,8.823585510253906250e-01,7.683947086334228516e-01,5.739226341247558594e-01,1.436150074005126953e-01,3.858039900660514832e-02,-3.202251911163330078e+00
4.046491086483001709e-01,8.824318051338195801e-01,8.320587277412414551e-01,5.739861130714416504e-01,1.397945284843444824e-01,3.851272910833358765e-02,-3.203132390975952148e+00
4.046496748924255371e-01,8.824592232704162598e-01,8.559309840202331543e-01,5.740039944648742676e-01,1.385504901409149170e-01,3.848230093717575073e-02,-3.203147411346435547e+00
4.046670496463775635e-01,8.824835419654846191e-01,9.059213995933532715e-01,5.740187764167785645e-01,1.354167759418487549e-01,3.844127804040908813e-02,-3.202627897262573242e+00
4.046452939510345459e-01,8.824075460433959961e-01,8.021317124366760254e-01,5.739526152610778809e-01,1.414060145616531372e-01,3.854339569807052612e-02,-3.202872037887573242e+00
4.046518206596374512e-01,8.824331760406494141e-01,8.453994989395141602e-01,5.739879608154296875e-01,1.389288008213043213e-01,3.850370272994041443e-02,-3.203161954879760742e+00
4.046652615070343018e-01,8.824790120124816895e-01,8.740838766098022461e-01,5.740092992782592773e-01,1.372707337141036987e-01,3.846225515007972717e-02,-3.203045129776000977e+00
4.046118259429931641e-01,8.823643922805786133e-01,7.784870266914367676e-01,5.738934874534606934e-01,1.429159939289093018e-01,3.857364505529403687e-02,-3.202474117279052734e+00
4.046096801757812500e-01,8.824484348297119141e-01,8.201630115509033203e-01,5.739670991897583008e-01,1.403558850288391113e-01,3.848496079444885254e-02,-3.203061103820800781e+00
4.046856164932250977e-01,8.824689388275146484e-01,8.856600522994995117e-01,5.739701390266418457e-01,1.366419643163681030e-01,3.846312686800956726e-02,-3.202928304672241211e+00
4.046264886856079102e-01,8.823108673095703125e-01,7.323401570320129395e-01,5.738868117332458496e-01,1.458884030580520630e-01,3.863823041319847107e-02,-3.201198101043701172e+00
4.046729505062103271e-01,8.825527429580688477e-01,9.817863702774047852e-01,5.740796923637390137e-01,1.314241588115692139e-01,3.837365657091140747e-02,-3.200406789779663086e+00
4.046396911144256592e-01,8.824116587638854980e-01,7.853347659111022949e-01,5.739443898200988770e-01,1.429104954004287720e-01,3.855306655168533325e-02,-3.202606916427612305e+00
4.046572148799896240e-01,8.825103640556335449e-01,9.284837841987609863e-01,5.740452408790588379e-01,1.345952153205871582e-01,3.841849789023399353e-02,-3.202148437500000000e+00
4.046681225299835205e-01,8.825691938400268555e-01,9.701637029647827148e-01,5.740739107131958008e-01,1.319347023963928223e-01,3.837673366069793701e-02,-3.200859785079956055e+00
4.046167135238647461e-01,8.823395967483520508e-01,7.431211471557617188e-01,5.739037990570068359e-01,1.452096551656723022e-01,3.861282765865325928e-02,-3.201556444168090820e+00
4.046590626239776611e-01,8.824981451034545898e-01,8.959316015243530273e-01,5.740341544151306152e-01,1.361401975154876709e-01,3.845488652586936951e-02,-3.202791213989257812e+00
