controllable,controllable,environmental,controllable,controllable,controllable,output
8.112374284600767371e-01,3.075914099201896290e-01,5.954240212290068390e-01,4.124235035456074172e-01,3.044230752828066544e-01,9.834535130452342067e-01,6.425715493396881861e-01
4.708548486232757568e-01,4.545989632606506348e-01,6.390222907066345215e-01,2.727544009685516357e-01,2.579385042190551758e-01,7.900956273078918457e-01,1.690848708152770996e+00
3.409404158592224121e-01,5.174701809883117676e-01,6.789312958717346191e-01,6.720746308565139771e-02,2.465940862894058228e-01,8.379887342453002930e-01,1.218865513801574707e+00
5.372456312179565430e-01,4.097296595573425293e-01,7.086501717567443848e-01,2.995496094226837158e-01,2.638755142688751221e-01,7.607654929161071777e-01,1.672638535499572754e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.789404153823852539e-01,4.434657394886016846e-01,4.927780479192733765e-02,7.860282063484191895e-01,6.263537704944610596e-02
5.430031418800354004e-01,3.582520186901092529e-01,6.516416668891906738e-01,4.322409927845001221e-01,2.508369386196136475e-01,4.764327704906463623e-01,1.027502775192260742e+00
1.000000000000000000e+00,4.333713650703430176e-01,6.068017482757568359e-01,4.956843160079269991e-16,9.462786912918090820e-01,1.000000000000000000e+00,1.753903809003531933e-03
7.865428328514099121e-01,4.278792142868041992e-01,6.052170991897583008e-01,1.346111744642257690e-01,2.735615372657775879e-01,1.000000000000000000e+00,6.484862565994262695e-01
5.013343095779418945e-01,0.000000000000000000e+00,5.863470435142517090e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.846100330352783203e-01,5.352882202714681625e-03
4.913615584373474121e-01,3.033034401704517297e-17,5.445002317428588867e-01,1.000000000000000000e+00,3.299301564693450928e-01,7.746725678443908691e-01,3.302833065390586853e-02
4.749761819839477539e-01,4.241406619548797607e-01,5.067026019096374512e-01,4.577094614505767822e-01,0.000000000000000000e+00,8.279492259025573730e-01,3.776311576366424561e-01
4.940024912357330322e-01,4.503176808357238770e-01,5.231203436851501465e-01,5.886918902397155762e-01,2.820786535739898682e-01,7.429774999618530273e-01,7.500753402709960938e-01
3.515415489673614502e-01,4.667990505695343018e-01,4.936643540859222412e-01,2.610111832618713379e-01,2.464932054281234741e-01,7.216573953628540039e-01,1.991915225982666016e+00
