evaluation,mape
2.000000000000000000e+00,9.906311264461420407e-01
1.000000000000000000e+01,9.769474854786404094e-01
2.000000000000000000e+01,7.109119253852125286e-01
3.000000000000000000e+01,3.160861226376404653e-01
4.000000000000000000e+01,9.162185241033427019e-02
5.000000000000000000e+01,9.273904782570566163e-02
6.000000000000000000e+01,9.293843966792481037e-02
7.000000000000000000e+01,8.980371265429151761e-02
8.000000000000000000e+01,8.455421112294653208e-02
9.000000000000000000e+01,8.153154424362261954e-02
1.000000000000000000e+02,4.389297905309667847e-02
