evaluation,mape
2.000000000000000000e+00,9.431284178467082002e-01
1.000000000000000000e+01,9.563099227976397110e-01
2.000000000000000000e+01,8.805679936364333438e-01
3.000000000000000000e+01,2.729420272756106769e-01
4.000000000000000000e+01,3.133959129323283382e-02
5.000000000000000000e+01,1.348686608209992595e-02
6.000000000000000000e+01,1.119732640531861945e-02
7.000000000000000000e+01,4.925443563593031454e-03
8.000000000000000000e+01,9.181664319356929328e-04
9.000000000000000000e+01,6.312552450897010838e-04
1.000000000000000000e+02,4.671808179367804631e-04
