controllable,controllable,environmental,controllable,controllable,controllable,output
5.271059416985890422e-01,7.049391798039175150e-01,1.348940823758204566e-01,4.704899029496407703e-01,2.254115781600206647e-01,2.162075727037139350e-01,1.170195461057022435e+00
3.895442485809326172e-01,2.791951894760131836e-01,1.658070683479309082e-01,7.733780145645141602e-01,1.300167292356491089e-01,1.573616266250610352e-01,1.112014874815940857e-01
6.437246203422546387e-01,6.909402608871459961e-01,2.070958018302917480e-01,4.965759515762329102e-01,1.202673986554145813e-01,3.810573518276214600e-01,2.784598171710968018e-01
2.834503054618835449e-01,4.632551074028015137e-01,2.496766299009323120e-01,3.850912153720855713e-01,2.470920830965042114e-01,3.425718545913696289e-01,9.093943238258361816e-01
1.734723475976807094e-16,6.938523054122924805e-01,2.543348968029022217e-01,3.928123498523494348e-16,2.113391309976577759e-01,1.000000000000000000e+00,1.456704139709472656e-01
7.603102922439575195e-01,8.596588969230651855e-01,2.547371387481689453e-01,4.718795120716094971e-01,2.313441634178161621e-01,5.957617983222007751e-02,3.328518271446228027e-01
4.085374474525451660e-01,5.962737202644348145e-01,2.138807773590087891e-01,5.108311176300048828e-01,2.234998792409896851e-01,2.748564183712005615e-01,9.238358736038208008e-01
5.973130464553833008e-01,8.869700431823730469e-01,1.752820909023284912e-01,2.354830503463745117e-01,2.447658628225326538e-01,2.335409671068191528e-01,3.663239181041717529e-01
4.708355069160461426e-01,6.385824084281921387e-01,1.331379562616348267e-01,4.359751045703887939e-01,2.330718040466308594e-01,2.476855516433715820e-01,9.830582737922668457e-01
1.107018142938613892e-01,6.864750385284423828e-01,1.138600781559944153e-01,4.543651342391967773e-01,2.076703906059265137e-01,2.231496423482894897e-01,4.094086885452270508e-01
5.706125497817993164e-01,7.177584171295166016e-01,9.449529647827148438e-02,4.934903383255004883e-01,2.213374674320220947e-01,2.579846084117889404e-01,8.375430703163146973e-01
1.303198039531707764e-01,4.441121220588684082e-01,7.701493054628372192e-02,5.113220214843750000e-01,2.287956029176712036e-01,2.165394425392150879e-01,3.207832574844360352e-01
4.587987661361694336e-01,6.099896430969238281e-01,3.681911528110504150e-02,4.611634910106658936e-01,2.486115097999572754e-01,8.791205286979675293e-01,4.986772239208221436e-01
4.600275456905364990e-01,8.395381569862365723e-01,5.456702411174774170e-02,4.657593667507171631e-01,2.354681044816970825e-01,4.379183053970336914e-02,2.579691886901855469e+00
4.424633085727691650e-01,1.000000000000000000e+00,2.459857612848281860e-02,4.494610130786895752e-01,2.656806111335754395e-01,7.502137064862345940e-17,2.261529207229614258e+00
4.642422199249267578e-01,2.572162747383117676e-01,3.772909939289093018e-02,4.760612249374389648e-01,9.494493156671524048e-02,4.871547967195510864e-02,1.483030319213867188e-01
4.375491738319396973e-01,8.461170196533203125e-01,1.843789964914321899e-02,5.549370646476745605e-01,2.398461699485778809e-01,1.900798678228671099e-17,2.925659418106079102e+00
4.140911102294921875e-01,8.510367870330810547e-01,5.503319576382637024e-02,7.845727801322937012e-01,2.488647103309631348e-01,0.000000000000000000e+00,1.927436947822570801e+00
4.107004702091217041e-01,8.555101156234741211e-01,8.827275037765502930e-02,5.449945926666259766e-01,1.000000000000000000e+00,3.035633539243826062e-13,2.766315698623657227e+00
4.549974501132965088e-01,8.768929243087768555e-01,1.281408667564392090e-01,5.722271203994750977e-01,4.557653907055758680e-11,1.522274060278272501e-13,2.917993783950805664e+00
2.837883830070495605e-01,6.615820527076721191e-01,1.396746188402175903e-01,1.538095474243164062e-01,8.726518750190734863e-01,3.661315888166427612e-02,2.661876380443572998e-01
1.680387556552886963e-01,3.563750907778739929e-02,1.039516180753707886e-01,3.552190661430358887e-01,1.401492804288864136e-01,9.369152784347534180e-01,8.570443987846374512e-01
5.498033016920089722e-02,1.585797779262065887e-02,1.215748190879821777e-01,8.140624761581420898e-01,1.336977779865264893e-01,8.886036872863769531e-01,6.111901625990867615e-02
5.876905918121337891e-01,9.076832234859466553e-02,1.628092080354690552e-01,6.312844902276992798e-02,9.414637088775634766e-01,8.732684850692749023e-01,5.250608082860708237e-03
5.360985994338989258e-01,9.108409285545349121e-01,1.641382277011871338e-01,9.669770002365112305e-01,8.465424180030822754e-02,1.550657451152801514e-01,4.086302220821380615e-01
1.098363995552062988e-01,3.842469677329063416e-02,1.638607382774353027e-01,1.850023567676544189e-01,7.682999968528747559e-01,5.105363130569458008e-01,1.081647723913192749e-01
2.432077080011367798e-01,9.833682775497436523e-01,2.105996757745742798e-01,7.768111228942871094e-01,6.227608919143676758e-01,1.172727532684803009e-02,1.186403274536132812e+00
4.363532066345214844e-01,8.560836911201477051e-01,2.494833618402481079e-01,5.605183243751525879e-01,0.000000000000000000e+00,1.954201996242492725e-18,2.998201370239257812e+00
3.008723258972167969e-01,9.921995401382446289e-01,2.083902806043624878e-01,7.144943475723266602e-01,6.987984776496887207e-01,4.354415535926818848e-01,2.096151709556579590e-01
9.908192157745361328e-01,7.389407753944396973e-01,1.696486324071884155e-01,7.391390204429626465e-01,7.071818709373474121e-01,9.885992407798767090e-01,5.493588396348059177e-04
6.666881442070007324e-01,5.903969286009669304e-04,2.156616300344467163e-01,8.578832149505615234e-01,7.190130650997161865e-02,9.642764925956726074e-01,1.210810896009206772e-02
9.545395970344543457e-01,2.633220553398132324e-01,1.789409071207046509e-01,8.889936208724975586e-01,4.739527404308319092e-01,1.510166972875595093e-01,1.416160957887768745e-03
4.112570583820343018e-01,8.734114170074462891e-01,2.020802944898605347e-01,5.610963106155395508e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.053685188293457031e+00
9.604848027229309082e-01,1.557249128818511963e-01,2.134775668382644653e-01,8.080800622701644897e-02,9.760976433753967285e-01,9.059323370456695557e-02,4.980649828212335706e-05
8.466905355453491211e-02,5.766051411628723145e-01,2.236881703138351440e-01,7.154978513717651367e-01,6.676176786422729492e-01,9.296883344650268555e-01,2.009243704378604889e-02
8.371729254722595215e-01,6.828919649124145508e-01,2.561796605587005615e-01,9.282874315977096558e-02,6.122292280197143555e-01,9.867656826972961426e-01,2.200306206941604614e-02
3.653773665428161621e-01,8.484727740287780762e-01,2.684211432933807373e-01,5.973567366600036621e-01,4.596057534217834473e-02,1.925103813409805298e-01,2.170361280441284180e+00
2.094358652830123901e-01,9.361891746520996094e-01,2.720819115638732910e-01,2.136818021535873413e-01,4.025546610355377197e-01,5.017855763435363770e-01,2.609854042530059814e-01
3.055299520492553711e-01,9.091665744781494141e-01,2.684037685394287109e-01,6.394538283348083496e-01,9.852141737937927246e-01,1.252864720299839973e-03,2.302801847457885742e+00
2.685147523880004883e-01,8.416231274604797363e-01,2.564509809017181396e-01,5.427668094635009766e-01,3.104782700538635254e-01,6.229411810636520386e-02,2.226806640625000000e+00
9.929268956184387207e-01,9.913209080696105957e-01,2.918932139873504639e-01,9.382522702217102051e-01,1.987963020801544189e-01,2.097497284412384033e-01,1.504677347838878632e-03
4.459159672260284424e-01,9.237380027770996094e-01,2.705232799053192139e-01,6.265286207199096680e-01,8.617551326751708984e-01,2.412531152367591858e-02,2.762608289718627930e+00
3.485088944435119629e-01,9.321947097778320312e-01,2.226876169443130493e-01,4.620049595832824707e-01,3.371490240097045898e-01,2.311169356107711792e-01,1.569360733032226562e+00
3.510667085647583008e-01,9.760671854019165039e-01,2.543801069259643555e-01,8.723540902137756348e-01,1.490005105733871460e-01,9.707029461860656738e-01,2.988751744851469994e-03
4.046579897403717041e-01,8.790334463119506836e-01,2.605794668197631836e-01,5.727074146270751953e-01,5.469435206626458486e-16,3.198587894439697266e-02,3.136436700820922852e+00
4.736396968364715576e-01,5.686480179429054260e-02,2.716512084007263184e-01,5.427936911582946777e-01,3.503738669678568840e-03,7.534533739089965820e-01,2.635498642921447754e-01
2.886462807655334473e-01,4.513761997222900391e-01,2.748506963253021240e-01,2.223342284560203552e-02,5.075034499168395996e-01,6.924479007720947266e-01,6.389205455780029297e-01
4.098542332649230957e-01,1.737388782203197479e-02,2.559907734394073486e-01,9.751839563250541687e-03,1.482836902141571045e-01,3.892563879489898682e-01,4.511117041110992432e-01
