controllable,controllable,environmental,controllable,controllable,controllable,output
5.593921436059010599e-01,7.793986277759359371e-01,7.607513476061934510e-01,7.418045089855520580e-01,8.238963858468325574e-01,5.302448755518724965e-01,5.180790168191292538e-02
5.833594799041748047e-01,8.474746942520141602e-01,7.762303352355957031e-01,5.980387926101684570e-01,5.600206851959228516e-01,4.616452157497406006e-01,1.742648780345916748e-01
1.443025320768356323e-01,7.794136554002761841e-02,7.726957798004150391e-01,1.087635159492492676e-01,8.891535997390747070e-01,4.504196941852569580e-01,3.674836456775665283e-01
9.221556782722473145e-02,3.301100805401802063e-02,8.012588620185852051e-01,8.929189294576644897e-02,8.889610767364501953e-01,4.701585769653320312e-01,2.965542376041412354e-01
3.869468569755554199e-01,3.034598529338836670e-01,8.192728757858276367e-01,1.990989595651626587e-01,8.022830486297607422e-01,4.190287292003631592e-01,1.291799396276473999e-01
3.104975521564483643e-01,5.176528692245483398e-01,8.691154122352600098e-01,6.203812360763549805e-02,8.985719680786132812e-01,2.483315467834472656e-01,7.260967791080474854e-02
2.959525585174560547e-01,7.681015133857727051e-02,8.336648344993591309e-01,8.604453876614570618e-03,9.243100285530090332e-01,5.670841038227081299e-02,2.130106464028358459e-02
1.403412967920303345e-01,3.980424702167510986e-01,8.642362952232360840e-01,2.088461369276046753e-01,8.192973136901855469e-01,8.650430440902709961e-01,1.071707606315612793e-01
9.070656895637512207e-01,8.379608392715454102e-01,8.255243897438049316e-01,1.885418891906738281e-01,8.168063759803771973e-01,6.232868432998657227e-01,1.700176973827183247e-03
1.368173658847808838e-01,9.272813796997070312e-01,8.037948012351989746e-01,7.658718228340148926e-01,1.924047470092773438e-01,8.278316259384155273e-02,6.278312206268310547e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.409569859504699707e-01,3.781705498695373535e-01,5.431524658885316173e-16,9.787726998329162598e-01,4.805781319737434387e-02
1.297045648097991943e-01,1.316333711147308350e-01,8.489461541175842285e-01,8.254048228263854980e-01,8.662245273590087891e-01,1.285749278227418669e-17,6.230116356164216995e-03
1.787610910832881927e-02,7.441720962524414062e-01,8.891159296035766602e-01,5.946783423423767090e-01,1.899666637182235718e-01,3.730283975601196289e-01,1.231961995363235474e-01
9.689620137214660645e-01,3.278048932552337646e-01,9.273285865783691406e-01,1.466167718172073364e-01,9.476456046104431152e-01,8.277584314346313477e-01,2.182330703362822533e-03
1.546433754265308380e-02,2.002107053995132446e-01,9.611377120018005371e-01,3.962068557739257812e-01,1.915232464671134949e-02,6.001900434494018555e-01,3.631979525089263916e-01
9.431943297386169434e-01,8.340052962303161621e-01,9.514847397804260254e-01,7.830227017402648926e-01,2.612705230712890625e-01,3.352876007556915283e-01,6.925334688276052475e-03
7.269371151924133301e-01,5.689254999160766602e-01,9.443085789680480957e-01,1.487182378768920898e-01,4.973859712481498718e-02,9.884958267211914062e-01,7.780041694641113281e-01
7.285757064819335938e-01,4.936816394329071045e-01,9.153863191604614258e-01,8.856788873672485352e-01,4.877760075032711029e-03,3.529414162039756775e-02,6.082199513912200928e-02
2.039466053247451782e-02,5.077123641967773438e-01,9.120324254035949707e-01,8.055062592029571533e-02,4.187076389789581299e-01,9.790426492691040039e-01,6.742717623710632324e-01
1.715965270996093750e-01,5.944485068321228027e-01,8.896037340164184570e-01,7.682554423809051514e-02,3.701405525207519531e-01,8.685294389724731445e-01,7.697331309318542480e-01
3.217229545116424561e-01,4.487937390804290771e-01,8.719380497932434082e-01,7.623409479856491089e-02,1.813089698553085327e-01,9.214090108871459961e-01,1.405578851699829102e+00
2.056413143873214722e-01,1.314528882503509521e-01,8.462571501731872559e-01,3.166312351822853088e-02,1.599978655576705933e-01,9.674337506294250488e-01,8.890295028686523438e-01
3.581450879573822021e-01,5.425058603286743164e-01,8.096008300781250000e-01,9.833909571170806885e-02,1.597919762134552002e-01,8.923594951629638672e-01,1.230546593666076660e+00
1.000000000000000000e+00,9.002464413642883301e-01,7.837728857994079590e-01,7.664079219102859497e-02,1.915180385112762451e-01,2.117352634668350220e-01,5.541790742427110672e-03
4.433027207851409912e-01,3.991843163967132568e-01,8.184635639190673828e-01,1.685268431901931763e-01,2.036983072757720947e-01,9.076291322708129883e-01,1.650623440742492676e+00
5.261458754539489746e-01,3.640267550945281982e-01,8.267917037010192871e-01,2.092656642198562622e-01,2.366726696491241455e-01,9.029666185379028320e-01,1.632489204406738281e+00
4.816775918006896973e-01,3.619518876075744629e-01,8.471472263336181641e-01,1.000000000000000000e+00,2.009515762329101562e-01,8.824492096900939941e-01,8.555210828781127930e-01
8.387812376022338867e-01,3.650321364402770996e-01,8.277978301048278809e-01,1.952540874481201172e-01,1.733984202146530151e-01,8.800573945045471191e-01,1.174448609352111816e+00
4.773664474487304688e-01,3.618227839469909668e-01,7.896049022674560547e-01,1.271791607141494751e-01,2.097159028053283691e-01,8.764835596084594727e-01,1.569001913070678711e+00
8.036767840385437012e-01,8.327575773000717163e-02,7.980744838714599609e-01,1.599771082401275635e-01,4.034328162670135498e-01,7.842423915863037109e-01,6.123421192169189453e-01
4.852439165115356445e-01,3.836911618709564209e-01,7.634866237640380859e-01,2.437217831611633301e-01,2.211599946022033691e-01,9.319719672203063965e-01,1.688522458076477051e+00
4.523883759975433350e-01,2.720991373062133789e-01,7.940961122512817383e-01,7.891917228698730469e-01,3.825547993183135986e-01,9.008803367614746094e-01,5.234187841415405273e-01
5.189159512519836426e-01,4.069472253322601318e-01,7.499470114707946777e-01,1.694566756486892700e-01,2.213834077119827271e-01,9.534927010536193848e-01,1.498072504997253418e+00
2.842581570148468018e-01,4.995503127574920654e-01,7.875607013702392578e-01,7.757509946823120117e-01,2.131453901529312134e-01,9.202493429183959961e-01,9.525662660598754883e-01
4.367738366127014160e-01,3.653291761875152588e-01,7.944682836532592773e-01,3.091338574886322021e-01,2.038493305444717407e-01,9.061133265495300293e-01,1.797932624816894531e+00
3.936219811439514160e-01,3.591060042381286621e-01,7.762375473976135254e-01,3.375870585441589355e-01,1.933275163173675537e-01,8.960788846015930176e-01,1.822293162345886230e+00
6.641710996627807617e-01,3.420804440975189209e-01,7.300914525985717773e-01,7.653027176856994629e-01,1.251471042633056641e-01,7.627551555633544922e-01,4.929907023906707764e-01
3.225960433483123779e-01,3.448430895805358887e-01,7.663480043411254883e-01,3.255567252635955811e-01,2.028397619724273682e-01,9.065927863121032715e-01,1.905582785606384277e+00
4.220847785472869873e-01,1.257960032671689987e-02,7.805192470550537109e-01,7.189558148384094238e-01,2.229325026273727417e-01,9.069018959999084473e-01,3.486290872097015381e-01
2.075468897819519043e-01,2.851744294166564941e-01,8.014051318168640137e-01,1.164998337626457214e-01,3.388724029064178467e-01,9.480772614479064941e-01,1.446649909019470215e+00
