evaluation,mape
2.000000000000000000e+00,9.871787630965884741e-01
1.000000000000000000e+01,7.155443106733312408e-01
2.000000000000000000e+01,2.515210951388801575e-01
3.000000000000000000e+01,1.548755967984636328e-01
4.000000000000000000e+01,1.469987496784654346e-01
5.000000000000000000e+01,1.402156767375411783e-01
6.000000000000000000e+01,1.071462183389231132e-01
7.000000000000000000e+01,1.033065249549941084e-01
8.000000000000000000e+01,8.612670076429862487e-02
9.000000000000000000e+01,8.186054719006551073e-02
1.000000000000000000e+02,8.253527901253990273e-02
