evaluation,mape
2.000000000000000000e+00,9.639756833852640705e-01
1.000000000000000000e+01,8.368233187463856027e-01
2.000000000000000000e+01,7.789890665937316827e-01
3.000000000000000000e+01,4.844424377466153842e-01
4.000000000000000000e+01,3.979409814219830865e-01
5.000000000000000000e+01,3.804967466480528304e-01
6.000000000000000000e+01,3.451795296147616710e-01
7.000000000000000000e+01,3.107085183745772472e-01
8.000000000000000000e+01,3.027416704336425290e-01
9.000000000000000000e+01,3.009882028994684822e-01
1.000000000000000000e+02,3.005251568960305986e-01
