controllable,controllable,environmental,controllable,controllable,controllable,output
2.701687802069810962e-01,6.076938178623428888e-01,2.162802412202167179e-01,9.307693658912807866e-02,3.951358316974138418e-01,1.066177090665156868e-01,1.895320582260894005e-01
4.873522222042083740e-01,5.391627550125122070e-01,2.140952497720718384e-01,5.460846424102783203e-01,1.630897969007492065e-01,9.233555942773818970e-02,1.069245219230651855e+00
4.848130047321319580e-01,3.405845761299133301e-01,1.891175657510757446e-01,6.990261673927307129e-01,1.319802105426788330e-01,2.710191011428833008e-01,1.747786998748779297e-01
2.589476406574249268e-01,3.674756363034248352e-02,2.228362858295440674e-01,4.877692759037017822e-01,2.225819975137710571e-01,9.152516722679138184e-02,1.308936178684234619e-01
1.521477252244949341e-01,6.964581608772277832e-01,2.002698183059692383e-01,1.553994137793779373e-02,3.493468761444091797e-01,8.624631762504577637e-01,3.467506468296051025e-01
8.564785122871398926e-01,7.063165903091430664e-01,1.691906303167343140e-01,5.317934155464172363e-01,2.403164356946945190e-01,5.064131021499633789e-01,1.278315037488937378e-01
3.520645201206207275e-01,6.185333132743835449e-01,1.690070331096649170e-01,7.671537399291992188e-01,7.904369235038757324e-01,6.473568081855773926e-01,1.190378610044717789e-02
1.843710541725158691e-01,8.982008323073387146e-03,1.262079328298568726e-01,2.869649529457092285e-01,8.231958746910095215e-02,4.998833835124969482e-01,8.981782793998718262e-01
9.205198884010314941e-01,4.764842987060546875e-01,1.385528445243835449e-01,1.868033781647682190e-02,1.645476371049880981e-01,9.941789507865905762e-01,6.741222739219665527e-02
8.241903781890869141e-01,7.389798760414123535e-01,1.576253920793533325e-01,4.023284018039703369e-01,1.529932022094726562e-01,9.114682674407958984e-01,1.056334301829338074e-01
9.957892298698425293e-01,7.461099028587341309e-01,1.252116113901138306e-01,7.326208949089050293e-01,5.505796670913696289e-01,5.040692090988159180e-01,5.777585785835981369e-03
1.166879897937178612e-03,4.155777990818023682e-01,1.028583794832229614e-01,5.450145527720451355e-02,1.841315627098083496e-02,7.504851818084716797e-01,2.460927218198776245e-01
2.347164154052734375e-01,2.740599811077117920e-01,8.225010335445404053e-02,3.609341382980346680e-01,6.780058741569519043e-01,6.952775716781616211e-01,2.313107848167419434e-01
3.879955410957336426e-01,1.001211442053318024e-02,4.942489042878150940e-02,2.091005146503448486e-01,5.029844641685485840e-01,1.027900576591491699e-01,8.854855597019195557e-02
3.145597577095031738e-01,5.130442976951599121e-01,8.438319712877273560e-02,5.119207501411437988e-01,5.866486430168151855e-01,9.198409914970397949e-01,1.532825827598571777e-01
7.768859267234802246e-01,6.649955511093139648e-01,7.721587270498275757e-02,3.402351140975952148e-01,2.701536417007446289e-01,2.098585218191146851e-01,1.539802253246307373e-01
2.667064666748046875e-01,4.444186985492706299e-01,6.275546550750732422e-02,2.060566991567611694e-01,2.770100720226764679e-02,9.284707903861999512e-01,2.771508991718292236e-01
9.615559577941894531e-01,1.556846946477890015e-01,9.265288710594177246e-02,8.085659742355346680e-01,9.229257106781005859e-01,7.594974637031555176e-01,5.376734043238684535e-05
3.135873749852180481e-02,4.439990520477294922e-01,6.298436224460601807e-02,2.019409388303756714e-01,9.895715117454528809e-01,1.596700283698737621e-03,1.471806969493627548e-02
4.263852536678314209e-01,4.351188838481903076e-01,1.125775426626205444e-01,2.726472318172454834e-01,1.614048727788031101e-03,1.514018885791301727e-02,2.608518898487091064e-01
2.104871906340122223e-02,2.480649203062057495e-01,1.438385993242263794e-01,1.686893403530120850e-01,9.448847919702529907e-02,7.243332862854003906e-01,9.459818601608276367e-01
1.159935258328914642e-02,5.237939953804016113e-01,1.014450415968894958e-01,7.965003848075866699e-01,1.383368670940399170e-01,4.041916504502296448e-02,5.187969282269477844e-02
9.138807058334350586e-01,6.159146428108215332e-01,1.299192309379577637e-01,2.734398283064365387e-02,9.731581807136535645e-01,8.073280453681945801e-01,1.049663915182463825e-04
3.145822584629058838e-01,8.906496763229370117e-01,8.203254640102386475e-02,9.826132059097290039e-01,1.637104665860533714e-03,2.412706166505813599e-01,2.858253121376037598e-01
1.614308543503284454e-02,3.025572560727596283e-02,9.329149872064590454e-02,6.051579117774963379e-01,3.918483555316925049e-01,5.295749306678771973e-01,6.202698945999145508e-01
5.204343050718307495e-02,7.676785588264465332e-01,1.267274618148803711e-01,2.056048512458801270e-01,8.809555768966674805e-01,9.814101457595825195e-01,4.463632591068744659e-03
9.845777153968811035e-01,8.935960382223129272e-02,1.470798701047897339e-01,9.946200251579284668e-01,4.604216199368238449e-03,9.435060620307922363e-02,6.666080298600718379e-05
2.107824757695198059e-02,4.263159036636352539e-01,1.024681180715560913e-01,8.695732355117797852e-01,6.554575264453887939e-02,2.333019822835922241e-01,1.718882098793983459e-02
1.780019700527191162e-02,9.613765776157379150e-02,1.246181353926658630e-01,9.907953739166259766e-01,4.465424418449401855e-01,1.611026935279369354e-02,7.874694420024752617e-04
2.592498362064361572e-01,5.454689264297485352e-01,1.497654020786285400e-01,6.010128259658813477e-01,2.584089152514934540e-02,8.544517159461975098e-01,1.221507117152214050e-01
8.508519828319549561e-02,3.630253374576568604e-01,1.040371358394622803e-01,2.470867335796356201e-01,2.442981451749801636e-01,3.060195147991180420e-01,7.194713950157165527e-01
5.101418495178222656e-01,5.196726322174072266e-01,5.751465633511543274e-02,5.216081142425537109e-01,1.370165944099426270e-01,3.020497262477874756e-01,4.856349229812622070e-01
8.378379791975021362e-02,2.845304086804389954e-02,9.916649013757705688e-02,3.738752901554107666e-01,1.408965736627578735e-01,8.460560441017150879e-01,1.089957594871520996e+00
6.557748466730117798e-02,6.363122910261154175e-02,9.869387745857238770e-02,2.842254340648651123e-01,1.056234538555145264e-01,7.184294462203979492e-01,1.208656072616577148e+00
1.445414872979568525e-16,1.512215435504913330e-01,1.400948315858840942e-01,2.407863140106201172e-01,2.425003498792648315e-01,1.000000000000000000e+00,8.839214444160461426e-01
8.563719689846038818e-02,1.087763905525207520e-01,1.301694810390472412e-01,2.546564936637878418e-01,3.826637437088302430e-17,4.945878982543945312e-01,4.258485734462738037e-01
5.414523184299468994e-02,1.077202707529067993e-01,1.228937730193138123e-01,2.635002732276916504e-01,1.415107101202011108e-01,7.958467602729797363e-01,1.373941659927368164e+00
4.863575100898742676e-01,8.833138346672058105e-01,1.319832950830459595e-01,5.474591255187988281e-01,1.826031059026718140e-01,2.996461689472198486e-01,1.105040669441223145e+00
4.057496488094329834e-01,7.632350921630859375e-01,1.092757508158683777e-01,4.745911657810211182e-01,2.200830876827239990e-01,7.635737061500549316e-01,3.805468082427978516e-01
1.348644029349088669e-03,2.563379704952239990e-01,1.432120501995086670e-01,3.174230456352233887e-01,2.840401232242584229e-01,7.104803621768951416e-02,1.392150074243545532e-01
6.139121577143669128e-02,1.238125935196876526e-01,9.646202623844146729e-02,6.149433180689811707e-02,1.820357143878936768e-01,6.861152648925781250e-01,1.141252279281616211e+00
4.675769507884979248e-01,7.827345728874206543e-01,1.082724034786224365e-01,4.984250068664550781e-01,1.866509169340133667e-01,3.670822456479072571e-02,2.542456150054931641e+00
4.768490791320800781e-01,8.024175167083740234e-01,1.105807572603225708e-01,5.208770036697387695e-01,2.189162373542785645e-01,0.000000000000000000e+00,2.577320337295532227e+00
6.629687173490006209e-17,8.266532421112060547e-01,1.340654194355010986e-01,5.006705522537231445e-01,3.123275386080859133e-15,9.083010256290435791e-03,1.774100214242935181e-01
6.370875835418701172e-01,6.364104747772216797e-01,1.201990321278572083e-01,4.537501633167266846e-01,3.303645551204681396e-02,6.783163547515869141e-02,6.614142656326293945e-01
4.650894701480865479e-01,8.142738938331604004e-01,1.219540908932685852e-01,1.000000000000000000e+00,3.806309401988983154e-01,0.000000000000000000e+00,4.473839104175567627e-01
4.354598820209503174e-01,9.664886593818664551e-01,1.230471953749656677e-01,4.942372441291809082e-01,3.957178443670272827e-03,1.556999087333679199e-01,2.238755226135253906e+00
4.575015306472778320e-01,8.744825720787048340e-01,7.776179909706115723e-02,4.964800775051116943e-01,1.312235891819000244e-01,2.685752138495445251e-02,2.781798124313354492e+00
2.870725393295288086e-01,9.774415493011474609e-01,1.269091963768005371e-01,4.173249304294586182e-01,2.680479288101196289e-01,1.307495636865496635e-03,1.757614850997924805e+00
4.164746701717376709e-01,8.050500750541687012e-01,1.567781716585159302e-01,6.949374079704284668e-01,1.159186884760856628e-01,1.427014917135238647e-01,2.205782413482666016e+00
4.266895949840545654e-01,8.737056255340576172e-01,2.008095234632492065e-01,5.493326783180236816e-01,9.854189306497573853e-02,3.790119662880897522e-02,3.085906267166137695e+00
6.083965301513671875e-01,9.639654755592346191e-01,1.624250411987304688e-01,2.073964774608612061e-01,2.094629704952239990e-01,9.652357548475265503e-02,3.731642365455627441e-01
5.600786805152893066e-01,9.138781428337097168e-01,1.292722374200820923e-01,6.054897904396057129e-01,6.254647374153137207e-01,6.793637759983539581e-03,1.949334502220153809e+00
2.731628715991973877e-01,8.169674873352050781e-01,1.197887435555458069e-01,4.383362233638763428e-01,2.801841124892234802e-02,3.418487608432769775e-01,5.649579167366027832e-01
5.237953066825866699e-01,3.590112179517745972e-02,1.559391319751739502e-01,8.683703094720840454e-02,6.407289505004882812e-01,6.989001035690307617e-01,2.142178863286972046e-01
3.716471493244171143e-01,7.838891148567199707e-01,1.361979246139526367e-01,5.076971650123596191e-01,6.188673973083496094e-01,1.652337163686752319e-01,2.111901044845581055e+00
3.925409913063049316e-01,3.269011154770851135e-02,1.465547233819961548e-01,9.383630752563476562e-01,7.084757089614868164e-03,6.762313842773437500e-01,8.463124744594097137e-03
2.601959109306335449e-01,6.662418246269226074e-01,1.284268349409103394e-01,5.630813241004943848e-01,2.259489148855209351e-01,6.469696015119552612e-02,1.506544113159179688e+00
9.434874653816223145e-01,1.867797807790338993e-03,1.217349469661712646e-01,2.111310660839080811e-01,7.235727906227111816e-01,9.022838622331619263e-02,1.937138731591403484e-03
4.187184274196624756e-01,7.422021627426147461e-01,8.358080685138702393e-02,6.039513945579528809e-01,8.417040705680847168e-01,1.003113985061645508e-01,2.348969697952270508e+00
5.974626913666725159e-02,2.343796193599700928e-01,7.379238307476043701e-02,9.951127767562866211e-01,4.115577340126037598e-01,9.006827473640441895e-01,8.561094291508197784e-03
4.677371978759765625e-01,8.905705213546752930e-01,5.251304805278778076e-02,7.583785057067871094e-01,3.877909108996391296e-02,8.592373132705688477e-02,1.994577884674072266e+00
5.284232497215270996e-01,8.800498247146606445e-01,5.991732235997915268e-03,4.810247942805290222e-02,4.030624628067016602e-01,7.737264633178710938e-01,1.238685697317123413e-01
