evaluation,mape
2.000000000000000000e+00,7.953593892016402878e-01
1.000000000000000000e+01,3.816937817757874440e-01
2.000000000000000000e+01,1.269976628222101445e-01
3.000000000000000000e+01,1.570361442295645574e-02
4.000000000000000000e+01,1.199988690317589819e-02
5.000000000000000000e+01,1.154461657947503800e-02
6.000000000000000000e+01,9.757670146503982095e-03
7.000000000000000000e+01,8.739738915953653570e-03
8.000000000000000000e+01,4.998699996249742102e-03
9.000000000000000000e+01,4.813231980560835933e-03
1.000000000000000000e+02,4.448139047131379788e-03
