controllable,controllable,environmental,controllable,controllable,controllable,output
4.046018123626708984e-01,8.823305368423461914e-01,7.224848270416259766e-01,5.739008784294128418e-01,1.471547931432723999e-01,3.861466422677040100e-02,-3.200837612152099609e+00
2.063557952642440796e-01,1.484919190406799316e-01,4.261827766895294189e-01,2.777488231658935547e-01,3.104280233383178711e-01,6.580933928489685059e-01,-3.300379753112792969e+00
4.046447873115539551e-01,8.822621703147888184e-01,1.914953589439392090e-01,5.738290548324584961e-01,1.518919467926025391e-01,3.869230672717094421e-02,-3.131116151809692383e+00
4.046579301357269287e-01,8.823550939559936523e-01,3.294569998979568481e-02,5.739088058471679688e-01,1.467051357030868530e-01,3.859298303723335266e-02,-3.092889785766601562e+00
4.046503603458404541e-01,8.823210597038269043e-01,5.907157063484191895e-02,5.739092826843261719e-01,1.480161547660827637e-01,3.861274942755699158e-02,-3.099698781967163086e+00
2.001276463270187378e-01,1.508941203355789185e-01,5.001775026321411133e-01,2.744527161121368408e-01,3.120700716972351074e-01,6.572588086128234863e-01,-3.317060708999633789e+00
2.155422717332839966e-01,1.468577533960342407e-01,3.461665809154510498e-01,2.818366289138793945e-01,3.082087635993957520e-01,6.603651046752929688e-01,-3.201047658920288086e+00
4.046467840671539307e-01,8.823208808898925781e-01,9.035430103540420532e-02,5.738607645034790039e-01,1.488158851861953735e-01,3.864126279950141907e-02,-3.107588052749633789e+00
2.042984068393707275e-01,1.490567326545715332e-01,4.464618265628814697e-01,2.767178118228912354e-01,3.109357655048370361e-01,6.576742529869079590e-01,-3.314118623733520508e+00
2.109695672988891602e-01,1.475231051445007324e-01,3.846958577632904053e-01,2.799015641212463379e-01,3.092540502548217773e-01,6.592417359352111816e-01,-3.256143569946289062e+00
4.045890867710113525e-01,8.822044134140014648e-01,6.228034496307373047e-01,5.737996697425842285e-01,1.519762724637985229e-01,3.875341266393661499e-02,-3.195349216461181641e+00
4.046532511711120605e-01,8.823220729827880859e-01,1.152943223714828491e-01,5.738293528556823730e-01,1.491393148899078369e-01,3.866493329405784607e-02,-3.113670825958251953e+00
2.023862898349761963e-01,1.497114151716232300e-01,4.681267142295837402e-01,2.757025361061096191e-01,3.114810585975646973e-01,6.573652625083923340e-01,-3.321657419204711914e+00
4.046172499656677246e-01,8.823421001434326172e-01,7.465798854827880859e-01,5.739007592201232910e-01,1.452136635780334473e-01,3.860981017351150513e-02,-3.201663494110107422e+00
2.135702073574066162e-01,1.471217572689056396e-01,3.626347780227661133e-01,2.810294628143310547e-01,3.086556494235992432e-01,6.598690748214721680e-01,-3.225888729095458984e+00
4.046278595924377441e-01,8.822091817855834961e-01,2.802615463733673096e-01,5.737907886505126953e-01,1.540055871009826660e-01,3.874949738383293152e-02,-3.149269342422485352e+00
1.980428099632263184e-01,1.531013399362564087e-01,5.471494793891906738e-01,2.732950448989868164e-01,3.124140799045562744e-01,6.580275893211364746e-01,-3.271457195281982422e+00
4.046334624290466309e-01,8.822503685951232910e-01,2.138359099626541138e-01,5.738148093223571777e-01,1.523710489273071289e-01,3.870951011776924133e-02,-3.135904788970947266e+00
4.045582115650177002e-01,8.821837902069091797e-01,5.901253223419189453e-01,5.738075375556945801e-01,1.532927006483078003e-01,3.877754881978034973e-02,-3.192779064178466797e+00
4.046320915222167969e-01,8.822881579399108887e-01,1.545432657003402710e-01,5.738502144813537598e-01,1.507374644279479980e-01,3.867038711905479431e-02,-3.122870922088623047e+00
1.978165060281753540e-01,1.538749039173126221e-01,5.602618455886840820e-01,2.730941474437713623e-01,3.124188780784606934e-01,6.585497260093688965e-01,-3.249966621398925781e+00
4.045967161655426025e-01,8.822369575500488281e-01,6.477980613708496094e-01,5.738167166709899902e-01,1.507390737533569336e-01,3.872916474938392639e-02,-3.197051525115966797e+00
4.046361148357391357e-01,8.822477459907531738e-01,2.472528368234634399e-01,5.738068222999572754e-01,1.529285311698913574e-01,3.872603550553321838e-02,-3.142791986465454102e+00
4.046176373958587646e-01,8.822770118713378906e-01,6.775104403495788574e-01,5.738502144813537598e-01,1.492766588926315308e-01,3.869364783167839050e-02,-3.198786258697509766e+00
4.046198129653930664e-01,8.822444677352905273e-01,3.021812736988067627e-01,5.737692117691040039e-01,1.541617661714553833e-01,3.875408321619033813e-02,-3.153390169143676758e+00
